Nível;Cód.;Município;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MU;4305801;Constantina (RS);2700;1200;240;2400;2500;2100;2280;2700;3300;900;2475;2600;3300;3300;3500;3200;3600;1800;3300;1800
MU;4305835;Coqueiro Baixo (RS);2500;1750;352;2300;711;1800;1800;2100;2400;1475;3000;3000;3000;3000;3000;3000;3000;857;3000;1000
MU;4305850;Coqueiros do Sul (RS);2700;1300;430;2000;3000;2400;2000;3000;3000;1800;2400;2880;3300;3240;3900;3600;3360;3000;3420;1800
MU;4305871;Coronel Barros (RS);2700;1500;479;2160;2400;2000;2000;2580;2700;1800;2700;2100;2760;3120;3600;3000;3600;1660;3900;507
MU;4305900;Coronel Bicaco (RS);2100;1100;200;2000;2290;1080;1800;2600;2700;2000;2601;3000;3148;3600;3606;3000;3600;2417;3633;1306
MU;4305934;Coronel Pilar (RS);1800;1800;1200;1800;1800;1750;1750;1750;-;-;-;-;-;-;-;-;-;-;-;-
MU;4305959;Cotiporã (RS);3600;2150;600;2700;2700;2700;3000;3000;3000;2533;3600;3600;3600;3600;3900;3362;3626;2000;3300;1200
MU;4305975;Coxilha (RS);3300;2040;900;2700;2700;2520;2500;3300;3580;2700;3120;3000;3800;3800;4000;3700;3900;2220;3900;2041
MU;4306007;Crissiumal (RS);2100;1008;300;1000;2220;840;1560;1800;2500;720;2220;1980;2700;2700;3000;2580;2850;2100;3000;900
MU;4306056;Cristal (RS);1500;1500;1080;1800;1200;2400;2400;1800;2700;2400;2400;2400;2520;1638;3000;1650;2580;780;3000;3720
MU;4306072;Cristal do Sul (RS);2400;720;720;2400;2400;1920;1560;2400;2500;1625;2500;2400;3420;3000;3000;3009;3318;1800;2580;1547
MU;4306106;Cruz Alta (RS);3180;1980;780;2280;2500;2100;2220;2400;3000;960;2720;2456;3149;3514;3567;3507;3639;2142;3920;1337
MU;4306130;Cruzaltense (RS);2700;1800;432;2321;3120;2460;2100;3000;3000;2100;3076;2237;3000;3300;3600;3600;3600;2400;3500;1350
MU;4306205;Cruzeiro do Sul (RS);2700;1350;300;1750;2800;2800;3000;3000;2700;2100;3000;3000;3300;3000;3600;3100;3400;1800;3600;1800
MU;4306304;David Canabarro (RS);2600;2400;960;2700;3000;2430;1890;3000;3000;2100;2550;2925;3600;3200;2925;4000;3242;2126;3600;2423
MU;4306320;Derrubadas (RS);2500;1680;660;1200;2850;1680;1680;2400;2700;1200;2700;3000;3000;2600;3000;3000;2868;2750;3100;1080
MU;4306353;Dezesseis de Novembro (RS);1920;492;390;990;1500;1680;1020;2580;2700;620;2608;2462;2811;3147;3200;3325;3259;2385;3416;890
MU;4306379;Dilermando de Aguiar (RS);1800;1500;719;1680;2700;2100;2700;2111;2760;1680;3000;2700;3000;3000;3000;3000;3000;1800;3250;1320
MU;4306403;Dois Irmãos (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4306429;Dois Irmãos das Missões (RS);2100;1080;540;2100;2880;1350;2160;2700;3300;900;2400;2700;3480;3300;4240;3416;3677;2632;3677;1328
MU;4306452;Dois Lajeados (RS);2000;1500;600;2000;2400;2100;2400;2700;3600;1800;3500;3000;3600;3600;4000;3600;3800;2280;3800;2636
MU;4306502;Dom Feliciano (RS);-;-;-;-;1000;2000;2000;1800;2400;1200;2100;2100;2100;2400;2700;2025;3000;1200;3000;2400
MU;4306551;Dom Pedro de Alcântara (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4306601;Dom Pedrito (RS);1620;1500;660;900;2400;1980;2280;1800;1626;2460;2700;1920;2220;1560;2880;1920;1620;1120;2700;1700
MU;4306700;Dona Francisca (RS);2700;1622;718;2044;2577;2276;2100;2100;2520;1200;3059;2819;2881;2880;3480;3200;3240;1467;3500;2016
MU;4306734;Doutor Maurício Cardoso (RS);2400;1800;720;1800;2820;1620;1800;2220;2700;1500;2400;2700;3000;3000;3000;3301;3003;3000;3000;1503
MU;4306759;Doutor Ricardo (RS);2100;1250;1200;1075;1800;1800;2133;2500;3000;2400;2700;2400;2400;2400;3000;3300;3900;1500;4200;1500
MU;4306767;Eldorado do Sul (RS);1200;1200;500;1500;-;-;-;2099;2400;2600;2700;2760;2280;3000;3000;2745;2700;2790;3000;2400
MU;4306809;Encantado (RS);1620;838;361;900;1800;1800;1800;1800;2400;1200;2700;2700;2700;2700;3120;2839;3359;1608;3300;1800
MU;4306908;Encruzilhada do Sul (RS);1600;900;900;720;2100;2400;2400;2600;2700;1890;2700;3000;3600;2600;3600;1680;2460;600;3303;1627
MU;4306924;Engenho Velho (RS);2400;960;240;2400;2400;1800;2112;3000;3000;1200;2866;2700;3900;3300;3600;3200;4200;3000;3000;1200
MU;4306932;Entre-Ijuís (RS);2400;1080;300;1260;2200;1800;1680;2400;2641;720;2551;2551;2713;3176;3163;3250;3349;1017;3428;420
MU;4306957;Entre Rios do Sul (RS);2785;1323;647;2652;3030;2693;2145;3107;3213;1050;2618;2700;2850;3300;3600;3000;3600;2400;3300;1500
MU;4306973;Erebango (RS);3000;1860;780;2880;3000;2400;1874;3300;3360;2016;3000;3200;3600;3600;3600;3300;3900;2462;3700;3260
MU;4307005;Erechim (RS);2880;1690;810;2700;3000;2400;2100;3000;2700;2100;2600;3000;3300;3300;3600;3500;3600;2520;3600;2200
MU;4307054;Ernestina (RS);3000;2160;540;2700;3000;1920;2100;3000;3000;2100;3000;3000;3500;3000;3500;2950;3000;2250;3660;1700
MU;4307104;Herval (RS);2500;1200;750;1800;1800;2000;1920;2100;1470;1920;2400;2400;1200;960;3000;1500;2100;1350;3600;2100
MU;4307203;Erval Grande (RS);2400;1560;600;2400;2400;2280;1320;2400;3000;660;3000;2700;2700;3000;3600;3600;3600;2280;3000;1800
MU;4307302;Erval Seco (RS);2400;1000;600;1500;2700;1250;1290;2451;2880;1020;2800;2500;3000;3600;3780;3205;3708;2716;3606;1119
MU;4307401;Esmeralda (RS);2700;1600;900;2400;3000;2100;1800;2700;3000;2100;2400;3240;3480;3600;3600;3300;3600;3200;3300;1828
MU;4307450;Esperança do Sul (RS);2100;1140;300;1100;2520;1200;1350;2100;2700;1200;2400;2100;2580;2700;3000;3300;3300;2400;3000;930
MU;4307500;Espumoso (RS);3000;1800;720;2280;2400;1920;2760;2700;3180;2100;3300;3182;3600;3424;4083;3728;3424;925;3906;1205
MU;4307559;Estação (RS);3300;2100;600;3000;3120;2390;2400;3500;3300;2040;3300;3405;3720;3600;3900;3900;4000;2500;3500;2535
MU;4307609;Estância Velha (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4307708;Esteio (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4307807;Estrela (RS);2400;900;266;901;2100;2100;3000;3000;3000;1200;3000;2700;3300;3000;3600;3300;3000;1837;3340;1800
MU;4307815;Estrela Velha (RS);2880;1420;617;2400;3001;2280;2700;2520;2880;1800;3000;3317;3362;3243;3900;3324;3600;1229;3386;756
MU;4307831;Eugênio de Castro (RS);2400;1020;240;1560;2400;2100;2300;2580;3000;386;2413;2125;2678;2996;3271;3294;3411;1569;3546;950
MU;4307864;Fagundes Varela (RS);2800;1437;480;1800;2700;1920;2400;3000;2340;1800;3000;3000;3500;3100;3600;3224;3325;2353;3200;2425
MU;4307906;Farroupilha (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4308003;Faxinal do Soturno (RS);1800;1530;360;1200;1700;2300;2400;2100;2400;1200;2400;2400;2900;2700;3300;3000;2760;1350;3480;1680
MU;4308052;Faxinalzinho (RS);2700;1470;480;2565;2800;2400;1800;2700;3000;1350;2700;2700;3000;3600;3600;3500;3400;3000;3900;1500
MU;4308078;Fazenda Vilanova (RS);3000;1500;300;1800;2100;2400;3000;2500;3000;1800;3000;2000;3600;3000;3034;3033;3120;2000;3500;1768
MU;4308102;Feliz (RS);2000;2000;1000;1000;1000;1000;1000;1000;1000;1000;-;-;-;-;-;-;-;-;-;-
MU;4308201;Flores da Cunha (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4308250;Floriano Peixoto (RS);3000;1680;480;2400;3000;2520;2240;3000;3180;2400;2430;3300;3600;3000;3600;3600;3600;2400;3300;1800
MU;4308300;Fontoura Xavier (RS);2200;880;600;1560;2000;1800;1800;2400;3000;1800;2800;2800;2900;3000;3600;3000;3000;1800;3000;2100
MU;4308409;Formigueiro (RS);2100;1200;840;1260;1800;2100;2100;2100;2400;1140;2400;2543;2635;2526;2648;2400;2600;864;3000;900
MU;4308433;Forquetinha (RS);2000;1300;600;1706;2000;2400;2400;2395;2398;1920;2400;2400;2700;2500;3000;2700;2700;1546;3300;1817
MU;4308458;Fortaleza dos Valos (RS);3000;1320;1100;2220;2220;2460;2580;2400;3000;1600;2900;2800;3222;3405;3600;3900;3730;1621;3900;955
MU;4308508;Frederico Westphalen (RS);1800;840;480;2150;2200;1430;1540;2200;3000;960;2560;2400;2800;2800;2760;2523;3300;2468;3000;1320
MU;4308607;Garibaldi (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4308656;Garruchos (RS);2100;750;300;720;2100;1200;1260;2400;2100;745;2291;1971;2703;2528;2810;2708;3000;2527;2584;642
MU;4308706;Gaurama (RS);2700;1680;600;2820;3000;2700;2100;3300;3300;1920;2310;3300;3300;3300;3600;3500;3900;2520;3000;3300
MU;4308805;General Câmara (RS);1360;960;420;2000;2400;2400;2400;2200;2460;1500;3005;3007;3180;3000;3000;2700;4200;720;3900;2300
MU;4308854;Gentil (RS);3000;1750;540;2700;3000;2400;1920;2700;3000;2250;3000;3000;3600;3780;4080;3600;3600;3600;3660;1500
MU;4308904;Getúlio Vargas (RS);3000;2100;540;2760;3120;2520;2580;3300;3600;2400;3360;3480;3600;3500;3900;3540;4000;2700;3900;2700
MU;4309001;Giruá (RS);2580;1200;400;1700;2550;1380;1680;2400;2800;450;2160;2820;2800;3178;3578;3301;3769;2169;3615;538
MU;4309050;Glorinha (RS);-;-;-;1700;1700;1700;1700;1700;2400;2856;2400;2400;2700;2700;2700;2700;2700;2000;2700;2700
MU;4309100;Gramado (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4309126;Gramado dos Loureiros (RS);2400;1250;780;2240;2800;2240;2240;2800;3000;900;3000;3251;3022;2490;3300;3510;3600;2538;3600;1400
MU;4309159;Gramado Xavier (RS);2400;1680;421;2400;2400;2400;2400;2400;2700;2400;2700;2700;2700;2700;3600;2880;2700;1800;3420;2880
MU;4309209;Gravataí (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2000;2000;1800;3000;1800
MU;4309258;Guabiju (RS);3000;2400;360;3000;3000;2500;3000;3000;3400;3000;2838;3280;4020;3000;3600;3200;3200;2787;3600;2007
MU;4309308;Guaíba (RS);920;1200;1000;-;-;-;-;1333;-;-;-;1200;-;1867;2244;1533;2765;1200;3412;3412
MU;4309407;Guaporé (RS);2400;1440;500;1500;2400;2400;3000;3240;3000;1500;3282;3420;3600;3300;3900;3480;3180;2100;4200;1479
MU;4309506;Guarani das Missões (RS);2340;780;360;1200;2100;1500;2100;2340;2400;600;2300;2340;2280;2900;3360;3360;3480;1747;3000;180
MU;4309555;Harmonia (RS);1333;1333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4309571;Herveiras (RS);-;-;1000;1666;1666;1666;1666;1666;2000;-;-;-;3000;2400;3600;3600;3000;720;3300;1320
MU;4309605;Horizontina (RS);2190;1056;363;1391;1800;1320;1620;1920;2640;420;2300;2100;2400;3000;3000;3000;3300;2850;3000;1380
MU;4309654;Hulha Negra (RS);1500;1500;1050;900;1800;1800;1920;1920;1860;1530;2280;2280;2100;1800;1800;2000;1860;900;2100;1680
MU;4309704;Humaitá (RS);2520;1200;342;2220;2760;1680;2100;2700;3000;1200;2500;2700;3200;3000;3400;3400;3300;3000;3300;840
MU;4309753;Ibarama (RS);-;1200;725;1800;2400;2400;2400;2400;3000;1678;3300;2700;3300;3000;3300;3600;3600;1080;3300;1680
MU;4309803;Ibiaçá (RS);3000;1800;540;3000;3000;2400;2280;3420;3480;2340;3300;3000;3600;3780;4080;3900;3900;1950;3400;1320
MU;4309902;Ibiraiaras (RS);3000;2100;864;2800;3000;2280;2250;3000;3480;2820;3250;3135;3900;3600;4080;3840;4020;1680;4200;2660
MU;4309951;Ibirapuitã (RS);2640;1800;623;1800;2820;1920;2000;2700;3000;1755;3000;2520;3300;3300;2956;3600;3600;1620;3285;1980
MU;4310009;Ibirubá (RS);3300;1800;600;2220;2700;2900;2940;2880;3420;1380;3300;2912;3523;3757;4046;3756;3551;1743;4251;1557
MU;4310108;Igrejinha (RS);-;1200;1200;1200;1200;1250;1250;1000;1250;1625;2000;2400;2400;2400;2444;3000;2714;857;2714;1143
MU;4310207;Ijuí (RS);2520;1560;360;1600;2400;2100;1920;2700;2880;960;2700;2100;2700;3120;3500;3300;3300;2000;4000;1000
MU;4310306;Ilópolis (RS);2400;1566;540;1760;2400;2400;-;-;2400;-;-;-;3200;3200;4509;4000;3200;4000;3600;2300
MU;4310330;Imbé (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-
MU;4310363;Imigrante (RS);2096;419;1066;920;1200;1800;2400;1800;2400;714;3000;3000;3000;3000;3300;3000;3000;1500;3750;1800
MU;4310405;Independência (RS);2400;1000;365;1600;2400;1320;1800;2220;3000;300;2220;2400;3000;3456;3364;2945;3392;2703;3293;829
MU;4310413;Inhacorá (RS);2400;1320;360;960;2700;1140;1323;2520;3000;492;2721;2489;2759;3043;3644;3432;3900;2860;3922;602
MU;4310439;Ipê (RS);2000;1610;575;1450;2400;1980;3000;3600;3600;2500;3070;3000;3900;3600;4065;3200;3720;1850;3600;2160
MU;4310462;Ipiranga do Sul (RS);3239;2100;900;2700;3300;2220;2700;3420;3300;2400;3000;3000;3900;3600;4200;3800;4200;2820;4020;2898
MU;4310504;Iraí (RS);2160;1147;515;1805;2520;2063;1871;2400;2400;1260;3000;2400;2700;2400;3300;1800;3300;1350;3600;1200
MU;4310538;Itaara (RS);3120;2430;1560;2760;2940;2820;3050;3120;3300;2280;3318;3300;3300;3000;3840;4200;3420;2310;3420;1742
MU;4310553;Itacurubi (RS);2100;480;360;360;2100;1560;1980;2100;2100;900;2500;1380;2200;2700;2880;2200;2700;1340;3100;180
MU;4310579;Itapuca (RS);1800;1440;480;1260;1800;1379;1800;2400;2700;1800;2875;3000;3000;3000;3900;3600;3300;3300;3000;2100
MU;4310603;Itaqui (RS);2600;780;420;1800;1500;1500;1200;2100;2400;1152;2390;1793;2153;2507;3213;2521;2650;1416;2900;867
MU;4310652;Itati (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4310702;Itatiba do Sul (RS);2400;1250;600;1200;2000;2200;1800;2400;3000;600;2700;2700;3000;3000;3500;3500;3600;2900;2880;1800
MU;4310751;Ivorá (RS);2700;2400;720;1889;2700;2400;2400;2400;3000;900;3300;3000;3600;3600;3600;3600;3480;1500;4020;1800
MU;4310801;Ivoti (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4310850;Jaboticaba (RS);2520;1000;600;1900;2400;1350;1500;3000;3300;1140;2447;2500;3000;3300;3200;3200;3300;2400;3300;2222
MU;4310876;Jacuizinho (RS);2880;1620;360;2200;2280;2120;2160;2160;2520;1080;2700;2771;3078;3077;3639;3400;3221;851;3953;1216
MU;4310900;Jacutinga (RS);3000;1500;600;2700;3000;2400;3000;3000;3300;1650;3300;3000;3320;3300;4000;3900;3900;3100;3600;2520
MU;4311007;Jaguarão (RS);1800;1260;900;1500;1500;1500;2760;2760;1800;2400;2400;2400;1800;1200;3000;1500;2100;1800;2700;1800
MU;4311106;Jaguari (RS);1920;1200;840;1800;1800;1260;2000;1574;2220;1500;2700;1800;2400;2400;3000;2880;2820;1080;3120;720
MU;4311122;Jaquirana (RS);-;-;-;-;-;-;-;-;-;-;-;-;2400;3000;3000;3000;3000;1500;3600;1500
MU;4311130;Jari (RS);2400;1320;900;2220;2820;2400;2480;2820;2880;1100;2940;2700;3120;3007;3489;3015;3015;1428;3607;1200
MU;4311155;Jóia (RS);3000;1200;450;1620;2280;2100;1860;2400;2600;547;2423;2306;2576;2486;3211;3322;3200;1333;3644;761
MU;4311205;Júlio de Castilhos (RS);2880;1920;900;2280;2700;2100;1920;2520;2880;1500;2820;2893;3194;3134;3605;3613;3378;1825;3555;1350
MU;4311239;Lagoa Bonita do Sul (RS);2700;2220;500;2100;3000;2760;2250;2550;3000;2551;3000;3120;3000;3100;3800;3420;3300;1800;3420;1800
MU;4311254;Lagoão (RS);1200;1400;800;2100;2400;2400;2550;2550;2700;2400;2700;2700;3000;2820;3300;2700;3000;1800;2840;1100
MU;4311270;Lagoa dos Três Cantos (RS);3180;1920;900;2820;2880;2700;2700;3000;3000;2100;3420;2760;3600;3788;3992;3992;3600;1215;3992;1512
MU;4311304;Lagoa Vermelha (RS);2760;1755;960;2820;2820;2160;2160;3180;3000;2550;3000;3300;3720;3600;4000;3600;3900;2291;3600;2400
MU;4311403;Lajeado (RS);2100;945;479;1260;2160;2400;2700;2700;3300;1816;3420;3061;3300;3500;3720;3720;3120;1535;4080;2100
MU;4311429;Lajeado do Bugre (RS);2100;900;480;1700;2400;2400;1440;2400;3000;1200;3000;3000;3300;3500;3200;3200;3600;3000;3600;1500
MU;4311502;Lavras do Sul (RS);1100;1260;1560;900;2100;2280;2280;2280;2235;1554;2750;2700;2700;2742;2700;2862;2430;1260;3240;1920
MU;4311601;Liberato Salzano (RS);2100;630;105;2100;3000;630;1440;2400;2700;720;3000;1800;3000;3000;3000;3000;3300;2400;3600;1200
MU;4311627;Lindolfo Collor (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4311643;Linha Nova (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4311700;Machadinho (RS);2016;1560;594;2430;3300;2123;1800;3600;3300;1950;2453;3311;3120;3720;4020;3960;3780;2860;3880;1800
MU;4311718;Maçambará (RS);2100;840;450;1800;2500;1500;1080;2100;2400;720;2400;1595;2462;2762;3412;2562;2722;1593;2448;644
MU;4311734;Mampituba (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4311759;Manoel Viana (RS);3480;1150;720;900;1920;2100;1400;2220;2600;840;2700;1920;2700;2400;3000;2800;2800;1500;3000;900
MU;4311775;Maquiné (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4311791;Maratá (RS);1375;1187;1000;1375;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4311809;Marau (RS);3000;2100;281;2160;3120;2100;2300;3000;3000;1800;3300;2880;3780;3300;3900;3540;3660;2196;3900;1800
MU;4311908;Marcelino Ramos (RS);2100;1800;450;1800;2400;2400;2000;3300;3480;2119;2580;2520;3300;3300;3600;3300;3600;3300;3000;1600
MU;4311981;Mariana Pimentel (RS);-;-;-;-;-;-;-;-;-;-;-;-;2400;2400;2400;-;-;-;-;2520
MU;4312005;Mariano Moro (RS);1200;1200;400;900;1200;1500;1500;2000;2400;1317;1800;2400;3000;3000;3300;3600;3120;2280;2160;1920
MU;4312054;Marques de Souza (RS);1800;1573;600;1743;1740;1800;2700;2400;3000;2100;3500;2800;3500;3500;3500;3500;3500;1750;3500;2300
MU;4312104;Mata (RS);1500;1170;720;2400;2400;2000;2100;1680;2400;1620;2700;2700;2632;2400;3000;3000;2400;1241;3000;600
MU;4312138;Mato Castelhano (RS);2700;1800;600;2400;2880;2400;2040;3000;3480;2640;3240;3240;3900;3600;3273;3225;3225;3366;3288;1200
MU;4312153;Mato Leitão (RS);2100;1260;-;1200;1200;2285;2700;3300;2800;2000;3300;3000;3300;3300;3600;3000;3600;1200;3900;1200
MU;4312179;Mato Queimado (RS);2400;540;210;1200;2220;1470;1500;2700;2580;600;2700;2679;2779;3180;3392;3426;3260;1639;2912;448
MU;4312203;Maximiliano de Almeida (RS);2880;1600;720;2400;2700;2100;2400;3000;3300;2520;2220;2700;3000;3000;3000;4000;3480;2000;3000;1500
MU;4312252;Minas do Leão (RS);1800;1200;719;1500;3000;2339;2160;2400;3000;1800;2800;3000;3100;3100;3000;2200;2850;1200;3000;2400
MU;4312302;Miraguaí (RS);2100;900;600;1200;2700;1260;1800;1931;2880;786;2500;2700;2700;2700;2700;3200;2888;2400;3600;1200
MU;4312351;Montauri (RS);2400;1680;600;2400;3000;2100;2400;3000;3200;2220;3500;3150;3600;3200;3600;3600;3000;1800;3600;900
MU;4312377;Monte Alegre dos Campos (RS);2400;1440;1890;2400;2400;1680;1260;2375;3000;2400;2800;2400;3400;3360;3600;3033;3700;3159;3590;2520
MU;4312385;Monte Belo do Sul (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4312401;Montenegro (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4312427;Mormaço (RS);3000;1920;480;2280;3000;1800;2280;2520;3000;1890;2568;2400;3300;2700;3600;3780;3360;480;3220;600
MU;4312443;Morrinhos do Sul (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4312450;Morro Redondo (RS);-;-;1400;1000;1600;1800;2400;2400;2400;2700;2703;2700;1800;810;2400;2250;3000;600;3000;2700
MU;4312476;Morro Reuter (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4312500;Mostardas (RS);-;1177;-;-;-;-;-;-;-;-;-;2400;2400;3000;3420;3492;2682;2280;2760;2400
MU;4312609;Muçum (RS);1800;900;420;1500;1500;2100;2400;3000;3000;1800;3600;3300;3600;3600;3900;3600;3600;2612;3700;1850
MU;4312617;Muitos Capões (RS);2900;1600;1440;2700;2700;2700;2000;3300;3000;2200;3000;3000;3600;3900;3900;3900;3900;3900;3900;2700
MU;4312625;Muliterno (RS);2700;1890;900;2700;2700;2700;2100;3000;3000;2400;3000;3000;3900;3500;3000;3360;3480;1820;3900;1000
MU;4312658;Não-Me-Toque (RS);3000;1800;720;2400;2820;2565;2600;3000;3720;1800;3510;2900;3300;3420;4000;4200;3800;1997;4202;1826
MU;4312674;Nicolau Vergueiro (RS);2700;1889;690;2400;2600;2160;1836;2700;3300;2280;3000;2400;3300;3180;3720;3720;3300;1800;3900;1500
MU;4312708;Nonoai (RS);2600;1800;450;2700;3000;2400;2100;2700;3600;2160;3190;2700;3200;3240;3600;3600;3900;3000;3600;1500
MU;4312757;Nova Alvorada (RS);3000;2010;720;2000;2600;2210;2600;2400;3000;2100;3300;3480;3480;3480;3900;3900;3480;2600;3500;1500
MU;4312807;Nova Araçá (RS);2000;1800;900;2400;3000;2400;2900;3480;3620;2400;3600;3301;3849;3630;4080;3500;3800;1557;4000;1440
MU;4312906;Nova Bassano (RS);3000;2250;540;2700;3300;3300;3000;3000;3300;1900;3650;3200;4800;3700;3827;3700;4000;1453;4000;1850
MU;4312955;Nova Boa Vista (RS);2700;1680;300;2400;2700;1815;1890;2700;3000;1500;2700;2700;3240;3300;3600;3600;3720;3200;3600;2000
MU;4313003;Nova Bréscia (RS);-;-;-;-;1500;-;-;2400;3600;2000;3600;3600;3600;3600;3600;-;-;-;-;-
MU;4313011;Nova Candelária (RS);2280;672;320;1350;2400;960;1800;2280;2880;480;2400;1920;2700;3120;3480;3180;2880;2640;2940;1080
MU;4313037;Nova Esperança do Sul (RS);2700;1380;1200;2400;2340;2100;2280;2700;3000;2400;3300;2400;3000;3300;3600;3300;3000;1650;3312;330
MU;4313060;Nova Hartz (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2800;2800;2600;2600;2109
MU;4313086;Nova Pádua (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4313102;Nova Palma (RS);3000;1500;480;2100;2600;2400;2400;2700;3000;1250;3000;3000;3300;3300;3800;3800;3800;1500;3500;1200
MU;4313201;Nova Petrópolis (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4313300;Nova Prata (RS);2700;1800;600;2400;2700;2400;2400;2400;3200;1200;3000;3000;3600;3600;3400;3500;3700;2090;3500;1500
MU;4313334;Nova Ramada (RS);2600;1380;210;1380;2700;2400;2400;2700;3000;720;2520;2280;2997;3600;3718;3607;3604;2110;3706;873
MU;4313359;Nova Roma do Sul (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;3000;3000;3333;2880;3314;1600
MU;4313375;Nova Santa Rita (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4313391;Novo Cabrais (RS);2160;1295;1080;2159;2280;2160;2160;2160;2880;1680;2520;2820;2679;2748;2836;2836;3300;1280;2807;2698
MU;4313409;Novo Hamburgo (RS);-;1500;476;1000;2500;2500;2100;2400;2800;3000;2500;2500;2500;2500;2500;2683;2500;2500;3300;2477
MU;4313425;Novo Machado (RS);2880;1080;239;2100;2200;1210;1860;2200;2700;945;1980;1920;2700;2700;3000;2470;2880;2400;2800;1094
MU;4313441;Novo Tiradentes (RS);1800;270;360;1900;2400;1800;2000;2700;2700;1200;3000;2700;3300;3300;3300;3300;3600;3000;3600;2308
MU;4313466;Novo Xingu (RS);2400;750;360;1830;2700;2400;2310;2415;3000;825;2613;2580;3500;3300;3300;3600;3450;1440;2940;1260
MU;4313490;Novo Barreiro (RS);2000;1100;305;1800;2535;2025;2430;2700;2700;1200;3000;2740;3000;3000;3600;3600;3600;2400;3600;1200
MU;4313508;Osório (RS);-;-;-;-;-;-;-;-;-;-;1802;1802;1801;1800;2400;2400;2400;1800;2400;2400
MU;4313607;Paim Filho (RS);3000;1920;600;2700;3000;2400;2430;3300;3300;2700;2400;3000;3300;3600;3240;3600;3750;2100;3300;1200
MU;4313656;Palmares do Sul (RS);-;-;-;-;-;-;-;-;-;2500;2500;2500;3480;3720;3900;3500;3780;2700;3000;3000
MU;4313706;Palmeira das Missões (RS);3300;1680;540;2200;3400;2160;3100;2400;3000;1812;2710;3006;3006;3225;3516;3519;3657;2476;3629;1309
MU;4313805;Palmitinho (RS);1500;540;396;900;1800;1440;720;1500;1773;1080;2100;2100;2700;2700;3000;3000;3108;1982;3131;660
MU;4313904;Panambi (RS);3000;1400;540;2250;2700;1980;2400;2880;3240;1020;2750;2700;3660;3852;3905;3929;3638;2269;3921;1409
MU;4313953;Pantano Grande (RS);2400;1080;960;1500;1500;2400;2700;2400;3000;1800;2400;2400;2700;2700;2880;2100;2880;642;2735;1528
MU;4314001;Paraí (RS);3300;1653;900;2400;3300;3000;2951;3500;3650;2125;3600;3480;3900;3500;4080;4788;3929;2220;3787;975
MU;4314027;Paraíso do Sul (RS);2400;960;959;2100;2700;2700;2400;2280;2580;1420;2800;3000;3000;2793;2800;3000;3000;900;2864;2310
MU;4314035;Pareci Novo (RS);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4314050;Parobé (RS);2000;2000;2000;1000;-;-;-;-;-;-;-;-;3000;2700;2700;3000;3000;-;3000;3200
MU;4314068;Passa Sete (RS);2700;1800;1079;2280;2430;2400;2500;2600;2820;1980;3000;2700;2700;3000;3600;3360;3000;1500;3120;2200
