Município;2005;2004;2003
Rs-Chapada;0;0;1
Rs-Charqueadas;8;6;7
Rs-Charrua;0;0;0
Rs-Chiapetta;0;0;0
Rs-Chui;9;8;4
Rs-Chuvisca;1;1;0
Rs-Cidreira;2;2;3
Rs-Ciriaco;0;0;1
Rs-Colinas;0;0;0
Rs-Colorado;0;0;0
Rs-Condor;4;4;5
Rs-Constantina;0;0;0
Rs-Coqueiro Baixo;0;0;0
Rs-Coqueiros do Sul;0;0;0
Rs-Coronel Barros;0;0;0
Rs-Coronel Bicaco;0;0;0
Rs-Coronel Pilar;0;0;0
Rs-Cotipora;0;0;0
Rs-Coxilha;1;1;2
Rs-Crissiumal;0;0;0
Rs-Cristal;19;13;9
Rs-Cristal do Sul;0;0;0
Rs-Cruz Alta;4;5;8
Rs-Cruzaltense;0;0;0
Rs-Cruzeiro do Sul;3;1;2
Rs-David Canabarro;0;0;0
Rs-Derrubadas;0;0;0
Rs-Dezesseis de Novembro;2;1;2
Rs-Dilermando de Aguiar;58;64;61
Rs-Dois Irmaos;0;0;0
Rs-Dois Irmaos das Missoes;0;0;0
Rs-Dois Lajeados;0;0;0
Rs-Dom Feliciano;8;11;12
Rs-Dom Pedro de Alcantara;0;0;0
Rs-Dom Pedrito;416;450;356
Rs-Dona Francisca;0;0;0
Rs-Doutor Mauricio Cardoso;0;0;0
Rs-Doutor Ricardo;0;0;0
Rs-Eldorado do Sul;12;10;11
Rs-Encantado;0;1;0
Rs-Encruzilhada do Sul;146;141;140
Rs-Engenho Velho;0;0;0
Rs-Entre-Ijuis;6;5;3
Rs-Entre Rios do Sul;0;0;0
Rs-Erebango;0;0;0
Rs-Erechim;2;2;3
Rs-Ernestina;7;5;6
Rs-Herval;36;26;48
Rs-Erval Grande;5;3;6
Rs-Erval Seco;0;0;0
Rs-Esmeralda;17;12;19
Rs-Esperanca do Sul;0;0;0
Rs-Espumoso;2;2;5
Rs-Estacao;0;0;0
Rs-Estancia Velha;0;1;4
Rs-Esteio;2;1;2
Rs-Estrela;7;15;15
Rs-Estrela Velha;0;0;0
Rs-Eugenio de Castro;0;0;0
Rs-Fagundes Varela;0;0;0
Rs-Farroupilha;0;0;2
Rs-Faxinal do Soturno;0;0;0
Rs-Faxinalzinho;1;1;1
Rs-Fazenda Vilanova;0;2;1
Rs-Feliz;0;0;0
Rs-Flores da Cunha;5;5;0
Rs-Floriano Peixoto;0;0;0
Rs-Fontoura Xavier;14;14;10
Rs-Formigueiro;14;11;20
Rs-Forquetinha;0;0;0
Rs-Fortaleza dos Valos;7;7;6
Rs-Frederico Westphalen;2;1;1
Rs-Garibaldi;13;13;12
Rs-Garruchos;8;8;8
Rs-Gaurama;0;0;0
Rs-General Camara;8;8;22
Rs-Gentil;0;0;0
Rs-Getulio Vargas;0;0;0
Rs-Girua;2;3;1
Rs-Glorinha;17;17;12
Rs-Gramado;2;5;0
Rs-Gramado dos Loureiros;0;0;0
Rs-Gramado Xavier;0;0;0
Rs-Gravatai;8;9;4
Rs-Guabiju;0;0;0
Rs-Guaiba;11;12;15
Rs-Guapore;7;5;1
Rs-Guarani das Missoes;1;1;0
Rs-Harmonia;0;0;0
Rs-Herveiras;0;0;0
Rs-Horizontina;0;0;0
Rs-Hulha Negra;15;15;13
Rs-Humaita;0;0;1
Rs-Ibarama;0;0;0
Rs-Ibiaca;0;0;0
Rs-Ibiraiaras;1;0;0
Rs-Ibirapuita;1;0;0
Rs-Ibiruba;0;0;0
Rs-Igrejinha;0;0;0
Rs-Ijui;1;5;4
Rs-Ilopolis;0;0;0
Rs-Imbe;0;0;0
Rs-Imigrante;0;0;0
Rs-Independencia;1;1;2
Rs-Inhacora;0;0;0
Rs-Ipe;44;46;47
Rs-Ipiranga do Sul;0;0;0
Rs-Irai;0;0;0
Rs-Itaara;9;9;7
Rs-Itacurubi;25;29;25
Rs-Itapuca;0;0;0
Rs-Itaqui;219;255;221
Rs-Itati;0;0;0
Rs-Itatiba do Sul;0;0;0
Rs-Ivora;0;0;0
Rs-Ivoti;0;6;3
Rs-Jaboticaba;0;0;0
Rs-Jacuizinho;0;0;0
Rs-Jacutinga;0;0;0
Rs-Jaguarao;121;128;108
Rs-Jaguari;5;5;5
Rs-Jaquirana;24;25;19
Rs-Jari;10;11;11
Rs-Joia;17;10;15
Rs-Julio de Castilhos;38;37;45
Rs-Lagoa Bonita do Sul;0;0;0
Rs-Lagoao;1;0;0
Rs-Lagoa dos Tres Cantos;0;0;0
Rs-Lagoa Vermelha;18;16;14
Rs-Lajeado;12;13;11
Rs-Lajeado do Bugre;0;0;0
Rs-Lavras do Sul;188;155;179
Rs-Liberato Salzano;0;0;0
Rs-Lindolfo Collor;0;0;0
Rs-Linha Nova;2;1;0
Rs-Machadinho;0;0;0
Rs-Macambara;9;10;9
Rs-Mampituba;0;0;0
Rs-Manoel Viana;35;44;35
Rs-Maquine;4;6;5
Rs-Marata;2;0;2
Rs-Marau;0;0;0
Rs-Marcelino Ramos;0;0;0
Rs-Mariana Pimentel;1;2;1
Rs-Mariano Moro;0;0;0
Rs-Marques de Souza;0;0;0
Rs-Mata;0;0;0
Rs-Mato Castelhano;0;0;0
Rs-Mato Leitao;0;0;0
Rs-Mato Queimado;0;0;0
Rs-Maximiliano de Almeida;2;1;1
Rs-Minas do Leao;47;44;44
Rs-Miraguai;0;0;0
Rs-Montauri;0;0;0
Rs-Monte Alegre dos Campos;14;6;1
Rs-Monte Belo do Sul;0;0;0
Rs-Montenegro;14;9;7
Rs-Mormaco;0;0;0
Rs-Morrinhos do Sul;0;0;0
Rs-Morro Redondo;5;6;9
Rs-Morro Reuter;0;0;0
Rs-Mostardas;10;7;8
Rs-Mucum;0;0;0
Rs-Muitos Capoes;5;6;7
Rs-Muliterno;0;0;0
Rs-Nao-Me-Toque;0;0;0
Rs-Nicolau Vergueiro;0;0;0
Rs-Nonoai;3;1;0
Rs-Nova Alvorada;0;0;0
Rs-Nova Araca;0;0;0
Rs-Nova Bassano;0;3;4
Rs-Nova Boa Vista;0;0;0
Rs-Nova Brescia;0;0;0
Rs-Nova Candelaria;0;0;0
Rs-Nova Esperanca do Sul;6;9;10
Rs-Nova Hartz;0;0;0
Rs-Nova Padua;0;2;2
Rs-Nova Palma;2;3;1
Rs-Nova Petropolis;0;0;0
Rs-Nova Prata;3;2;3
Rs-Nova Ramada;0;2;0
Rs-Nova Roma do Sul;0;0;1
Rs-Nova Santa Rita;22;19;14
Rs-Novo Cabrais;2;2;1
Rs-Novo Hamburgo;16;15;11
Rs-Novo Machado;0;0;0
Rs-Novo Tiradentes;0;0;0
Rs-Novo Xingu;0;0;0
Rs-Novo Barreiro;0;0;0
Rs-Osorio;51;49;49
Rs-Paim Filho;0;0;0
Rs-Palmares do Sul;23;24;23
Rs-Palmeira das Missoes;3;1;1
Rs-Palmitinho;0;0;0
Rs-Panambi;0;0;0
Rs-Pantano Grande;12;13;14
Rs-Parai;0;0;0
Rs-Paraiso do Sul;0;0;0
Rs-Pareci Novo;0;0;2
Rs-Parobe;2;0;0
Rs-Passa Sete;0;0;0
Rs-Passo do Sobrado;2;1;3
Rs-Passo Fundo;19;32;31
Rs-Paulo Bento;0;0;0
Rs-Paverama;0;1;1
Rs-Pedras Altas;29;58;52
Rs-Pedro Osorio;69;45;46
Rs-Pejucara;0;0;0
Rs-Pelotas;231;231;269
Rs-Picada Cafe;0;0;0
Rs-Pinhal;2;3;2
Rs-Pinhal da Serra;3;3;4
Rs-Pinhal Grande;3;5;6
Rs-Pinheirinho do Vale;0;0;0
Rs-Pinheiro Machado;18;18;34
Rs-Pinto Bandeira;0;0;0
Rs - Pinto Bandeira;0;0;0
Rs-Pirapo;2;3;2
Rs-Piratini;30;34;22
Rs-Planalto;0;0;0
Rs-Poco das Antas;0;0;0
Rs-Pontao;0;0;0
Rs-Ponte Preta;0;0;0
Rs-Portao;6;9;5
Rs-Porto Alegre;253;330;280
Rs-Porto Lucena;0;0;0
Rs-Porto Maua;0;0;0
Rs-Porto Vera Cruz;0;0;0
Rs-Porto Xavier;10;9;4
Rs-Pouso Novo;0;0;0
Rs-Presidente Lucena;2;1;1
Rs-Progresso;0;0;0
Rs-Protasio Alves;0;0;0
Rs-Putinga;0;0;0
Rs-Quarai;216;223;161
Rs-Quatro Irmaos;0;1;0
Rs-Quevedos;4;4;9
Rs-Quinze de Novembro;1;0;0
Rs-Redentora;0;0;0
Rs-Relvado;0;0;0
Rs-Restinga Seca;24;23;25
Rs-Rio dos Indios;0;0;0
Rs-Rio Grande;167;145;154
Rs-Rio Pardo;46;53;55
Rs-Riozinho;2;2;0
Rs-Roca Sales;0;0;0
Rs-Rodeio Bonito;0;0;0
Rs-Rolador;2;0;0
Rs-Rolante;6;4;4
Rs-Ronda Alta;0;0;0
Rs-Rondinha;0;0;0
Rs-Roque Gonzales;13;9;8
Rs-Rosario do Sul;236;256;241
Rs-Sagrada Familia;0;0;0
Rs-Saldanha Marinho;0;0;0
Rs-Salto do Jacui;0;5;8
Rs-Salvador das Missoes;0;0;0
Rs-Salvador do Sul;21;24;20
Rs-Sananduva;3;3;3
Rs-Santa Barbara do Sul;0;0;0
Rs-Santa Cecilia do Sul;2;1;0
Rs-Santa Clara do Sul;0;0;0
Rs-Santa Cruz do Sul;0;6;4
Rs-Santa Maria;223;219;229
Rs-Santa Maria do Herval;0;0;0
Rs-Santa Margarida do Sul;11;8;5
Rs-Santana da Boa Vista;8;7;8
Rs-Sant Ana do Livramento;874;874;878
Rs-Santa Rosa;1;12;4
Rs-Santa Tereza;0;0;0
Rs-Santa Vitoria do Palmar;165;164;158
Rs-Santiago;88;102;177
Rs-Santo Angelo;14;15;6
Rs-Santo Antonio do Palma;0;0;0
Rs-Santo Antonio da Patrulha;70;70;44
Rs-Santo Antonio das Missoes;33;33;35
Rs-Santo Antonio do Planalto;0;0;0
Rs-Santo Augusto;0;0;0
Rs-Santo Cristo;6;8;5
Rs-Santo Expedito do Sul;0;0;0
Rs-Sao Borja;257;252;266
Rs-Sao Domingos do Sul;0;0;0
Rs-Sao Francisco de Assis;42;40;59
Rs-Sao Francisco de Paula;84;89;49
Rs-Sao Gabriel;188;187;183
Rs-Sao Jeronimo;13;13;14
Rs-Sao Joao da Urtiga;0;0;0
Rs-Sao Joao do Polesine;0;0;0
Rs-Sao Jorge;0;0;0
Rs-Sao Jose das Missoes;0;0;0
Rs-Sao Jose do Herval;0;0;0
Rs-Sao Jose do Hortencio;0;0;0
Rs-Sao Jose do Inhacora;0;0;0
Rs-Sao Jose do Norte;0;0;1
Rs-Sao Jose do Ouro;5;0;0
Rs-Sao Jose do Sul;0;0;0
Rs-Sao Jose dos Ausentes;19;15;12
Rs-Sao Leopoldo;18;24;22
Rs-Sao Lourenco do Sul;40;32;31
Rs-Sao Luiz Gonzaga;39;45;27
Rs-Sao Marcos;9;0;2
Rs-Sao Martinho;7;4;2
Rs-Sao Martinho da Serra;20;22;17
Rs-Sao Miguel das Missoes;5;8;10
Rs-Sao Nicolau;5;5;0
Rs-Sao Paulo das Missoes;0;0;0
Rs-Sao Pedro da Serra;7;0;1
Rs-Sao Pedro das Missoes;0;0;0
Rs-Sao Pedro do Butia;0;0;0
Rs-Sao Pedro do Sul;21;21;23
Rs-Sao Sebastiao do Cai;0;0;0
Rs-Sao Sepe;55;57;58
Rs-Sao Valentim;0;0;0
Rs-Sao Valentim do Sul;0;0;0
Rs-Sao Valerio do Sul;0;0;0
Rs-Sao Vendelino;0;0;0
Rs-Sao Vicente do Sul;11;8;12
Rs-Sapiranga;4;4;3
Rs-Sapucaia do Sul;0;0;0
Rs-Sarandi;0;0;1
Rs-Seberi;0;0;0
Rs-Sede Nova;1;0;0
Rs-Segredo;0;0;0
Rs-Selbach;9;10;13
Rs-Senador Salgado Filho;0;0;0
Rs-Sentinela do Sul;9;5;15
Rs-Serafina Correa;0;0;0
Rs-Serio;0;2;2
Rs-Sertao;0;0;0
Rs-Sertao Santana;1;1;1
Rs-Sete de Setembro;0;0;0
Rs-Severiano de Almeida;0;0;0
Rs-Silveira Martins;0;0;0
Rs-Sinimbu;2;3;2
Rs-Sobradinho;0;0;0
Rs-Soledade;36;38;46
Rs-Tabai;0;0;0
Rs-Tapejara;0;2;0
Rs-Tapera;0;0;0
Rs-Tapes;12;9;13
Rs-Taquara;24;15;8
Rs-Taquari;9;11;11
Rs-Taquarucu do Sul;0;0;0
Rs-Tavares;1;0;1
Rs-Tenente Portela;0;0;0
Rs-Terra de Areia;0;0;2
Rs-Teutonia;0;0;0
Rs-Tio Hugo;0;0;0
Rs-Tiradentes do Sul;0;0;0
Rs-Toropi;0;0;0
Rs-Torres;4;7;4
Rs-Tramandai;1;2;2
Rs-Travesseiro;0;0;0
Rs-Tres Arroios;0;0;0
Rs-Tres Cachoeiras;5;2;0
Rs-Tres Coroas;0;0;0
Rs-Tres de Maio;1;0;0
Rs-Tres Forquilhas;0;0;0
Rs-Tres Palmeiras;0;0;0
Rs-Tres Passos;0;0;0
Rs-Trindade do Sul;0;0;0
Rs-Triunfo;16;13;17
Rs-Tucunduva;0;0;0
Rs-Tunas;0;0;0
Rs-Tupanci do Sul;0;0;1
Rs-Tupancireta;27;26;16
Rs-Tupandi;0;0;1
Rs-Tuparendi;5;5;3
Rs-Turucu;14;7;2
Rs-Ubiretama;0;0;0
Rs-Uniao da Serra;0;0;0
Rs-Unistalda;11;10;13
Rs-Uruguaiana;584;571;442
Rs-Vacaria;142;152;137
Rs-Vale Verde;21;0;1
Rs-Vale do Sol;0;0;0
Rs-Vale Real;0;0;0
Rs-Vanini;0;0;0
Rs-Venancio Aires;12;7;8
Rs-Vera Cruz;1;1;0
Rs-Veranopolis;3;1;3
Rs-Vespasiano Correa;1;1;0
Rs-Viadutos;2;0;0
Rs-Viamao;44;55;20
Rs-Vicente Dutra;0;1;0
Rs-Victor Graeff;0;0;0
Rs-Vila Flores;2;0;0
Rs-Vila Langaro;0;0;0
Rs-Vila Maria;0;0;0
Rs-Vila Nova do Sul;16;23;17
Rs-Vista Alegre;1;0;0
Rs-Vista Alegre do Prata;0;0;0
Rs-Vista Gaucha;1;1;1
Rs-Vitoria das Missoes;1;0;0
Rs-Westfalia;0;0;0
Rs-Xangri-La;2;1;4
Rs-Ignorado;0;0;0
Ms-Agua Clara;829;778;803
Ms-Alcinopolis;114;97;91
Ms-Amambai;515;475;456
Ms-Anastacio;314;323;288
Ms-Anaurilandia;558;524;515
Ms-Angelica;301;284;269
Ms-Antonio Joao;152;112;113
Ms-Aparecida do Taboado;478;470;405
Ms-Aquidauana;1023;1023;1025
Ms-Aral Moreira;50;53;52
Ms-Bandeirantes;283;283;303
Ms-Bataguassu;449;456;418
Ms-Bataypora;285;276;265
Ms-Bela Vista;474;425;392
Ms-Bodoquena;260;261;241
Ms-Bonito;619;629;507
Ms-Brasilandia;746;802;715
Ms-Caarapo;412;377;310
Ms-Camapua;736;696;580
Ms-Campo Grande;3336;3302;3143
Ms-Caracol;194;186;187
Ms-Cassilandia;501;469;450
Ms-Chapadao do Sul;320;393;358
Ms-Corguinho;180;189;182
Ms-Coronel Sapucaia;47;47;43
Ms-Corumba;1658;1739;1642
Ms-Costa Rica;382;381;309
Ms-Coxim;979;740;851
Ms-Deodapolis;77;92;93
Ms-Dois Irmaos do Buriti;301;226;199
Ms-Douradina;14;17;12
Ms-Dourados;783;833;791
Ms-Eldorado;203;105;72
Ms-Fatima do Sul;35;33;31
Ms-Figueirao;31;0;0
Ms-Gloria de Dourados;65;58;65
Ms-Guia Lopes da Laguna;181;196;181
Ms-Iguatemi;464;450;451
Ms-Inocencia;636;628;609
Ms-Itapora;139;130;144
Ms-Itaquirai;424;470;493
Ms-Ivinhema;420;564;589
Ms-Japora;69;58;68
Ms-Jaraguari;298;258;234
Ms-Jardim;299;291;294
Ms-Jatei;318;303;280
Ms-Juti;180;173;197
Ms-Ladario;7;4;5
Ms-Laguna Carapa;56;38;34
Ms-Maracaju;445;374;320
Ms-Miranda;634;658;598
Ms-Mundo Novo;61;62;46
Ms-Navirai;610;668;710
Ms-Nioaque;376;335;364
Ms-Nova Alvorada do Sul;490;475;434
Ms-Nova Andradina;922;904;809
Ms-Novo Horizonte do Sul;134;55;49
Ms-Paraiso das Aguas;0;0;0
Ms-Paranaiba;969;897;907
Ms-Paranhos;158;124;121
Ms-Pedro Gomes;307;275;268
Ms-Ponta Pora;559;520;535
Ms-Porto Murtinho;863;890;792
Ms-Ribas do Rio Pardo;1509;1376;1394
Ms-Rio Brilhante;487;466;448
Ms-Rio Negro;156;183;167
Ms-Rio Verde de Mato Grosso;471;458;443
Ms-Rochedo;197;172;198
Ms-Santa Rita do Pardo;736;685;595
Ms-Sao Gabriel do Oeste;274;323;252
Ms-Sete Quedas;112;108;142
Ms-Selviria;351;376;320
Ms-Sidrolandia;521;500;511
Ms-Sonora;186;192;199
Ms-Tacuru;243;245;238
Ms-Taquarussu;126;150;153
Ms-Terenos;424;430;365
Ms-Tres Lagoas;1799;1861;1737
Ms-Vicentina;27;28;28
Ms-Ignorado;0;0;0
Mt-Acorizal;31;30;17
Mt-Agua Boa;475;402;251
Mt-Alta Floresta;659;546;435
Mt-Alto Araguaia;211;161;141
Mt-Alto Boa Vista;92;95;36
Mt-Alto Garcas;53;51;53
Mt-Alto Paraguai;50;61;56
Mt-Alto Taquari;18;34;40
Mt-Apiacas;86;81;52
Mt-Araguaiana;201;203;220
Mt-Araguainha;16;19;18
Mt-Araputanga;222;213;187
Mt-Arenapolis;49;44;47
Mt-Aripuana;192;187;210
Mt-Barao de Melgaco;74;88;71
Mt-Barra do Bugres;425;335;283
Mt-Barra do Garcas;668;700;579
Mt-Bom Jesus do Araguaia;10;4;11
Mt-Brasnorte;154;139;115
Mt-Caceres;1121;1024;861
Mt-Campinapolis;131;101;83
Mt-Campo Novo do Parecis;30;30;22
Mt-Campo Verde;27;87;34
Mt-Campos de Julio;0;1;12
Mt-Canabrava do Norte;18;25;10
Mt-Canarana;259;263;234
Mt-Carlinda;102;59;59
Mt-Castanheira;80;70;43
Mt-Chapada dos Guimaraes;116;109;95
Mt-Claudia;46;82;134
Mt-Cocalinho;339;254;348
Mt-Colider;263;205;234
Mt-Colniza;17;15;12
Mt-Comodoro;287;240;224
Mt-Confresa;62;50;32
Mt-Conquista D Oeste;38;61;93
Mt-Cotriguacu;43;33;21
Mt-Cuiaba;731;741;692
Mt-Curvelandia;7;5;0
Mt-Denise;75;67;48
Mt-Diamantino;121;105;77
Mt-Dom Aquino;189;177;165
Mt-Feliz Natal;11;10;9
Mt-Figueiropolis D Oeste;59;45;41
Mt-Gaucha do Norte;101;65;33
Mt-General Carneiro;46;64;50
Mt-Gloria D Oeste;42;50;28
Mt-Guaranta do Norte;65;72;55
Mt-Guiratinga;160;133;124
Mt-Indiavai;39;43;36
Mt-Ipiranga do Norte;0;0;0
Mt-Itanhanga;0;0;0
Mt-Itauba;122;172;166
Mt-Itiquira;181;153;162
Mt-Jaciara;156;162;161
Mt-Jangada;38;34;26
Mt-Jauru;132;113;80
Mt-Juara;572;511;458
Mt-Juina;241;217;131
Mt-Juruena;91;74;139
Mt-Juscimeira;231;232;186
Mt-Lambari D Oeste;140;118;109
Mt-Lucas do Rio Verde;4;1;0
Mt-Luciara;56;69;36
Mt-Vila Bela da Santissima Trindade;668;657;462
Mt-Marcelandia;74;60;33
Mt-Matupa;122;119;121
Mt-Mirassol D Oeste;258;272;261
Mt-Nobres;62;59;51
Mt-Nortelandia;125;120;137
Mt-Nossa Senhora do Livramento;95;82;76
Mt-Nova Bandeirantes;98;108;77
Mt-Nova Nazare;29;21;27
Mt-Nova Lacerda;180;127;74
Mt-Nova Santa Helena;29;22;10
Mt-Nova Brasilandia;58;53;39
Mt-Nova Canaa do Norte;166;142;106
Mt-Nova Mutum;350;279;307
Mt-Nova Olimpia;89;83;89
Mt-Nova Ubirata;48;36;22
Mt-Nova Xavantina;301;312;250
Mt-Novo Mundo;74;69;53
Mt-Novo Horizonte do Norte;8;8;6
Mt-Novo Sao Joaquim;135;108;116
Mt-Paranaita;110;103;86
Mt-Paranatinga;281;210;94
Mt-Novo Santo Antonio;2;0;0
Mt-Pedra Preta;331;313;301
Mt-Peixoto de Azevedo;133;101;45
Mt-Planalto da Serra;43;36;7
Mt-Pocone;251;222;230
Mt-Pontal do Araguaia;121;131;97
Mt-Ponte Branca;14;12;10
Mt-Pontes e Lacerda;1095;639;552
Mt-Porto Alegre do Norte;29;1;1
Mt-Porto dos Gauchos;152;97;92
Mt-Porto Esperidiao;398;380;268
Mt-Porto Estrela;70;53;60
Mt-Poxoreo;313;310;246
Mt-Primavera do Leste;69;69;45
Mt-Querencia;211;234;200
Mt-Sao Jose dos Quatro Marcos;145;151;142
Mt-Reserva do Cabacal;6;9;8
Mt-Ribeirao Cascalheira;169;176;109
Mt-Ribeiraozinho;17;17;16
Mt-Rio Branco;41;72;41
Mt-Santa Carmem;18;9;6
Mt-Santo Afonso;49;49;40
Mt-Sao Jose do Povo;47;50;40
Mt-Sao Jose do Rio Claro;146;140;182
Mt-Sao Jose do Xingu;419;210;230
Mt-Sao Pedro da Cipa;23;18;16
Mt-Rondolandia;28;28;7
Mt-Rondonopolis;781;746;664
Mt-Rosario Oeste;196;143;103
Mt-Santa Cruz do Xingu;32;1;2
Mt-Salto do Ceu;67;62;46
Mt-Santa Rita do Trivelato;11;0;0
Mt-Santa Terezinha;295;107;77
Mt-Santo Antonio do Leste;15;12;0
Mt-Santo Antonio do Leverger;555;561;436
Mt-Sao Felix do Araguaia;173;69;87
Mt-Sapezal;63;16;13
Mt-Serra Nova Dourada;0;0;0
Mt-Sinop;160;138;160
Mt-Sorriso;16;15;10
Mt-Tabapora;88;72;43
Mt-Tangara da Serra;551;466;409
Mt-Tapurah;83;65;43
Mt-Terra Nova do Norte;82;61;56
Mt-Tesouro;71;55;42
Mt-Torixoreu;128;135;112
Mt-Uniao do Sul;15;7;5
Mt-Vale de Sao Domingos;5;5;1
Mt-Varzea Grande;162;94;97
Mt-Vera;9;23;22
Mt-Vila Rica;313;222;141
Mt-Nova Guarita;14;14;16
Mt-Nova Marilandia;70;63;48
Mt-Nova Maringa;56;58;31
Mt-Nova Monte Verde;236;213;165
Mt-Ignorado;0;0;0
Go-Abadia de Goias;19;23;18
Go-Abadiania;96;91;91
Go-Acreuna;94;173;129
Go-Adelandia;5;4;2
Go-Agua Fria de Goias;25;64;56
Go-Agua Limpa;47;47;43
Go-Aguas Lindas de Goias;6;8;2
Go-Alexania;152;128;96
Go-Almas;0;0;0
Go-Aloandia;6;4;4
Go-Alto Horizonte;33;27;23
Go-Alto Paraiso de Goias;23;66;44
Go-Alvorada;0;0;0
Go-Alvorada do Norte;72;48;50
Go-Amaralina;48;44;35
Go-Americano do Brasil;16;16;9
Go-Amorinopolis;41;49;33
Go-Ananas;0;0;0
Go-Anapolis;296;289;289
Go-Anhanguera;4;4;3
Go-Anicuns;71;73;61
Go-Aparecida de Goiania;47;43;36
Go-Aparecida do Rio Doce;65;49;66
Go-Apore;238;209;153
Go-Aracu;18;18;19
Go-Aragarcas;29;31;38
Go-Aragoiania;38;36;39
Go-Araguacema;0;0;0
Go-Araguacu;0;0;0
Go-Araguaina;0;0;0
Go-Araguapaz;157;139;99
Go-Araguatins;0;0;0
Go-Arapoema;0;0;0
Go-Arenopolis;76;69;41
Go-Arraias;0;0;0
Go-Aruana;389;428;373
Go-Augustinopolis;0;0;0
Go-Aurilandia;37;39;49
Go-Aurora do Norte;0;0;0
Go-Avelinopolis;30;21;22
Go-Axixa de Goias;0;0;0
Go-Babaculandia;0;0;0
Go-Baliza;36;36;41
Go-Barro Alto;46;31;31
Go-Bela Vista de Goias;309;319;169
Go-Bom Jardim de Goias;102;98;96
Go-Bom Jesus de Goias;39;52;41
Go-Bonfinopolis;24;24;25
Go-Bonopolis;175;134;77
Go-Brazabrantes;15;16;14
Go-Brejinho de Nazare;0;0;0
Go-Britania;247;187;208
Go-Buriti Alegre;68;74;64
Go-Buriti de Goias;23;12;9
Go-Buritinopolis;17;21;14
Go-Cabeceiras;9;12;11
Go-Cachoeira Alta;271;246;238
Go-Cachoeira de Goias;17;15;14
Go-Cachoeira Dourada;26;28;33
Go-Cacu;351;321;307
Go-Caiaponia;418;412;438
Go-Caldas Novas;150;181;124
Go-Caldazinha;14;18;8
Go-Campestre de Goias;51;45;37
Go-Campinacu;15;16;10
Go-Campinorte;49;45;66
Go-Campo Alegre de Goias;89;87;57
Go-Campo Limpo de Goias;4;3;1
Go-Campos Belos;22;15;16
Go-Campos Verdes;17;9;13
Go-Carmo do Rio Verde;37;34;29
Go-Castelandia;6;7;6
Go-Catalao;88;92;100
Go-Caturai;25;20;22
Go-Cavalcante;12;9;7
Go-Ceres;70;82;53
Go-Cezarina;68;54;46
Go-Chapadao do Ceu;28;30;37
Go-Cidade Ocidental;23;21;21
Go-Colinas de Goias;0;0;0
Go-Cocalzinho de Goias;100;66;67
Go-Colinas do Sul;16;9;4
Go-Conceicao do Norte;0;0;0
Go-Corrego do Ouro;26;23;23
Go-Corumba de Goias;101;69;91
Go-Corumbaiba;217;211;192
Go-Couto de Magalhaes;0;0;0
Go-Cristalandia;0;0;0
Go-Cristalina;79;67;56
Go-Cristianopolis;34;27;38
Go-Crixas;353;216;152
Go-Crominia;34;33;29
Go-Cumari;48;38;35
Go-Damianopolis;3;3;2
Go-Damolandia;6;5;3
Go-Davinopolis;15;11;12
Go-Dianopolis;0;0;0
Go-Diorama;44;32;21
Go-Dois Irmaos de Goias;0;0;0
Go-Doverlandia;208;199;197
Go-Duere;0;0;0
Go-Edealina;32;21;24
Go-Edeia;60;82;79
Go-Estrela do Norte;18;11;8
Go-Faina;87;76;68
Go-Fatima;0;0;0
Go-Fazenda Nova;83;80;65
Go-Figueiropolis;0;0;0
Go-Filadelfia;0;0;0
Go-Firminopolis;61;59;63
Go-Flores de Goias;83;103;70
Go-Formosa;297;413;318
Go-Formoso;31;22;19
Go-Gameleira de Goias;5;12;4
Go-Formoso do Araguaia;0;0;0
Go-Divinopolis de Goias;9;45;10
Go-Goianapolis;34;24;25
Go-Goiandira;68;72;59
Go-Goianesia;953;1057;956
Go-Goiania;1362;1235;1171
Go-Goianira;79;82;65
Go-Goias;384;330;346
Go-Goiatins;0;0;0
Go-Goiatuba;105;96;95
Go-Gouvelandia;43;33;38
Go-Guapo;82;88;74
Go-Guaraita;19;13;7
Go-Guarai;0;0;0
Go-Guarani de Goias;26;22;15
Go-Guarinos;8;4;1
Go-Gurupi;0;0;0
Go-Heitorai;8;7;6
Go-Hidrolandia;212;195;215
Go-Hidrolina;34;22;25
Go-Iaciara;186;173;174
Go-Inaciolandia;26;37;20
Go-Indiara;81;81;65
Go-Inhumas;127;138;129
Go-Ipameri;277;234;153
Go-Ipiranga de Goias;2;3;1
Go-Ipora;125;103;121
Go-Israelandia;67;60;51
Go-Itaberai;426;399;391
Go-Itacaja;0;0;0
Go-Itaguari;13;12;4
Go-Itaguaru;23;24;22
Go-Itaguatins;0;0;0
Go-Itaja;254;249;299
Go-Itapaci;85;81;59
Go-Itapirapua;303;280;249
Go-Itapora de Goias;0;0;0
Go-Itapuranga;144;151;143
Go-Itaruma;351;317;334
Go-Itaucu;36;33;27
Go-Itumbiara;241;268;225
Go-Ivolandia;87;85;66
Go-Jandaia;81;85;65
Go-Jaragua;202;159;153
Go-Jatai;717;702;644
Go-Jaupaci;39;46;49
Go-Jesupolis;4;4;2
Go-Joviania;26;21;32
Go-Jussara;437;466;478
Go-Lagoa Santa;30;25;17
Go-Leopoldo de Bulhoes;66;57;60
Go-Lizarda;0;0;0
Go-Luziania;282;360;206
Go-Mairipotaba;34;34;24
