Município;2021;2020;2019;2018;2017
Sc-Nova Trento;2;1;1;2;2
Sc-Nova Veneza;2;2;2;2;2
Sc-Novo Horizonte;0;0;0;0;0
Sc-Orleans;9;6;4;2;3
Sc-Otacilio Costa;6;6;5;5;7
Sc-Ouro;5;4;3;1;1
Sc-Ouro Verde;2;2;1;1;0
Sc-Paial;0;1;1;1;1
Sc-Painel;17;17;16;16;13
Sc-Palhoca;3;3;3;3;3
Sc-Palma Sola;10;9;9;8;8
Sc-Palmeira;2;3;1;1;2
Sc-Palmitos;7;7;7;5;4
Sc-Papanduva;8;6;6;5;5
Sc-Paraiso;7;7;4;3;4
Sc-Passo de Torres;0;0;0;0;2
Sc-Passos Maia;11;14;8;10;10
Sc-Paulo Lopes;6;2;4;3;2
Sc-Pedras Grandes;1;1;1;1;2
Sc-Penha;2;2;2;1;1
Sc-Peritiba;2;2;2;0;0
Sc-Pescaria Brava;2;1;1;1;1
Sc-Petrolandia;1;1;1;1;1
Sc-Balneario Picarras;1;2;1;1;1
Sc-Pinhalzinho;4;2;2;2;2
Sc-Pinheiro Preto;7;6;5;4;4
Sc-Piratuba;0;1;1;1;1
Sc-Planalto Alegre;2;2;1;1;1
Sc-Pomerode;2;2;0;0;0
Sc-Ponte Alta;4;5;5;7;7
Sc-Ponte Alta do Norte;3;1;4;4;3
Sc-Ponte Serrada;10;10;10;6;6
Sc-Porto Belo;3;3;2;3;4
Sc-Porto Uniao;5;3;4;5;4
Sc-Pouso Redondo;5;6;7;6;5
Sc-Praia Grande;0;0;0;0;0
Sc-Presidente Castello Branco;0;0;0;0;0
Sc-Presidente Getulio;4;5;4;4;3
Sc-Presidente Nereu;2;1;1;1;1
Sc-Princesa;2;2;5;2;3
Sc-Quilombo;2;2;2;3;5
Sc-Rancho Queimado;2;2;1;1;2
Sc-Rio das Antas;9;8;8;6;8
Sc-Rio do Campo;4;2;3;1;3
Sc-Rio do Oeste;1;1;0;0;0
Sc-Rio dos Cedros;1;1;1;1;2
Sc-Rio do Sul;7;7;8;7;4
Sc-Rio Fortuna;2;1;1;1;1
Sc-Rio Negrinho;3;4;6;8;5
Sc-Rio Rufino;3;2;3;3;2
Sc-Riqueza;1;1;1;1;1
Sc-Rodeio;1;1;1;1;1
Sc-Romelandia;7;6;4;4;6
Sc-Salete;2;2;2;3;3
Sc-Saltinho;1;1;1;1;1
Sc-Salto Veloso;3;2;2;1;2
Sc-Sangao;0;0;0;0;0
Sc-Santa Cecilia;23;26;25;27;26
Sc-Santa Helena;1;1;1;0;0
Sc-Santa Rosa de Lima;3;0;0;0;0
Sc-Santa Rosa do Sul;1;0;1;1;0
Sc-Santa Terezinha;0;0;0;0;0
Sc-Santa Terezinha do Progresso;2;2;2;2;3
Sc-Santiago do Sul;1;1;1;2;2
Sc-Santo Amaro da Imperatriz;6;5;5;7;4
Sc-Sao Bernardino;1;1;2;2;3
Sc-Sao Bento do Sul;7;8;9;7;9
Sc-Sao Bonifacio;5;3;3;3;2
Sc-Sao Carlos;0;0;0;1;1
Sc-Sao Cristovao do Sul;3;2;3;1;2
Sc-Sao Domingos;6;6;6;8;9
Sc-Sao Francisco do Sul;1;1;2;0;0
Sc-Sao Joao do Oeste;4;5;4;11;9
Sc-Sao Joao Batista;3;3;3;2;3
Sc-Sao Joao do Itaperiu;1;1;1;1;1
Sc-Sao Joao do Sul;1;1;0;0;0
Sc-Sao Joaquim;30;28;32;22;22
Sc-Sao Jose;3;3;2;1;1
Sc-Sao Jose do Cedro;12;12;14;12;11
Sc-Sao Jose do Cerrito;21;17;19;12;13
Sc-Sao Lourenco do Oeste;7;8;8;7;10
Sc-Sao Ludgero;10;6;3;1;3
Sc-Sao Martinho;0;0;0;0;0
Sc-Sao Miguel da Boa Vista;2;1;1;0;1
Sc-Sao Miguel do Oeste;12;13;13;15;14
Sc-Sao Pedro de Alcantara;0;0;0;0;1
Sc-Saudades;4;4;3;4;2
Sc-Schroeder;1;1;1;1;1
Sc-Seara;7;4;3;3;2
Sc-Serra Alta;1;1;1;1;0
Sc-Sideropolis;0;0;0;0;0
Sc-Sombrio;1;1;1;1;1
Sc-Sul Brasil;4;3;3;3;2
Sc-Taio;9;10;9;10;8
Sc-Tangara;4;4;2;1;1
Sc-Tigrinhos;0;0;0;0;0
Sc-Tijucas;10;8;6;8;8
Sc-Timbe do Sul;1;1;1;1;1
Sc-Timbo;3;2;2;3;2
Sc-Timbo Grande;2;4;4;3;2
Sc-Tres Barras;2;2;1;2;5
Sc-Treviso;0;0;0;0;0
Sc-Treze de Maio;0;0;0;0;0
Sc-Treze Tilias;24;22;19;9;3
Sc-Trombudo Central;2;2;2;1;1
Sc-Tubarao;4;3;3;3;2
Sc-Tunapolis;11;9;9;8;9
Sc-Turvo;0;0;0;0;0
Sc-Uniao do Oeste;1;1;1;1;2
Sc-Urubici;29;25;23;20;17
Sc-Urupema;0;1;1;3;4
Sc-Urussanga;2;2;3;2;2
Sc-Vargeao;12;11;6;5;5
Sc-Vargem;1;2;2;2;2
Sc-Vargem Bonita;5;3;2;1;0
Sc-Vidal Ramos;0;0;0;0;0
Sc-Videira;8;7;10;5;5
Sc-Vitor Meireles;3;2;2;1;1
Sc-Witmarsum;1;1;1;1;0
Sc-Xanxere;8;10;12;8;8
Sc-Xavantina;4;3;3;1;0
Sc-Xaxim;11;10;6;9;11
Sc-Zortea;1;1;3;4;3
Sc-Balneario Rincao;0;0;0;0;0
Sc-Ignorado;0;0;0;0;0
Rs-Acegua;74;67;64;61;62
Rs-Agua Santa;7;8;6;5;4
Rs-Agudo;2;3;3;2;3
Rs-Ajuricaba;9;10;8;6;7
Rs-Alecrim;5;4;5;4;2
Rs-Alegrete;328;382;431;439;478
Rs-Alegria;6;3;4;2;4
Rs-Almirante Tamandare do Sul;2;1;2;2;1
Rs-Alpestre;1;1;1;1;1
Rs-Alto Alegre;0;0;0;0;0
Rs-Alto Feliz;0;0;0;0;0
Rs-Alvorada;2;2;3;3;0
Rs-Amaral Ferrador;3;4;4;4;3
Rs-Ametista do Sul;0;0;0;0;0
Rs-Andre da Rocha;12;10;11;9;10
Rs-Anta Gorda;7;2;3;2;1
Rs-Antonio Prado;3;2;1;1;1
Rs-Arambare;9;11;9;7;9
Rs-Ararica;0;0;0;0;1
Rs-Aratiba;5;5;4;3;3
Rs-Arroio do Meio;3;3;3;2;2
Rs-Arroio do Sal;1;2;1;2;3
Rs-Arroio do Padre;1;1;1;0;0
Rs-Arroio dos Ratos;13;13;17;14;15
Rs-Arroio do Tigre;0;0;0;0;0
Rs-Arroio Grande;28;45;41;47;52
Rs-Arvorezinha;0;0;0;0;0
Rs-Augusto Pestana;12;9;7;6;7
Rs-Aurea;0;1;2;1;1
Rs-Bage;277;288;315;362;389
Rs-Balneario Pinhal;0;0;0;0;0
Rs-Barao;0;0;0;0;0
Rs-Barao de Cotegipe;0;0;0;0;1
Rs-Barao do Triunfo;1;1;1;1;1
Rs-Barracao;6;5;6;5;4
Rs-Barra do Guarita;0;0;0;0;0
Rs-Barra do Quarai;11;10;10;11;10
Rs-Barra do Ribeiro;16;6;5;7;7
Rs-Barra do Rio Azul;1;0;1;1;0
Rs-Barra Funda;0;0;0;0;1
Rs-Barros Cassal;10;6;7;6;5
Rs-Benjamin Constant do Sul;0;0;0;0;0
Rs-Bento Goncalves;1;1;1;1;1
Rs-Boa Vista das Missoes;0;0;0;1;1
Rs-Boa Vista do Burica;3;4;4;2;2
Rs-Boa Vista do Cadeado;2;2;1;1;1
Rs-Boa Vista do Incra;0;0;0;1;0
Rs-Boa Vista do Sul;0;0;0;0;0
Rs-Bom Jesus;84;80;89;95;92
Rs-Bom Principio;2;2;2;0;0
Rs-Bom Progresso;1;1;0;0;0
Rs-Bom Retiro do Sul;3;3;3;3;5
Rs-Boqueirao do Leao;1;2;2;2;2
Rs-Bossoroca;70;64;67;65;64
Rs-Bozano;1;2;2;3;2
Rs-Braga;0;0;0;0;0
Rs-Brochier;0;0;0;0;0
Rs-Butia;12;11;12;15;15
Rs-Cacapava do Sul;163;168;179;181;202
Rs-Cacequi;49;52;56;58;56
Rs-Cachoeira do Sul;121;112;120;130;140
Rs-Cachoeirinha;1;2;2;1;1
Rs-Cacique Doble;1;1;0;0;0
Rs-Caibate;5;6;6;5;6
Rs-Caicara;0;0;0;0;0
Rs-Camaqua;33;27;23;25;29
Rs-Camargo;2;2;2;2;2
Rs-Cambara do Sul;16;17;18;23;22
Rs-Campestre da Serra;10;11;12;13;12
Rs-Campina das Missoes;1;1;1;1;0
Rs-Campinas do Sul;9;8;7;8;6
Rs-Campo Bom;1;1;2;2;4
Rs-Campo Novo;3;3;3;3;5
Rs-Campos Borges;2;2;2;2;3
Rs-Candelaria;3;3;4;5;6
Rs-Candido Godoi;0;0;0;0;0
Rs-Candiota;23;28;26;25;27
Rs-Canela;0;1;1;3;1
Rs-Cangucu;65;61;61;57;66
Rs-Canoas;0;0;0;1;0
Rs-Canudos do Vale;0;0;0;0;0
Rs-Capao Bonito do Sul;10;10;9;8;7
Rs-Capao da Canoa;6;5;5;5;5
Rs-Capao do Cipo;11;13;15;22;18
Rs-Capao do Leao;27;26;30;33;31
Rs-Capivari do Sul;8;6;3;2;2
Rs-Capela de Santana;3;3;4;5;5
Rs-Capitao;1;1;1;1;1
Rs-Carazinho;2;4;5;3;5
Rs-Caraa;0;0;0;0;0
Rs-Carlos Barbosa;6;6;7;3;1
Rs-Carlos Gomes;0;0;0;0;0
Rs-Casca;2;2;4;4;5
Rs-Caseiros;1;1;1;1;1
Rs-Catuipe;6;5;5;5;5
Rs-Caxias do Sul;46;46;43;57;58
Rs-Centenario;0;0;0;0;1
Rs-Cerrito;18;15;12;18;21
Rs-Cerro Branco;0;0;0;0;0
Rs-Cerro Grande;0;0;0;0;0
Rs-Cerro Grande do Sul;0;0;0;0;0
Rs-Cerro Largo;2;2;2;3;4
Rs-Chapada;1;2;2;2;1
Rs-Charqueadas;3;3;3;4;3
Rs-Charrua;1;0;0;0;0
Rs-Chiapetta;3;2;2;1;1
Rs-Chui;2;4;3;4;2
Rs-Chuvisca;0;0;0;0;0
Rs-Cidreira;4;2;1;2;3
Rs-Ciriaco;2;1;1;2;3
Rs-Colinas;0;0;0;0;2
Rs-Colorado;1;0;0;0;0
Rs-Condor;9;9;7;6;9
Rs-Constantina;1;1;1;1;1
Rs-Coqueiro Baixo;0;0;0;0;0
Rs-Coqueiros do Sul;3;3;2;2;1
Rs-Coronel Barros;0;1;1;1;2
Rs-Coronel Bicaco;1;1;1;1;0
Rs-Coronel Pilar;0;0;0;0;0
Rs-Cotipora;0;0;0;0;0
Rs-Coxilha;7;5;4;5;2
Rs-Crissiumal;2;3;3;2;1
Rs-Cristal;17;18;17;17;14
Rs-Cristal do Sul;0;0;0;0;0
Rs-Cruz Alta;5;5;3;5;2
Rs-Cruzaltense;0;0;0;0;0
Rs-Cruzeiro do Sul;7;6;6;6;5
Rs-David Canabarro;0;0;1;1;1
Rs-Derrubadas;1;1;1;1;1
Rs-Dezesseis de Novembro;5;3;4;5;5
Rs-Dilermando de Aguiar;14;16;17;16;15
Rs-Dois Irmaos;2;2;2;2;2
Rs-Dois Irmaos das Missoes;7;6;6;6;5
Rs-Dois Lajeados;1;0;0;0;0
Rs-Dom Feliciano;11;13;13;13;16
Rs-Dom Pedro de Alcantara;0;0;0;0;0
Rs-Dom Pedrito;240;230;249;266;282
Rs-Dona Francisca;0;0;0;0;0
Rs-Doutor Mauricio Cardoso;1;2;2;3;4
Rs-Doutor Ricardo;0;0;0;0;0
Rs-Eldorado do Sul;7;7;6;8;9
Rs-Encantado;0;0;2;2;1
Rs-Encruzilhada do Sul;71;76;73;73;80
Rs-Engenho Velho;0;0;1;1;1
Rs-Entre-Ijuis;6;4;6;4;6
Rs-Entre Rios do Sul;0;1;1;1;0
Rs-Erebango;0;0;0;0;0
Rs-Erechim;3;4;5;6;7
Rs-Ernestina;0;0;0;0;0
Rs-Herval;64;73;75;61;58
Rs-Erval Grande;3;2;3;2;3
Rs-Erval Seco;2;2;2;2;2
Rs-Esmeralda;18;21;21;20;20
Rs-Esperanca do Sul;0;0;0;1;1
Rs-Espumoso;5;9;8;10;8
Rs-Estacao;0;1;0;0;0
Rs-Estancia Velha;1;0;1;0;0
Rs-Esteio;1;1;0;0;0
Rs-Estrela;4;4;5;6;5
Rs-Estrela Velha;1;1;1;1;0
Rs-Eugenio de Castro;4;2;1;1;1
Rs-Fagundes Varela;4;2;2;1;1
Rs-Farroupilha;2;2;3;3;4
Rs-Faxinal do Soturno;0;0;0;0;0
Rs-Faxinalzinho;0;0;1;1;2
Rs-Fazenda Vilanova;4;5;5;3;3
Rs-Feliz;0;0;0;0;0
Rs-Flores da Cunha;0;0;0;0;1
Rs-Floriano Peixoto;0;0;0;0;0
Rs-Fontoura Xavier;5;4;5;6;9
Rs-Formigueiro;14;12;11;14;15
Rs-Forquetinha;3;3;3;3;3
Rs-Fortaleza dos Valos;2;2;2;0;2
Rs-Frederico Westphalen;3;3;3;3;1
Rs-Garibaldi;1;1;1;1;2
Rs-Garruchos;15;16;15;12;20
Rs-Gaurama;0;0;0;0;0
Rs-General Camara;15;17;17;20;20
Rs-Gentil;0;0;0;0;0
Rs-Getulio Vargas;0;0;0;0;0
Rs-Girua;2;3;3;4;4
Rs-Glorinha;9;7;8;11;11
Rs-Gramado;1;0;1;1;1
Rs-Gramado dos Loureiros;0;0;0;0;0
Rs-Gramado Xavier;1;1;1;1;1
Rs-Gravatai;6;10;14;12;10
Rs-Guabiju;1;1;1;2;1
Rs-Guaiba;13;12;10;10;10
Rs-Guapore;4;4;4;4;4
Rs-Guarani das Missoes;0;0;0;0;0
Rs-Harmonia;1;1;0;1;0
Rs-Herveiras;0;0;0;0;0
Rs-Horizontina;3;3;4;4;4
Rs-Hulha Negra;16;16;16;15;17
Rs-Humaita;0;0;2;2;3
Rs-Ibarama;0;0;0;0;0
Rs-Ibiaca;2;1;2;1;2
Rs-Ibiraiaras;3;2;3;4;4
Rs-Ibirapuita;3;3;3;2;3
Rs-Ibiruba;1;2;3;4;4
Rs-Igrejinha;1;0;1;1;0
Rs-Ijui;11;7;5;4;4
Rs-Ilopolis;1;0;0;0;0
Rs-Imbe;0;0;1;1;1
Rs-Imigrante;1;0;0;0;0
Rs-Independencia;2;1;1;1;1
Rs-Inhacora;0;0;0;0;0
Rs-Ipe;22;26;24;21;26
Rs-Ipiranga do Sul;1;0;0;0;0
Rs-Irai;2;2;2;3;4
Rs-Itaara;4;3;3;3;2
Rs-Itacurubi;39;42;41;40;40
Rs-Itapuca;1;1;1;1;1
Rs-Itaqui;72;85;90;98;101
Rs-Itati;0;0;0;0;0
Rs-Itatiba do Sul;0;0;0;0;0
Rs-Ivora;0;0;0;2;2
Rs-Ivoti;0;0;0;0;0
Rs-Jaboticaba;2;1;1;0;0
Rs-Jacuizinho;1;1;1;1;1
Rs-Jacutinga;0;0;0;0;0
Rs-Jaguarao;91;98;98;108;103
Rs-Jaguari;11;10;13;15;13
Rs-Jaquirana;19;17;19;17;15
Rs-Jari;10;13;10;10;13
Rs-Joia;13;13;13;12;10
Rs-Julio de Castilhos;34;35;36;38;43
Rs-Lagoa Bonita do Sul;0;0;0;0;0
Rs-Lagoao;1;1;1;1;1
Rs-Lagoa dos Tres Cantos;1;1;1;1;1
Rs-Lagoa Vermelha;20;20;21;19;20
Rs-Lajeado;3;2;2;2;2
Rs-Lajeado do Bugre;0;0;0;0;0
Rs-Lavras do Sul;155;145;160;150;145
Rs-Liberato Salzano;0;0;0;0;0
Rs-Lindolfo Collor;0;0;0;0;0
Rs-Linha Nova;0;0;0;0;0
Rs-Machadinho;6;5;7;7;6
Rs-Macambara;19;15;16;22;23
Rs-Mampituba;0;0;0;0;0
Rs-Manoel Viana;39;35;37;41;38
Rs-Maquine;6;5;5;4;3
Rs-Marata;0;0;0;0;0
Rs-Marau;3;4;3;2;3
Rs-Marcelino Ramos;0;0;0;0;0
Rs-Mariana Pimentel;1;1;1;2;2
Rs-Mariano Moro;0;0;0;0;0
Rs-Marques de Souza;2;2;2;2;2
Rs-Mata;3;3;3;3;2
Rs-Mato Castelhano;2;1;1;1;3
Rs-Mato Leitao;1;1;2;2;2
Rs-Mato Queimado;0;0;0;0;1
Rs-Maximiliano de Almeida;1;1;1;1;1
Rs-Minas do Leao;13;11;11;11;11
Rs-Miraguai;0;0;0;0;0
Rs-Montauri;0;0;0;0;0
Rs-Monte Alegre dos Campos;5;5;9;8;3
Rs-Monte Belo do Sul;0;0;0;0;0
Rs-Montenegro;11;9;6;6;5
Rs-Mormaco;1;1;2;1;0
Rs-Morrinhos do Sul;0;0;0;0;0
Rs-Morro Redondo;8;7;7;5;6
Rs-Morro Reuter;0;0;0;0;0
Rs-Mostardas;9;10;9;12;13
Rs-Mucum;0;0;0;0;0
Rs-Muitos Capoes;24;21;21;20;19
Rs-Muliterno;0;0;0;0;0
Rs-Nao-Me-Toque;1;0;1;2;3
Rs-Nicolau Vergueiro;1;0;1;1;1
Rs-Nonoai;1;1;2;1;0
Rs-Nova Alvorada;1;1;1;2;2
Rs-Nova Araca;1;1;1;1;1
Rs-Nova Bassano;4;2;2;3;1
Rs-Nova Boa Vista;0;0;0;0;0
Rs-Nova Brescia;1;1;2;1;2
Rs-Nova Candelaria;3;0;0;0;0
Rs-Nova Esperanca do Sul;3;3;3;3;3
Rs-Nova Hartz;0;0;0;0;0
Rs-Nova Padua;0;0;0;0;0
Rs-Nova Palma;1;1;1;1;1
Rs-Nova Petropolis;2;1;1;2;2
Rs-Nova Prata;6;4;4;2;4
Rs-Nova Ramada;1;2;1;2;1
Rs-Nova Roma do Sul;0;0;0;1;1
Rs-Nova Santa Rita;6;6;6;8;5
Rs-Novo Cabrais;1;2;2;1;1
Rs-Novo Hamburgo;7;6;8;7;9
Rs-Novo Machado;1;0;0;0;0
Rs-Novo Tiradentes;0;0;0;0;0
Rs-Novo Xingu;0;0;0;0;0
Rs-Novo Barreiro;1;0;0;0;0
Rs-Osorio;24;26;25;31;29
Rs-Paim Filho;4;3;4;3;2
Rs-Palmares do Sul;12;13;13;12;9
Rs-Palmeira das Missoes;4;2;1;5;5
Rs-Palmitinho;1;1;2;0;1
Rs-Panambi;2;1;1;1;1
Rs-Pantano Grande;33;30;37;34;33
Rs-Parai;1;1;0;0;0
Rs-Paraiso do Sul;0;0;0;0;0
Rs-Pareci Novo;2;1;2;0;0
Rs-Parobe;0;1;1;1;1
Rs-Passa Sete;0;0;0;0;0
Rs-Passo do Sobrado;7;4;4;3;5
Rs-Passo Fundo;7;8;8;8;8
Rs-Paulo Bento;0;0;0;1;0
Rs-Paverama;2;1;1;1;1
Rs-Pedras Altas;22;34;34;38;38
Rs-Pedro Osorio;16;17;20;23;22
Rs-Pejucara;6;6;5;5;4
Rs-Pelotas;51;56;61;65;65
Rs-Picada Cafe;0;0;0;0;0
Rs-Pinhal;1;0;0;0;0
Rs-Pinhal da Serra;2;4;4;3;6
Rs-Pinhal Grande;3;3;2;4;1
Rs-Pinheirinho do Vale;1;1;1;1;2
Rs-Pinheiro Machado;61;65;67;67;72
Rs-Pinto Bandeira;0;0;0;0;0
Rs - Pinto Bandeira;0;0;0;0;0
Rs-Pirapo;5;5;5;5;4
Rs-Piratini;47;52;54;58;57
Rs-Planalto;0;0;0;0;0
Rs-Poco das Antas;0;0;0;0;0
Rs-Pontao;1;2;1;3;3
Rs-Ponte Preta;0;0;0;0;0
Rs-Portao;2;1;1;1;2
Rs-Porto Alegre;42;47;48;56;59
Rs-Porto Lucena;4;4;3;3;3
Rs-Porto Maua;1;1;1;1;1
Rs-Porto Vera Cruz;1;1;1;1;1
Rs-Porto Xavier;6;9;9;7;7
Rs-Pouso Novo;0;0;0;0;0
Rs-Presidente Lucena;1;0;0;0;0
Rs-Progresso;0;0;0;0;0
Rs-Protasio Alves;1;1;2;2;2
Rs-Putinga;0;0;0;0;0
Rs-Quarai;166;164;170;163;165
Rs-Quatro Irmaos;0;0;0;0;0
Rs-Quevedos;11;9;8;6;6
Rs-Quinze de Novembro;3;2;3;3;3
Rs-Redentora;2;2;2;1;0
Rs-Relvado;0;0;0;0;0
Rs-Restinga Seca;15;16;15;16;15
Rs-Rio dos Indios;0;0;0;0;1
Rs-Rio Grande;54;42;65;76;79
Rs-Rio Pardo;90;94;91;98;101
Rs-Riozinho;0;1;1;0;0
Rs-Roca Sales;1;1;2;2;3
Rs-Rodeio Bonito;1;1;1;1;1
Rs-Rolador;2;3;1;2;1
Rs-Rolante;2;1;0;0;2
Rs-Ronda Alta;3;5;4;1;0
Rs-Rondinha;1;1;1;0;1
Rs-Roque Gonzales;16;13;12;8;11
Rs-Rosario do Sul;165;163;176;179;176
Rs-Sagrada Familia;1;1;1;1;0
Rs-Saldanha Marinho;1;2;2;2;1
Rs-Salto do Jacui;1;1;1;1;0
Rs-Salvador das Missoes;5;5;5;3;3
Rs-Salvador do Sul;3;3;3;4;4
Rs-Sananduva;1;0;0;0;0
Rs-Santa Barbara do Sul;3;3;2;3;2
Rs-Santa Cecilia do Sul;1;1;2;3;2
Rs-Santa Clara do Sul;0;0;0;0;1
Rs-Santa Cruz do Sul;13;12;11;11;10
Rs-Santa Maria;54;55;55;56;59
Rs-Santa Maria do Herval;0;0;0;0;2
Rs-Santa Margarida do Sul;36;30;26;25;25
Rs-Santana da Boa Vista;15;20;23;19;18
Rs-Sant Ana do Livramento;352;356;377;404;420
Rs-Santa Rosa;5;6;9;8;3
Rs-Santa Tereza;0;0;0;0;0
Rs-Santa Vitoria do Palmar;90;97;100;103;123
Rs-Santiago;105;127;140;151;150
Rs-Santo Angelo;6;12;12;12;13
Rs-Santo Antonio do Palma;0;0;0;0;0
Rs-Santo Antonio da Patrulha;12;16;16;13;16
Rs-Santo Antonio das Missoes;53;60;60;65;68
Rs-Santo Antonio do Planalto;3;2;1;1;1
Rs-Santo Augusto;4;4;3;4;2
Rs-Santo Cristo;14;12;11;10;9
Rs-Santo Expedito do Sul;0;0;0;0;0
Rs-Sao Borja;103;112;119;116;130
Rs-Sao Domingos do Sul;0;0;0;0;0
Rs-Sao Francisco de Assis;69;70;69;75;82
Rs-Sao Francisco de Paula;88;80;85;85;86
Rs-Sao Gabriel;197;205;209;210;230
Rs-Sao Jeronimo;7;7;8;9;14
Rs-Sao Joao da Urtiga;1;1;1;0;0
Rs-Sao Joao do Polesine;0;0;1;1;1
Rs-Sao Jorge;2;0;0;0;0
Rs-Sao Jose das Missoes;0;0;0;0;0
Rs-Sao Jose do Herval;0;0;0;0;0
Rs-Sao Jose do Hortencio;0;0;0;0;0
Rs-Sao Jose do Inhacora;1;1;1;2;1
Rs-Sao Jose do Norte;6;5;5;4;5
Rs-Sao Jose do Ouro;3;2;2;2;4
Rs-Sao Jose do Sul;1;1;1;1;2
Rs-Sao Jose dos Ausentes;23;23;21;18;18
Rs-Sao Leopoldo;4;3;4;3;5
Rs-Sao Lourenco do Sul;48;51;47;46;49
Rs-Sao Luiz Gonzaga;22;23;24;29;29
Rs-Sao Marcos;3;5;7;7;4
Rs-Sao Martinho;6;6;5;5;4
Rs-Sao Martinho da Serra;3;6;7;8;8
Rs-Sao Miguel das Missoes;17;17;19;17;16
Rs-Sao Nicolau;11;12;16;15;16
Rs-Sao Paulo das Missoes;0;0;0;0;0
Rs-Sao Pedro da Serra;0;0;0;0;0
Rs-Sao Pedro das Missoes;0;0;0;1;0
Rs-Sao Pedro do Butia;5;4;1;2;2
Rs-Sao Pedro do Sul;24;23;22;22;26
Rs-Sao Sebastiao do Cai;2;1;0;1;0
Rs-Sao Sepe;81;67;65;64;91
Rs-Sao Valentim;2;2;2;2;2
Rs-Sao Valentim do Sul;0;0;0;0;0
Rs-Sao Valerio do Sul;2;2;1;3;3
Rs-Sao Vendelino;0;0;0;0;0
Rs-Sao Vicente do Sul;58;59;59;63;62
Rs-Sapiranga;4;6;1;0;2
Rs-Sapucaia do Sul;0;0;0;0;0
Rs-Sarandi;2;1;1;1;1
Rs-Seberi;2;4;4;2;3
Rs-Sede Nova;2;2;2;2;3
Rs-Segredo;1;0;0;0;0
Rs-Selbach;2;1;1;1;1
Rs-Senador Salgado Filho;0;0;2;2;2
Rs-Sentinela do Sul;7;5;6;9;9
Rs-Serafina Correa;6;2;2;1;3
Rs-Serio;0;0;0;0;0
Rs-Sertao;10;9;11;9;6
Rs-Sertao Santana;0;0;0;0;0
Rs-Sete de Setembro;1;0;0;0;0
Rs-Severiano de Almeida;1;0;0;0;0
Rs-Silveira Martins;2;2;1;2;2
Rs-Sinimbu;1;1;1;1;0
Rs-Sobradinho;1;0;0;0;0
Rs-Soledade;25;24;26;30;33
Rs-Tabai;0;0;0;0;0
Rs-Tapejara;5;3;0;0;1
Rs-Tapera;1;2;2;2;4
Rs-Tapes;10;11;9;10;9
Rs-Taquara;7;7;5;5;4
Rs-Taquari;6;4;5;7;9
Rs-Taquarucu do Sul;1;0;0;0;0
Rs-Tavares;1;3;3;4;3
Rs-Tenente Portela;3;3;4;2;3
Rs-Terra de Areia;1;2;2;1;0
Rs-Teutonia;1;2;4;3;2
Rs-Tio Hugo;1;1;1;0;1
Rs-Tiradentes do Sul;0;0;0;1;2
Rs-Toropi;2;1;1;1;1
Rs-Torres;3;3;4;3;3
Rs-Tramandai;2;1;1;1;1
Rs-Travesseiro;1;0;0;0;0
Rs-Tres Arroios;0;0;0;0;1
Rs-Tres Cachoeiras;1;0;0;0;0
Rs-Tres Coroas;0;0;0;0;0
Rs-Tres de Maio;1;1;1;1;2
Rs-Tres Forquilhas;0;0;0;0;0
Rs-Tres Palmeiras;4;2;1;0;1
Rs-Tres Passos;2;1;1;1;3
Rs-Trindade do Sul;2;3;2;2;0
Rs-Triunfo;9;7;8;7;6
Rs-Tucunduva;0;0;0;0;0
Rs-Tunas;0;0;0;0;0
Rs-Tupanci do Sul;0;0;1;1;1
Rs-Tupancireta;29;24;29;30;32
Rs-Tupandi;0;0;0;0;0
Rs-Tuparendi;6;6;7;7;5
Rs-Turucu;10;6;6;6;5
Rs-Ubiretama;0;0;0;0;0
Rs-Uniao da Serra;0;0;0;0;0
Rs-Unistalda;16;17;17;16;23
Rs-Uruguaiana;258;245;256;283;286
Rs-Vacaria;78;80;75;82;92
Rs-Vale Verde;6;6;9;8;7
Rs-Vale do Sol;1;0;0;0;0
Rs-Vale Real;0;0;0;0;0
Rs-Vanini;0;0;0;0;0
Rs-Venancio Aires;10;10;14;16;15
Rs-Vera Cruz;2;2;3;3;2
Rs-Veranopolis;1;1;1;1;1
Rs-Vespasiano Correa;0;0;0;0;0
Rs-Viadutos;3;3;3;3;4
Rs-Viamao;32;42;40;40;25
Rs-Vicente Dutra;2;2;2;2;0
Rs-Victor Graeff;2;2;2;2;1
Rs-Vila Flores;0;0;0;0;0
Rs-Vila Langaro;1;0;0;0;0
Rs-Vila Maria;4;4;5;3;3
Rs-Vila Nova do Sul;24;23;24;24;27
Rs-Vista Alegre;2;2;2;1;2
Rs-Vista Alegre do Prata;1;0;0;0;0
Rs-Vista Gaucha;0;0;0;0;0
Rs-Vitoria das Missoes;2;2;2;2;2
Rs-Westfalia;1;2;2;2;1
Rs-Xangri-La;1;0;0;0;0
Rs-Ignorado;0;0;0;0;0
Ms-Agua Clara;282;292;297;301;318
Ms-Alcinopolis;143;138;114;125;120
Ms-Amambai;312;311;305;334;331
Ms-Anastacio;190;187;187;186;173
Ms-Anaurilandia;256;272;279;282;281
Ms-Angelica;54;51;52;48;58
Ms-Antonio Joao;40;45;41;44;41
Ms-Aparecida do Taboado;275;266;269;283;297
Ms-Aquidauana;392;389;370;369;378
Ms-Aral Moreira;22;17;14;13;14
