Nível;Cód.;Município;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MU;4100202;Adrianópolis (PR);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4100301;Agudos do Sul (PR);-;-;-;-;-;-;-;171;201;473;1932;1879;2279;2400;2528;3537;5365;7084;5693;6661
MU;4100400;Almirante Tamandaré (PR);-;-;-;-;-;-;-;-;90;96;93;-;-;120;-;342;364;379;502;544
MU;4100459;Altamira do Paraná (PR);308;248;1786;2301;2301;2263;2263;3250;3360;2652;4274;4603;5250;4745;6216;6696;5876;6246;6290;5750
MU;4100509;Altônia (PR);7000;4725;7416;4471;6116;5200;3510;7020;6627;2148;5630;5481;5951;8765;9686;16660;7980;19250;16500;3465
MU;4100608;Alto Paraná (PR);1183;1190;546;607;671;360;405;1264;1264;462;766;712;648;1155;894;840;578;1238;1260;627
MU;4100707;Alto Piquiri (PR);41875;36800;37950;44550;49500;44568;37843;66243;72825;44000;69000;75930;88356;75568;115810;118400;78960;106240;97500;51000
MU;4100806;Alvorada do Sul (PR);60146;36864;36456;50697;56592;56592;44526;61308;67108;54480;65688;30822;74152;54439;75992;75548;42503;70466;58162;73500
MU;4100905;Amaporã (PR);741;3644;4893;3800;-;-;205;2323;4126;2017;3052;2235;4495;4008;5871;5094;4990;3656;4981;1932
MU;4101002;Ampére (PR);19500;14705;5850;8000;16100;13360;10727;18925;20500;10970;19550;21800;25160;28188;31540;29760;24750;31920;32480;6576
MU;4101051;Anahy (PR);17547;16365;11404;12480;16464;16380;16407;17620;18595;12902;15742;18675;18640;25976;18950;18541;18792;26708;17000;10000
MU;4101101;Andirá (PR);36000;29700;27000;33040;31075;31030;2900;38396;43817;29057;45850;20102;32000;40000;45000;60000;37557;42580;39429;47401
MU;4101150;Ângulo (PR);15125;11253;14800;8400;15769;16500;10500;18000;19338;11824;21520;17363;23292;20130;22208;22168;17238;22490;20275;9351
MU;4101200;Antonina (PR);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4101309;Antônio Olinto (PR);2925;4230;3000;4200;7880;10800;10380;11300;15975;15680;22350;25800;28330;28720;31500;28000;28000;32249;31500;27900
MU;4101408;Apucarana (PR);40500;47850;42826;42120;51520;50530;45900;53650;65895;43560;64990;58050;63000;55517;65520;71400;65364;81120;80850;67725
MU;4101507;Arapongas (PR);48960;46200;44955;42240;59200;53550;-;53760;68655;46624;72176;61275;70240;49450;77700;74120;65100;77760;81375;72528
MU;4101606;Arapoti (PR);48000;42460;30000;36700;52175;52360;59400;70400;78200;80200;91200;88500;115430;109720;128000;135750;126480;140875;133785;131202
MU;4101655;Arapuã (PR);20800;21450;20016;20805;22320;23250;22650;24832;38700;42650;58900;49600;50685;38423;42000;43200;36720;46365;40644;20820
MU;4101705;Araruna (PR);71870;72325;66900;50488;76950;75750;55500;73550;78000;67140;84918;73147;86585;80196;108000;90100;72345;94860;84800;27550
MU;4101804;Araucária (PR);1348;1562;2120;2898;3278;3545;9030;9594;11193;12640;34884;30349;44777;49611;61050;62400;65365;68000;63063;61218
MU;4101853;Ariranha do Ivaí (PR);10500;11745;7298;10290;12824;14500;15000;37350;44400;34800;45000;45675;46500;35680;47250;48600;39780;60237;42380;23288
MU;4101903;Assaí (PR);58650;66150;47500;53966;66000;69165;47840;83622;90306;63785;92043;53084;88474;69918;88859;83210;80325;95108;90450;85239
MU;4102000;Assis Chateaubriand (PR);222800;158508;187720;144206;196650;214847;68740;257000;231670;97900;238240;221314;229684;238519;276500;243948;155870;263181;233691;42511
MU;4102109;Astorga (PR);46952;42004;18445;30690;40500;42000;38070;51300;59856;49913;67164;54210;73911;50854;82286;83990;63250;83695;77733;89950
MU;4102208;Atalaia (PR);14702;7875;11655;6152;12600;11689;6808;13230;14606;12470;15997;10080;17600;14820;19947;22320;15309;22576;16350;7590
MU;4102307;Balsa Nova (PR);14168;16298;16080;18910;21350;20618;23030;23241;26800;30150;38641;33617;41343;44280;50400;58016;58016;60355;56729;56120
MU;4102406;Bandeirantes (PR);25740;31200;29450;32274;39463;38190;1980;41100;49207;32850;52050;23637;46000;48000;48000;56908;49275;60225;60225;60225
MU;4102505;Barbosa Ferraz (PR);19530;19840;16948;18992;22642;22400;17387;28112;36804;27453;42345;40765;45392;37250;49373;44800;36400;52540;54000;10362
MU;4102604;Barracão (PR);1960;1280;960;1600;2400;2240;1700;3850;4620;2800;4650;5010;7245;7763;7920;9120;8050;11250;11600;5346
MU;4102703;Barra do Jacaré (PR);19832;18200;11900;14100;9812;6518;6518;14255;19090;12000;18396;10708;15120;17000;17000;16960;12160;17280;20898;19980
MU;4102752;Bela Vista da Caroba (PR);15350;12420;6380;9700;13970;10716;5400;10500;12966;6620;11752;11093;13800;43938;15925;16650;13754;19400;19422;3982
MU;4102802;Bela Vista do Paraíso (PR);51606;31680;34560;32089;41280;41895;34200;49451;51650;37185;52812;28647;57290;43420;62050;58975;42500;55250;52700;50914
MU;4102901;Bituruna (PR);416;520;780;750;750;500;880;960;1320;1820;2600;3900;5000;6500;7375;7800;7600;9600;8900;8500
MU;4103008;Boa Esperança (PR);84075;77400;67118;58590;58260;88237;62180;84738;90481;62725;94341;96136;69750;95305;97925;95000;84420;97890;90720;52710
MU;4103024;Boa Esperança do Iguaçu (PR);8485;9030;6600;7650;13880;10840;4595;9675;11250;6920;8546;5950;12428;12395;12648;15480;11125;17661;18900;5420
MU;4103040;Boa Ventura de São Roque (PR);48000;44280;28050;43810;43790;45300;42280;51030;57535;47350;51150;54000;35000;64000;73000;67155;67074;72775;74366;68250
MU;4103057;Boa Vista da Aparecida (PR);6900;6875;6480;5801;8410;8250;9025;9055;11150;8000;14392;18486;19278;20020;19869;22000;17255;22350;15000;10000
MU;4103107;Bocaiúva do Sul (PR);-;-;-;-;-;-;-;-;-;-;-;-;-;-;216;103;103;106;104;242
MU;4103156;Bom Jesus do Sul (PR);1400;1190;1350;1260;2100;2800;2200;3300;3960;2540;3600;4600;8250;9350;12240;9500;8730;13940;15800;7565
MU;4103206;Bom Sucesso (PR);7050;8100;6820;7000;7200;6000;4340;6440;7808;6440;10240;9860;11025;9990;14033;14000;16000;18360;18200;14700
MU;4103222;Bom Sucesso do Sul (PR);37285;30780;18101;24660;31550;35750;25584;40385;47080;24615;36720;33645;39584;49080;43320;53300;40055;54210;46820;34410
MU;4103305;Borrazópolis (PR);26700;33900;23100;29120;33060;33000;28322;37200;43860;37074;46550;40500;47608;33480;33976;51937;42530;62482;38544;25200
MU;4103354;Braganey (PR);53637;44550;47600;36310;53034;53362;45371;57077;67640;48946;58093;70422;70423;73838;67375;57853;69228;71591;60000;50000
MU;4103370;Brasilândia do Sul (PR);54400;50000;54000;54018;58620;45900;36546;64518;56112;37423;57060;61270;64560;68350;65340;72000;53180;68400;68400;27360
MU;4103404;Cafeara (PR);2779;6384;8433;4771;4685;2748;1982;2433;2770;2200;4203;3304;6026;4318;7008;8592;4601;8990;10231;5715
MU;4103453;Cafelândia (PR);67407;58200;57638;49390;71900;71292;59812;80450;82420;65175;80215;86343;92189;80041;102987;85507;80565;98968;81379;34271
MU;4103479;Cafezal do Sul (PR);3240;4620;8140;6300;6250;6250;4605;9625;8165;2250;7700;7805;8750;11200;18600;21450;15525;30520;34200;12782
MU;4103503;Califórnia (PR);4488;5616;10794;7000;9240;9000;10260;12600;15840;11440;17680;16650;21060;17450;35945;28080;16848;28310;26600;24500
MU;4103602;Cambará (PR);37827;46200;26850;28600;18400;6818;2727;23495;36445;27213;35453;29150;42560;46000;36000;55000;54360;55300;67262;60480
MU;4103701;Cambé (PR);87551;92064;66600;79200;84600;88200;81000;102400;110160;95880;117839;102240;115304;74550;149850;133740;119995;130200;132060;112640
MU;4103800;Cambira (PR);9000;11016;10332;10780;12900;12865;12740;13920;16000;11875;19095;18525;22100;18421;25715;22514;22530;28512;25550;23560
MU;4103909;Campina da Lagoa (PR);86800;92225;86180;75900;75900;88350;73439;109040;106391;81158;115132;133241;128832;135440;133660;119402;96900;120050;120050;85000
MU;4103958;Campina do Simão (PR);13920;14560;12200;16240;18200;15370;14875;18480;21420;15860;21817;24885;26040;27950;32130;34643;35394;42065;41013;38241
MU;4104006;Campina Grande do Sul (PR);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4104055;Campo Bonito (PR);45766;42000;45600;49600;51200;59160;39639;70540;75380;50530;76170;75524;91386;87418;84753;93100;53790;72961;55000;40000
MU;4104105;Campo do Tenente (PR);9900;8910;8880;9900;10850;11470;10335;13920;17062;18752;22853;22500;29732;29750;30600;37897;38650;39382;40370;47640
MU;4104204;Campo Largo (PR);705;868;1250;1329;1472;1457;2362;3174;3174;3673;19978;17380;29236;32490;34200;25600;34848;36733;34979;36015
MU;4104253;Campo Magro (PR);-;125;125;195;218;215;400;476;476;476;2860;2441;3436;4238;21600;20460;21861;22742;15065;15720
MU;4104303;Campo Mourão (PR);154380;137375;110580;125428;149098;144750;119190;155071;180200;132300;168578;172300;191200;175266;196608;169200;141000;198850;195000;114840
MU;4104402;Cândido de Abreu (PR);15950;15750;10725;17600;13200;28000;29100;33350;42920;37500;48000;58900;33500;60000;36210;61500;60000;70620;74580;61908
MU;4104428;Candói (PR);75000;72750;68500;80416;91560;85440;84680;108014;125760;100980;124407;135495;145765;164280;181929;174464;161494;195575;188810;170000
MU;4104451;Cantagalo (PR);15950;16650;16380;22625;30800;32080;33320;40170;48640;41683;51249;46076;55175;61119;66420;66960;62391;70215;56100;62700
MU;4104501;Capanema (PR);46500;39375;27650;23400;45900;46200;38400;56100;54720;26230;57600;58240;65140;55170;69120;63180;42735;70560;68330;8500
MU;4104600;Capitão Leônidas Marques (PR);19585;22135;10875;13815;19800;19800;32131;32825;36630;31020;33150;35806;35806;28720;25550;30643;28031;33516;23000;18000
MU;4104659;Carambeí (PR);58650;57260;46800;39400;46900;51975;40600;68250;79380;71990;83500;65700;78590;82575;84084;91200;82510;89880;88650;92200
MU;4104709;Carlópolis (PR);425;1500;1958;2750;3000;5145;5454;9600;11200;2999;8250;5578;9000;7500;9500;17000;7260;6105;8690;9620
MU;4104808;Cascavel (PR);258500;226988;206534;224330;238958;268129;214190;297939;298853;225160;324068;383318;383318;390850;358800;324329;328925;423599;300000;260000
MU;4104907;Castro (PR);217600;202000;220500;195000;221100;226080;203700;258990;281450;280475;307000;240850;275800;262000;289200;294000;258630;265300;231500;247150
MU;4105003;Catanduvas (PR);39500;37460;43605;40750;70180;59318;43740;72360;81170;53604;81829;72832;82472;101487;87750;94000;68400;80128;60000;63689
MU;4105102;Centenário do Sul (PR);12630;7550;9583;5585;12545;14001;13519;16530;17226;16873;18480;8424;27420;25332;40014;41472;20100;38350;33800;20550
MU;4105201;Cerro Azul (PR);-;-;-;410;555;1091;1769;1738;1861;1785;1860;1618;1860;1962;2394;2142;2155;2245;2475;2595
MU;4105300;Céu Azul (PR);79180;66909;73606;58650;67725;80888;65206;92305;97101;41449;95779;95273;100481;100326;108866;95643;59038;86448;61000;30000
MU;4105409;Chopinzinho (PR);78280;61910;26792;45950;69840;69233;68820;77395;94225;39950;68475;68310;67805;84500;96000;107880;102672;112000;87110;50330
MU;4105508;Cianorte (PR);28350;38250;30000;32400;33850;22000;20400;41230;34100;28655;32240;21483;29634;21590;27270;25935;27600;39600;26400;12000
MU;4105607;Cidade Gaúcha (PR);1184;1313;2000;756;1482;1440;623;870;960;380;907;630;1676;2435;2898;3395;2037;4500;2134;970
MU;4105706;Clevelândia (PR);61400;43200;45080;53000;65175;65425;63265;75500;79950;67360;95580;92120;119500;114240;121272;115500;112404;124800;137475;94147
MU;4105805;Colombo (PR);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4105904;Colorado (PR);4258;3658;3750;2764;1305;1456;1180;1518;1785;1213;2200;1637;2402;2975;4699;4963;2560;5923;5301;3515
MU;4106001;Congonhinhas (PR);19500;30750;20640;33125;31625;32574;25612;46210;51052;35325;55140;32787;44860;45205;58320;45200;46311;57837;46070;46359
MU;4106100;Conselheiro Mairinck (PR);3279;6900;7650;7500;9045;9210;9345;9600;8328;7525;9706;16380;19077;19500;22400;22400;29304;25900;27650;30966
MU;4106209;Contenda (PR);450;536;670;906;1004;1000;2440;4293;4347;4895;17784;15472;23236;26608;50400;42000;47880;57653;55286;56437
MU;4106308;Corbélia (PR);107870;103416;116250;77819;118721;118708;94565;134522;139849;87140;133197;153930;153930;165720;125339;114708;149800;159163;120000;121937
MU;4106407;Cornélio Procópio (PR);68850;68850;51000;52405;65830;65116;44816;84320;96570;68163;99400;48250;99125;88400;120708;116719;103043;112881;112882;112882
MU;4106456;Coronel Domingos Soares (PR);25380;21939;19475;26250;35950;29150;35100;36400;45000;39150;42750;45000;44950;48750;47850;55520;56275;61380;61360;68400
MU;4106506;Coronel Vivida (PR);77961;58218;20340;57125;85400;71175;67700;100160;113070;44160;92480;98110;106530;103700;113200;105080;91680;106918;107350;50865
MU;4106555;Corumbataí do Sul (PR);4650;4960;3200;2584;4960;4640;3248;8000;7583;5746;9120;9939;12963;9360;14268;11900;9075;11200;9600;4361
MU;4106571;Cruzeiro do Iguaçu (PR);6850;7750;3630;4315;4980;5285;4200;11520;9575;5420;7665;9750;13671;15175;14256;14060;10530;17940;17860;6725
MU;4106605;Cruzeiro do Oeste (PR);8320;8400;10400;7794;11392;6300;6975;10430;7116;3220;7950;9221;9447;10880;14720;19256;13954;18000;15600;6318
MU;4106704;Cruzeiro do Sul (PR);7363;3360;6380;4264;6000;4224;4128;5920;6399;2924;7854;5298;3350;5363;16320;7750;6803;14190;13500;8416
MU;4106803;Cruz Machado (PR);225;480;360;625;758;815;575;850;960;1250;2106;2806;5500;7250;7375;7700;8120;8700;10150;8000
MU;4106852;Cruzmaltina (PR);34560;33000;28024;31270;33000;33600;14000;36000;42000;25200;39200;33000;33000;27040;27040;27040;28423;49093;27196;24541
MU;4106902;Curitiba (PR);-;-;-;-;-;-;...;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4107009;Curiúva (PR);1313;6574;9120;7926;9000;8226;6198;9669;12240;10080;17350;19950;27000;19550;28800;34040;34040;13940;29983;28644
MU;4107108;Diamante do Norte (PR);-;189;49;405;-;-;-;-;-;-;273;328;945;1376;2285;4877;3585;9836;11349;2270
MU;4107124;Diamante do Sul (PR);310;1150;270;115;150;3116;2390;5447;3782;1914;3255;3784;4693;4930;5600;5780;4768;7068;6200;6200
MU;4107157;Diamante D'Oeste (PR);4960;7875;13104;6930;13200;14181;7634;14838;12000;6552;15570;18856;19425;19215;18666;20460;13676;14559;12250;4503
MU;4107207;Dois Vizinhos (PR);27300;25800;19788;21360;33350;35800;32400;44224;49150;27182;41200;37800;53910;58000;60495;59400;49432;68900;72496;23760
MU;4107256;Douradina (PR);4293;4121;6200;3000;3615;2645;2415;2080;2088;2389;3045;2112;2399;2166;1620;3560;2772;4384;4800;1500
MU;4107306;Doutor Camargo (PR);25025;25380;27225;22440;28050;28050;16275;31070;32760;29016;31020;30459;33075;30422;30240;32130;33075;34092;28386;9430
MU;4107405;Enéas Marques (PR);600;1452;1260;780;2445;2312;2310;3860;5600;3010;5730;4250;6770;7800;7875;9620;8964;10940;12480;2988
MU;4107504;Engenheiro Beltrão (PR);79684;82129;63700;69215;74600;72100;42520;74375;78892;41525;79507;68178;85320;76565;94365;111040;81807;122275;108800;21824
MU;4107520;Esperança Nova (PR);341;855;1920;900;616;540;300;770;390;-;-;-;-;510;510;-;90;300;400;135
MU;4107538;Entre Rios do Oeste (PR);13800;9902;15600;8079;11590;14436;10086;17538;16224;5146;17564;16983;16044;16105;17670;18674;9405;19890;19890;4288
MU;4107546;Espigão Alto do Iguaçu (PR);12175;18305;22989;15552;21847;18895;17615;26714;22762;13092;26080;24537;28376;41624;33600;34780;31556;41724;37200;43560
MU;4107553;Farol (PR);64396;58550;46830;54250;60250;56000;47550;67100;77420;53880;72325;77000;82350;77690;80388;82250;54064;83620;78688;28520
MU;4107603;Faxinal (PR);32550;32850;25080;30475;32100;46500;33000;36704;44800;35845;45500;46200;49700;39750;39750;39750;33780;63600;39750;43140
MU;4107652;Fazenda Rio Grande (PR);1488;1636;1615;1859;2202;2031;2233;2536;2544;2719;3312;2973;3593;3845;6480;6156;6336;6591;6113;6314
MU;4107702;Fênix (PR);33029;33915;28044;25645;36000;34200;31230;38837;41844;24096;41187;38945;40874;44504;48720;51000;42000;55800;51000;15500
MU;4107736;Fernandes Pinheiro (PR);25200;23800;17150;14310;21660;21650;22715;30467;39006;39017;41931;48363;48760;49640;55115;52595;54876;53530;51258;52500
MU;4107751;Figueira (PR);625;2181;2500;1250;1250;1968;1983;3094;3727;3840;3840;3272;5120;8849;9600;9600;5500;6240;6345;7138
MU;4107801;Floraí (PR);31151;25343;27950;29120;24480;22500;19638;29510;30988;21074;30400;27473;33907;36435;32850;37520;28200;40260;33020;12720
MU;4107850;Flor da Serra do Sul (PR);7830;7600;4440;8200;12450;10730;10000;13500;14000;6570;12160;13115;16640;20320;24120;20880;18154;20975;24280;12870
MU;4107900;Floresta (PR);33405;35370;31605;27600;35380;35252;13080;43125;44213;26745;44640;42370;43602;41870;49200;44496;34888;48787;38400;11466
MU;4108007;Florestópolis (PR);13284;11395;9692;12508;12771;17140;14514;18765;20184;15312;22550;9360;24012;16974;26796;24708;20162;26558;23781;22270
MU;4108106;Flórida (PR);3640;3817;3906;3060;2907;2670;2800;5200;5410;3555;7175;5162;8008;7564;10044;9620;7112;11400;9941;4500
MU;4108205;Formosa do Oeste (PR);34770;25654;29610;33210;36540;38010;22806;43215;43986;20555;51350;53204;55305;51686;60114;50148;48376;51174;56543;64400
MU;4108304;Foz do Iguaçu (PR);28800;19800;22500;28809;28809;30024;31586;31000;31996;15272;38953;41749;56450;40125;33598;30345;15585;46328;35612;6265
MU;4108320;Francisco Alves (PR);27000;30000;40000;22860;41250;33757;16464;47529;43909;19447;43737;38950;51690;61320;58650;66240;31620;66500;62700;9120
MU;4108403;Francisco Beltrão (PR);33700;38550;19575;17050;44700;29850;26400;46080;47160;26325;42400;38440;53700;57000;56875;64600;64350;75000;83970;36460
MU;4108452;Foz do Jordão (PR);18000;18315;16560;19600;23165;19455;19665;25557;25875;18440;23023;24868;25753;30172;32121;34865;34222;39203;37620;29000
MU;4108502;General Carneiro (PR);945;910;1262;1773;2950;1261;1320;1820;1302;1500;1920;2350;3750;4250;4930;4860;7000;7850;8460;7000
MU;4108551;Godoy Moreira (PR);1800;2080;1700;2420;2500;4290;4200;9240;11230;8639;9900;9975;12000;9920;14000;14400;12240;15840;12996;11451
MU;4108601;Goioerê (PR);80163;70560;54152;79650;86216;73858;69440;97579;95200;66099;96650;98932;100138;109739;137280;130944;109120;115200;104000;45500
MU;4108650;Goioxim (PR);17110;21470;19320;22950;29960;28105;28650;42165;48100;36395;49939;53562;55717;65436;73914;67424;70665;82012;77250;75000
MU;4108700;Grandes Rios (PR);1450;2500;1925;2400;2500;2940;3335;7018;8375;7000;8680;10800;14000;8920;8920;8920;7580;15840;8920;9268
MU;4108809;Guaíra (PR);72780;45545;77720;48760;83674;84391;49594;100651;106850;59106;110425;90228;90265;110920;119988;117075;76266;139891;109818;26000
MU;4108908;Guairaçá (PR);486;486;216;-;-;-;-;170;-;-;-;-;-;-;-;-;-;-;-;-
MU;4108957;Guamiranga (PR);12600;11495;7425;8890;10545;10560;10177;17929;19720;23608;22694;18127;18088;19630;28200;25830;15698;26217;27300;24500
MU;4109005;Guapirama (PR);3640;3640;5120;5000;11520;9920;11550;15655;20082;14735;23206;17450;26400;18543;23800;23800;18688;16800;23870;25410
MU;4109104;Guaporema (PR);1380;1620;2000;1080;390;260;210;566;218;200;300;195;640;930;2176;2432;3600;2470;4069;1565
MU;4109203;Guaraci (PR);4752;4625;3891;5242;7187;3280;2640;4340;5220;4706;5220;3200;7631;6660;8228;9045;8720;12095;11275;6240
MU;4109302;Guaraniaçu (PR);20150;47575;17400;18144;22400;46665;37201;49681;48202;28831;44300;52145;49485;47670;59100;57720;61230;86034;72176;72176
MU;4109401;Guarapuava (PR);130500;127400;121680;140184;147000;138895;124420;176200;203070;168845;208318;221383;234521;253080;280572;280416;280136;318360;304000;280000
MU;4109500;Guaraqueçaba (PR);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4109609;Guaratuba (PR);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
MU;4109658;Honório Serpa (PR);49400;35825;36480;39199;54688;46135;53865;59170;73070;37330;59705;62714;67868;72795;80700;80703;74106;77290;79420;61700
MU;4109708;Ibaiti (PR);4200;23790;20000;11537;12400;7438;6276;8925;12600;7811;30000;29748;40300;36400;43400;43400;51084;41280;36716;50592
MU;4109757;Ibema (PR);13340;13906;11508;17360;18720;16727;13350;15830;28760;20468;22561;17958;20540;20228;24220;27000;14976;23960;17000;15000
MU;4109807;Ibiporã (PR);37440;26730;35520;32640;39360;42570;33600;47940;59940;42160;49600;40099;55191;37124;59760;56280;51863;58310;54145;51728
MU;4109906;Icaraíma (PR);2700;4800;3104;1404;2484;1347;748;1150;1313;284;1225;843;652;1305;1105;2010;1696;1933;1432;267
MU;4110003;Iguaraçu (PR);24000;18286;20700;18400;25925;27900;21203;30360;30820;21901;32965;26481;33950;28140;33833;30600;23250;31155;25650;19000
MU;4110052;Iguatu (PR);16820;19338;16800;12626;16160;16320;16995;17035;18967;13474;17850;19381;19375;23538;14040;12906;13140;21560;12000;12670
MU;4110078;Imbaú (PR);4500;4200;3900;4250;6000;4860;4914;6000;7520;7360;8575;5360;7478;7213;7809;8399;10168;11490;11210;9815
MU;4110102;Imbituva (PR);49000;45986;32130;31624;9440;15288;31122;50168;62400;60413;71576;83058;99735;103613;80250;80500;88504;93936;90000;112850
MU;4110201;Inácio Martins (PR);725;965;800;2450;3025;17374;-;4440;7125;8073;9098;10350;10388;10565;11520;10800;7980;13230;13600;28000
MU;4110300;Inajá (PR);446;97;300;-;-;-;-;-;-;-;27;18;33;-;835;1452;968;1521;3549;3025
MU;4110409;Indianópolis (PR);1122;1470;1680;2000;1350;1350;1190;1960;2170;1350;2240;2273;3584;3000;4455;4950;2880;5700;4160;1600
MU;4110508;Ipiranga (PR);51680;52500;51150;51150;60060;54250;69300;68250;77300;73860;81650;59320;74560;72040;79170;86250;90540;120660;107490;107000
MU;4110607;Iporã (PR);26100;20160;32430;23940;32528;30108;21268;46055;39600;11898;31679;35900;43742;53600;73600;80070;40155;80960;77100;16965
MU;4110656;Iracema do Oeste (PR);16740;14278;15672;14080;19200;20150;12800;21219;21625;11387;25243;24904;26370;23057;29190;29400;20121;21373;19902;3536
MU;4110706;Irati (PR);22400;27701;15912;25500;39200;38996;38048;59822;75825;56929;64940;76973;85275;82800;93600;93500;116784;124405;122400;120600
MU;4110805;Iretama (PR);13950;12220;16060;13500;15978;18122;14257;17550;20406;14589;29620;34580;34500;30204;40000;41875;46080;47730;44800;29436
MU;4110904;Itaguajé (PR);5320;2415;2932;1406;2240;653;825;758;699;848;1210;615;848;1350;2307;2851;1304;2222;2790;1094
MU;4110953;Itaipulândia (PR);24618;15170;18600;24915;25035;27110;6172;31424;28497;15528;30464;29697;31414;38391;30845;37810;14473;25650;34155;5371
MU;4111001;Itambaracá (PR);27000;24300;21735;27025;28560;25344;16545;30287;34337;28400;37100;19469;33000;35300;34000;40684;36515;43092;43092;42120
MU;4111100;Itambé (PR);45765;47366;38700;33180;45666;44922;18250;50244;58600;36000;56343;50938;56108;50400;67600;62415;44084;66086;51945;14881
MU;4111209;Itapejara d'Oeste (PR);33663;31222;15341;16159;32510;28609;29115;42120;49320;18126;35460;41040;54297;66003;44800;60000;41070;60960;60500;51260
MU;4111258;Itaperuçu (PR);-;-;-;-;-;-;-;-;-;-;-;-;-;-;600;684;737;767;824;864
MU;4111308;Itaúna do Sul (PR);-;-;-;-;-;-;-;-;-;-;-;-;-;192;286;286;145;783;1030;166
MU;4111407;Ivaí (PR);22400;20250;19600;15600;18000;18000;28050;26350;30600;29040;39670;29900;41250;43340;52440;55500;46810;58520;52090;45540
MU;4111506;Ivaiporã (PR);38720;36900;33500;34830;36300;36600;40095;38400;45200;35700;56000;49980;49170;45500;66500;68250;58013;83070;63258;36435
MU;4111555;Ivaté (PR);-;255;450;300;-;-;399;475;475;-;-;120;1034;1100;1118;1088;714;1462;2160;375
MU;4111605;Ivatuba (PR);24734;23100;24440;20800;24800;23850;14708;28382;28105;22560;30224;27541;30386;30727;31125;31291;23655;30938;26829;7380
MU;4111704;Jaboti (PR);-;913;1375;875;1120;1280;1797;4029;2680;2680;3600;4214;5500;5100;5780;5780;5899;6210;18972;7812
MU;4111803;Jacarezinho (PR);4165;7343;5670;4230;6690;4090;-;14000;15061;8920;13214;8329;14400;14800;17500;27000;19840;20010;22910;22910
MU;4111902;Jaguapitã (PR);18396;11530;10668;11326;18838;12321;13302;18880;29070;16200;19404;9048;27048;24403;39474;41292;31175;38944;36510;29190
MU;4112009;Jaguariaíva (PR);22500;28260;28000;30800;42490;39625;28000;41600;49600;49952;53160;45370;57910;54540;62120;63750;84350;105300;99000;94870
