Nível;Cód.;Município;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MU;1501956;Cachoeira do Piriá (PA);14700;12989;16557;15150;36689;37460;40373;39440;39995;41976;46519;46341;47169;48587;49848;50200;45567;47265;48857;52091
MU;1502004;Cachoeira do Arari (PA);52720;48500;49470;48480;48722;48966;49211;49457;50940;43281;6254;41295;34830;36540;29845;37560;42123;41600;43400;44590
MU;1502103;Cametá (PA);1763;1893;2115;2284;1218;1626;1707;1792;1881;450;413;501;980;564;493;460;409;448;450;507
MU;1502152;Canaã dos Carajás (PA);239000;305294;269864;228000;225000;230500;160000;181000;175000;180000;190000;200000;205000;225289;212903;221436;243300;213860;224547;230000
MU;1502202;Capanema (PA);25950;24067;30526;32400;26943;25978;25963;24593;25651;27397;26908;27498;27268;26588;25495;24319;23985;23072;24966;27590
MU;1502301;Capitão Poço (PA);70813;66000;72388;76590;65130;64435;62570;63662;67693;67287;68854;79697;80075;73979;69200;72134;78377;87672;106921;112153
MU;1502400;Castanhal (PA);32848;34840;37224;39033;21413;25500;26778;26784;27400;30936;31830;27346;30792;31245;18000;35360;35398;34185;36446;36581
MU;1502509;Chaves (PA);134691;142000;76860;70797;77681;79000;83744;91480;99000;101402;73420;77567;76705;67249;75771;64135;66748;70485;68018;65482
MU;1502608;Colares (PA);330;400;400;420;431;500;103;130;157;129;123;139;386;223;412;508;560;383;665;784
MU;1502707;Conceição do Araguaia (PA);296709;298555;318060;303179;258876;243397;235913;258843;271975;295172;307069;313561;301103;288677;279313;269546;256439;269218;298233;320567
MU;1502756;Concórdia do Pará (PA);28948;17044;17515;18565;19506;20000;18000;8926;9180;8623;9705;9973;9958;9839;9923;9916;11877;12637;13572;14569
MU;1502764;Cumaru do Norte (PA);213118;611151;549673;550712;447412;440378;588925;638983;683072;749278;821185;743174;772554;808396;846495;807787;750015;725962;733564;739730
MU;1502772;Curionópolis (PA);160200;286438;290159;276900;258400;255300;256000;280000;290000;246000;262000;270000;265000;264446;256321;253445;244629;256300;257434;262400
MU;1502806;Curralinho (PA);100;104;110;185;170;164;153;150;160;190;203;210;236;242;230;220;205;168;115;50
MU;1502855;Curuá (PA);22000;25000;18674;26646;29868;28286;26020;32647;34034;32109;32181;34433;37187;37148;44068;44924;42411;45382;45914;49563
MU;1502905;Curuçá (PA);1588;1060;1128;1158;686;1652;1720;1595;1435;1328;1720;1485;1504;1372;220;1709;2115;2825;3395;4027
MU;1502939;Dom Eliseu (PA);124910;128282;142543;142613;140482;134457;122018;106315;105634;102980;102064;90765;88426;66838;57562;58727;62315;65970;86915;85123
MU;1502954;Eldorado do Carajás (PA);133000;271113;303018;227900;265000;250600;210000;230000;234000;194000;220000;266000;300000;321322;339704;317482;342780;375000;399164;415000
MU;1503002;Faro (PA);5793;6372;7646;8500;13937;9226;7934;7457;871;1019;12149;10966;11318;12109;13102;9757;10635;7118;2759;1702
MU;1503044;Floresta do Araguaia (PA);99639;185495;193822;165126;152128;147292;146094;152702;157068;166237;168494;182039;186621;180742;183236;176557;173898;193014;208454;241447
MU;1503077;Garrafão do Norte (PA);28360;37700;40376;42511;42152;41844;41376;42384;44079;48946;50325;55324;56117;57520;56680;53125;48555;57972;65689;69332
MU;1503093;Goianésia do Pará (PA);75800;216030;264437;264800;155000;187380;136850;131600;262091;212152;236237;260724;250730;247493;180000;226500;241437;268537;313412;333315
MU;1503101;Gurupá (PA);3280;3936;4152;4318;4370;4706;4940;5138;5344;5557;23;1444;1608;1266;1419;1107;1150;1122;1202;1122
MU;1503200;Igarapé-Açu (PA);15165;16509;18229;18702;18899;20575;20655;19021;19050;19139;21345;21899;22105;20849;15000;16141;20643;22569;21371;22934
MU;1503309;Igarapé-Miri (PA);2950;1369;1761;1800;2100;1719;1219;1534;1320;1143;1180;970;1075;925;1946;1276;1800;1900;2100;2300
MU;1503408;Inhangapi (PA);15846;15208;17035;17546;13068;13200;9561;12704;12700;10202;13909;11482;13532;14010;5871;12443;12763;12114;15190;13549
MU;1503457;Ipixuna do Pará (PA);97882;96292;110001;110326;105919;114094;105684;98454;105375;110052;85387;106639;108178;100352;95104;83206;105019;117963;121524;125753
MU;1503507;Irituia (PA);68400;68465;71290;71846;65569;66237;71801;75400;67860;66874;77237;78185;81315;67888;37044;66974;67705;70848;72653;71979
MU;1503606;Itaituba (PA);168641;180160;243759;270698;174318;267526;270657;309894;325567;337737;360703;344197;331381;328979;368776;343981;316498;325291;342732;387910
MU;1503705;Itupiranga (PA);144000;279123;328838;285000;290000;330700;350000;390000;378000;302000;315000;378000;562275;562280;584217;560182;616100;674630;703887;730000
MU;1503754;Jacareacanga (PA);30187;5165;6802;8467;26789;26250;27038;12992;12993;15602;16085;15396;14716;14468;80476;81350;80790;81325;82470;25390
MU;1503804;Jacundá (PA);84500;168045;229775;198000;140500;145500;158000;163233;170860;198617;178000;186413;171868;172860;172363;167041;176281;186527;184253;192500
MU;1503903;Juruti (PA);50000;48500;32000;43627;38906;43254;37198;29758;30137;40996;21745;28441;27872;31486;40347;42608;41231;42437;43129;44501
MU;1504000;Limoeiro do Ajuru (PA);-;12;10;10;12;13;14;15;16;17;27;20;23;20;18;13;10;20;15;13
MU;1504059;Mãe do Rio (PA);52056;58686;70732;72811;69898;67856;67120;60702;54854;61588;61501;56010;52305;44512;52574;53183;59752;63332;45814;44214
MU;1504109;Magalhães Barata (PA);790;802;770;740;988;885;1178;739;881;931;1348;883;1009;766;827;1141;1291;832;1301;1862
MU;1504208;Marabá (PA);375000;816738;759651;645700;430300;478100;510000;600000;675000;660000;705000;900000;1070400;1072999;1025124;1033749;1136100;1269700;1478450;1300000
MU;1504307;Maracanã (PA);1468;3280;3472;3569;2780;2791;2849;2596;2691;2816;3306;2768;2650;3276;3800;3974;4045;2665;3934;3407
MU;1504406;Marapanim (PA);3244;2363;4060;4035;4094;4100;3346;3115;4539;3991;4430;3784;2800;4251;2000;4475;4614;4383;4826;5520
MU;1504422;Marituba (PA);865;344;920;950;190;200;218;220;230;460;535;140;386;266;245;136;120;45;48;54
MU;1504455;Medicilândia (PA);111910;124373;137864;157128;143359;135117;134380;103939;123212;133885;143371;152562;158768;165016;166100;147540;180562;185298;201281;218779
MU;1504505;Melgaço (PA);1610;1405;1478;1520;1538;1574;1612;1620;1580;1630;1820;1834;1882;1850;1794;1624;1710;1210;1150;1020
MU;1504604;Mocajuba (PA);677;8812;9091;8221;3389;3558;3735;3921;4117;2145;1548;1752;1384;1493;936;1169;1468;1382;824;3009
MU;1504703;Moju (PA);34850;44696;53770;53800;56478;56431;53781;45700;42500;52084;50000;47000;74300;74368;80756;82096;83000;84000;85000;85500
MU;1504752;Mojuí dos Campos (PA);...;...;...;...;...;...;...;...;...;...;1188;6852;9738;9986;11121;12895;13192;14856;17684;19601
MU;1504802;Monte Alegre (PA);171865;174302;177451;196200;128412;191680;191680;186473;192242;205728;214596;219112;221942;214361;236968;244500;259712;266335;281287;281562
MU;1504901;Muaná (PA);9420;9100;13935;13756;14640;15000;15375;15451;15760;7097;7449;7389;7590;7350;6256;6859;6340;5880;6100;6450
MU;1504950;Nova Esperança do Piriá (PA);4500;16158;18865;19480;38660;39198;39140;21294;23068;24829;25643;27323;28112;30100;28210;27953;44607;46676;60073;63576
MU;1504976;Nova Ipixuna (PA);49100;73480;125138;108800;74600;76100;80000;83737;89883;76400;80000;84000;90000;108109;115763;106262;112766;124040;136566;135000
MU;1505007;Nova Timboteua (PA);10060;13600;11310;12180;11723;12035;14561;12273;13932;15364;17584;15982;15472;16039;15750;16738;17502;19715;24104;25833
MU;1505031;Novo Progresso (PA);231741;378573;463784;561628;105989;412400;763088;636227;680671;687142;632521;590273;567077;579218;618365;618876;625979;632411;642252;728183
MU;1505064;Novo Repartimento (PA);315604;454051;451503;460650;363456;381628;400700;631504;663079;791795;855319;959056;930123;970262;900000;970837;884331;1073034;1155609;1300411
MU;1505106;Óbidos (PA);126857;120000;128394;124526;127768;125428;113090;120713;127269;127687;127269;129823;133551;133989;143462;143128;143068;149900;160052;172430
MU;1505205;Oeiras do Pará (PA);1837;1691;1842;1486;4801;5041;5293;5558;5835;720;817;516;960;1307;1481;829;919;1074;4078;5233
MU;1505304;Oriximiná (PA);91486;104000;131563;123430;131525;130485;139852;135156;125350;147748;159623;140549;141576;140340;148328;139429;125129;137337;131126;135479
MU;1505403;Ourém (PA);15000;15800;15383;16158;16834;17135;18362;18514;18704;16248;16866;18012;18126;19026;17000;18188;15310;15723;18499;19978
MU;1505437;Ourilândia do Norte (PA);207877;202944;216980;198936;103510;173569;158221;181515;191113;194935;187148;191441;181074;186959;204229;192522;205609;216981;226851;238006
MU;1505486;Pacajá (PA);250643;283204;313579;334595;256420;370333;415724;400216;358037;432578;492442;536460;573471;585925;643200;620785;559776;698223;733530;813442
MU;1505494;Palestina do Pará (PA);43000;45587;67688;64500;75000;66500;55000;58770;65200;49000;45000;58000;63000;85368;52070;41801;94220;103960;109618;109450
MU;1505502;Paragominas (PA);400877;510807;448030;455903;419430;418976;335180;315720;292464;320344;347322;348652;342000;302465;301720;276131;318436;357189;367490;383210
MU;1505536;Parauapebas (PA);90100;257992;284751;247700;129500;136800;182000;158000;141000;128000;119000;110000;105000;105729;119800;110642;119055;123460;134265;132950
MU;1505551;Pau D'Arco (PA);105146;154980;146647;150211;141356;128865;135675;134906;129798;120991;122538;122883;125654;113717;114423;117555;103211;110541;115762;114105
MU;1505601;Peixe-Boi (PA);8515;12835;14288;15772;12561;11694;12977;11384;12917;13870;14923;13673;13901;13703;15500;14475;12969;16637;16502;16271
MU;1505635;Piçarra (PA);288818;299545;281685;251654;251492;259237;281408;307985;338852;350801;338037;347322;369301;378248;396344;382521;376647;387321;407513;420686
MU;1505650;Placas (PA);62756;66257;74174;78658;59450;87605;90381;90823;72122;102831;116124;127830;132387;135286;140977;140480;146015;155280;165125;176040
MU;1505700;Ponta de Pedras (PA);37460;38481;39250;38857;39878;40077;40900;41022;41227;35198;56178;46370;42380;43800;39849;34859;36123;34430;36600;35890
MU;1505809;Portel (PA);12350;11805;12805;12830;11748;11568;10950;11200;10640;10945;10390;10950;14700;15820;15900;15904;18210;21534;38470;54196
MU;1505908;Porto de Moz (PA);18742;20451;20241;20853;47913;48215;51107;53662;56077;57759;20278;50030;46670;51433;52918;46893;46900;56934;68230;56934
MU;1506005;Prainha (PA);66440;79581;95497;100986;102125;113821;115630;121412;127482;131306;114548;119353;110494;114728;123652;110253;110500;140686;155337;154900
MU;1506104;Primavera (PA);1670;1080;3715;4240;2484;2505;3158;2878;2800;3520;3170;3070;2842;2629;2176;2500;2554;3097;3465;4283
MU;1506112;Quatipuru (PA);955;520;1449;1603;1504;1583;1951;1006;862;1350;1268;1070;947;821;862;821;767;856;652;719
MU;1506138;Redenção (PA);273412;389331;376011;294304;181384;161725;183150;204296;223091;235413;257915;279554;294355;280700;280022;278547;289196;295411;323258;329153
MU;1506161;Rio Maria (PA);302277;300329;303264;277340;271258;256328;274284;299016;335105;330730;332038;361260;361702;370700;394932;401361;421490;457862;501659;523041
MU;1506187;Rondon do Pará (PA);292290;288105;360598;373218;352289;372146;371971;349871;340797;331120;347978;365086;363814;336254;340539;331090;329133;360559;357772;365000
MU;1506195;Rurópolis (PA);59599;88226;105872;115984;117821;102000;112044;114000;116907;123990;136626;142087;145251;152471;159930;158534;164522;174365;181438;175512
MU;1506203;Salinópolis (PA);689;550;222;258;35;41;39;38;18;21;30;250;234;496;350;417;381;26;214;247
MU;1506302;Salvaterra (PA);15830;15200;15504;15581;15628;15706;15784;15862;15909;8412;8418;6890;6740;6100;5152;5845;6200;6190;6200;6890
MU;1506351;Santa Bárbara do Pará (PA);3450;2980;1137;1350;901;1000;1220;712;623;564;1403;805;1326;1200;1220;1060;881;732;1845;2293
MU;1506401;Santa Cruz do Arari (PA);33480;32300;32946;32946;33110;33275;35438;35615;36683;23759;26883;27040;26567;23500;18963;22185;25289;25315;22189;25671
MU;1506500;Santa Izabel do Pará (PA);14385;19234;16894;16996;13490;14000;17302;18519;17895;16831;20372;15498;17453;19552;23350;20569;18852;21069;19115;23157
MU;1506559;Santa Luzia do Pará (PA);60184;65981;83039;87200;93430;81745;78117;68738;67065;70940;75367;74668;73875;73381;68600;72908;68975;76895;74749;80653
MU;1506583;Santa Maria das Barreiras (PA);386705;564019;596981;615056;559603;435332;432749;475231;516576;478639;498664;544541;597906;627470;619036;614686;608379;602445;631667;659480
MU;1506609;Santa Maria do Pará (PA);13304;15676;14300;14578;27644;25156;13867;13214;14312;13589;15141;15524;15612;14658;8300;16408;16026;17717;20846;20950
MU;1506708;Santana do Araguaia (PA);369303;565775;571606;492022;475412;485859;505114;545523;594074;613152;663655;613911;564445;566729;551737;558402;498656;551286;612172;611267
MU;1506807;Santarém (PA);106088;153115;133218;126935;104529;130613;116503;132008;118861;138911;129954;132300;115052;113620;118897;120537;118450;125943;128258;125237
MU;1506906;Santarém Novo (PA);2215;6421;5102;5830;4615;4463;4251;3144;3548;3651;3720;4238;3843;3350;3540;4266;2720;4011;3843;4010
MU;1507003;Santo Antônio do Tauá (PA);5640;5640;6500;6750;2264;2270;5401;5361;5401;5411;6112;6579;4750;4470;61405;60630;56466;7748;6330;6025
MU;1507102;São Caetano de Odivelas (PA);5850;5000;693;720;469;470;831;750;1454;731;1310;1210;1512;919;2228;2292;1896;1551;1959;2228
MU;1507151;São Domingos do Araguaia (PA);87000;178024;180095;135100;115000;121200;128000;140000;138000;125000;120000;145000;150000;173736;170220;162368;172623;180390;187678;188000
MU;1507201;São Domingos do Capim (PA);15984;20070;21578;22910;13446;13715;15568;33950;30555;23133;35118;38636;37750;42543;15637;38932;43838;47861;55062;57432
MU;1507300;São Félix do Xingu (PA);1264991;1527017;1581518;1596411;1653231;1812870;1912009;2022366;2101726;2143760;2282445;2213310;2222949;2200338;2240496;2256734;2241537;2361887;2468764;2522608
MU;1507409;São Francisco do Pará (PA);10360;11436;12635;12743;9507;10077;13375;11767;12110;14258;14406;14705;15227;15573;12611;17562;17433;17374;19277;20251
MU;1507458;São Geraldo do Araguaia (PA);255000;423624;392648;330200;275000;292500;312000;330000;350000;355000;350000;395000;375000;389309;398801;353876;379623;376712;385545;405000
MU;1507466;São João da Ponta (PA);750;650;900;926;9076;9348;953;897;654;564;654;541;685;1632;829;901;957;913;1332;1454
MU;1507474;São João de Pirabas (PA);850;9784;3668;3975;4042;4315;3139;2995;1878;1895;2502;3703;3858;4645;4000;3312;3408;4341;5641;5359
MU;1507508;São João do Araguaia (PA);19500;56313;56519;48600;60750;55400;58000;59500;60600;51500;49500;52000;56500;78438;93084;80304;88100;105280;131830;130550
MU;1507607;São Miguel do Guamá (PA);63900;34127;42225;43660;24914;27156;37012;36800;36200;37319;38834;41430;45400;42543;28085;43702;40166;37365;41610;46400
MU;1507706;São Sebastião da Boa Vista (PA);-;-;377;377;165;-;101;111;98;98;90;93;79;70;69;56;49;54;50;70
MU;1507755;Sapucaia (PA);190068;195770;190417;171303;187872;175341;176445;136323;128891;145035;125384;143140;152077;152654;156093;155754;163086;161094;165633;168984
MU;1507805;Senador José Porfírio (PA);30900;36546;45432;57396;60899;48105;52427;44467;57029;64208;68790;70379;73405;71425;70300;79920;80557;97653;116862;137302
MU;1507904;Soure (PA);61800;19735;93197;30227;30378;30530;30683;30836;31624;34136;53654;36890;39897;36865;35789;36198;35728;36130;39890;38400
MU;1507953;Tailândia (PA);79426;90362;99584;99850;53500;93863;89929;80354;83824;83470;63;80804;74987;83175;78683;79557;85986;86100;86300;86500
MU;1507961;Terra Alta (PA);4431;5320;6930;7134;5382;5390;4102;3768;3816;3039;4311;4838;4912;4284;2056;3390;3212;4548;4615;5641
MU;1507979;Terra Santa (PA);60192;50000;52000;35000;40000;47178;39157;38373;25000;27325;36672;35419;30133;33442;36177;29557;28466;29341;32706;33500
MU;1508001;Tomé-Açu (PA);161041;140268;149572;157000;132623;165000;110080;116021;108214;110739;94385;99782;100550;101641;95471;99534;105335;116686;126689;136667
MU;1508035;Tracuateua (PA);8100;12800;16207;15127;28597;25199;10845;10330;10489;11169;11308;11323;10086;10186;10201;10064;9635;12740;15114;14117
MU;1508050;Trairão (PA);28753;36686;44053;53815;68497;46972;65262;77972;86865;86478;96839;96562;95934;102281;108399;106543;111577;114508;122795;162817
MU;1508084;Tucumã (PA);349637;372073;359975;315622;175778;291651;284979;268172;274254;282481;282064;283818;284593;305524;329551;332269;326499;336241;342708;363238
MU;1508100;Tucuruí (PA);56607;58398;60752;62969;65781;69070;72523;76149;56194;56541;63700;65525;69798;71527;70820;72657;68149;80683;81313;87897
MU;1508126;Ulianópolis (PA);108562;112426;110360;116380;109397;99457;94506;76489;65008;70913;68468;69042;67508;63731;59758;54318;64093;69475;79975;89547
MU;1508159;Uruará (PA);193905;232912;250739;295527;293640;291868;297341;290513;288172;298960;308125;313523;310109;280603;205800;271258;305929;317843;340906;372986
MU;1508209;Vigia (PA);3803;3700;3750;3920;3703;3750;3265;475;4075;2324;4102;4034;3210;3340;4187;3886;4134;3827;3541;4820
MU;1508308;Viseu (PA);45000;43500;41981;43125;82119;85149;83374;84057;88966;95401;88555;88074;75429;91526;92491;93293;89076;100689;117992;124559
MU;1508357;Vitória do Xingu (PA);235526;245590;250002;220292;195201;193924;195155;169964;152217;175376;166290;156564;146937;135543;121600;122015;153683;168376;185946;191675
MU;1508407;Xinguara (PA);412071;529337;490613;445322;400022;477657;468619;482518;513335;489645;483189;492104;515987;507292;530118;500770;456513;507311;546029;539090
MU;1600055;Serra do Navio (AP);898;927;1050;1483;1287;1174;1415;1653;1789;1875;1980;2156;757;680;573;483;463;486;440;410
MU;1600105;Amapá (AP);25560;22192;27918;32798;27861;25174;25628;26842;29378;32189;34506;36825;18652;16680;13780;9872;10635;10362;10828;11945
MU;1600154;Pedra Branca do Amapari (AP);962;1419;1610;1905;2647;2480;2911;3460;3715;4258;4708;5116;768;875;917;987;915;874;741;795
MU;1600204;Calçoene (AP);2077;4303;4720;5130;5462;5187;6213;6879;7420;7715;8185;8987;5980;5684;5328;4743;4480;4251;4084;4180
MU;1600212;Cutias (AP);7930;5173;6271;6812;5847;5715;6894;7569;8560;10170;10932;11719;987;945;883;805;786;839;1283;1426
MU;1600238;Ferreira Gomes (AP);1475;1560;1980;2138;2734;2570;3120;3785;4210;4790;5182;5658;1567;1487;1327;907;825;760;544;562
MU;1600253;Itaubal (AP);1973;2178;2871;3176;4412;4694;5117;5987;6543;7115;7598;8319;2542;2315;1795;1462;1367;1229;997;843
