Município;2005;2004;2003
Pr-Araucaria;0;0;0
Pr-Ariranha do Ivai;7;7;7
Pr-Assai;7;7;7
Pr-Assis Chateaubriand;5;6;4
Pr-Astorga;15;11;9
Pr-Atalaia;4;5;3
Pr-Balsa Nova;9;9;6
Pr-Bandeirantes;12;8;12
Pr-Barbosa Ferraz;58;59;17
Pr-Barracao;0;0;0
Pr-Barra do Jacare;2;1;1
Pr-Bela Vista da Caroba;0;0;0
Pr-Bela Vista do Paraiso;6;5;5
Pr-Bituruna;1;0;0
Pr-Boa Esperanca;1;1;1
Pr-Boa Esperanca do Iguacu;1;1;1
Pr-Boa Ventura de Sao Roque;2;2;0
Pr-Boa Vista da Aparecida;6;3;3
Pr-Bocaiuva do Sul;4;3;3
Pr-Bom Jesus do Sul;1;1;1
Pr-Bom Sucesso;18;19;16
Pr-Bom Sucesso do Sul;0;0;0
Pr-Borrazopolis;11;9;8
Pr-Braganey;5;5;5
Pr-Brasilandia do Sul;12;13;12
Pr-Cafeara;19;22;17
Pr-Cafelandia;0;0;0
Pr-Cafezal do Sul;29;27;27
Pr-California;5;7;5
Pr-Cambara;6;8;8
Pr-Cambe;16;17;25
Pr-Cambira;9;8;6
Pr-Campina da Lagoa;18;18;9
Pr-Campina do Simao;0;0;0
Pr-Campina Grande do Sul;2;2;3
Pr-Campo Bonito;6;7;7
Pr-Campo do Tenente;1;1;1
Pr-Campo Largo;6;6;6
Pr-Campo Magro;1;1;1
Pr-Campo Mourao;39;42;44
Pr-Candido de Abreu;62;51;51
Pr-Candoi;6;10;6
Pr-Cantagalo;11;11;12
Pr-Capanema;3;2;3
Pr-Capitao Leonidas Marques;3;5;4
Pr-Carambei;11;9;8
Pr-Carlopolis;19;20;18
Pr-Cascavel;63;68;74
Pr-Castro;87;87;82
Pr-Catanduvas;10;11;8
Pr-Centenario do Sul;36;43;40
Pr-Cerro Azul;2;1;1
Pr-Ceu Azul;8;6;5
Pr-Chopinzinho;15;15;16
Pr-Cianorte;99;97;87
Pr-Cidade Gaucha;66;74;73
Pr-Clevelandia;21;21;20
Pr-Colombo;0;0;0
Pr-Colorado;12;11;12
Pr-Congonhinhas;31;33;37
Pr-Conselheiro Mairinck;25;24;25
Pr-Contenda;0;0;0
Pr-Corbelia;10;10;7
Pr-Cornelio Procopio;40;41;37
Pr-Coronel Domingos Soares;8;9;7
Pr-Coronel Vivida;9;7;7
Pr-Corumbatai do Sul;14;13;10
Pr-Cruzeiro do Iguacu;7;8;7
Pr-Cruzeiro do Oeste;77;71;71
Pr-Cruzeiro do Sul;26;24;22
Pr-Cruz Machado;0;0;0
Pr-Cruzmaltina;2;12;8
Pr-Curitiba;49;67;70
Pr-Curiuva;19;24;17
Pr-Diamante do Norte;19;12;13
Pr-Diamante do Sul;7;5;4
Pr-Diamante D Oeste;11;11;12
Pr-Dois Vizinhos;15;15;14
Pr-Douradina;46;46;45
Pr-Doutor Camargo;2;2;1
Pr-Eneas Marques;2;2;2
Pr-Engenheiro Beltrao;4;5;5
Pr-Esperanca Nova;15;11;5
Pr-Entre Rios do Oeste;0;0;0
Pr-Espigao Alto do Iguacu;3;2;2
Pr-Farol;1;1;1
Pr-Faxinal;36;67;65
Pr-Fazenda Rio Grande;0;0;0
Pr-Fenix;6;5;2
Pr-Fernandes Pinheiro;2;2;1
Pr-Figueira;3;4;4
Pr-Florai;9;10;9
Pr-Flor da Serra do Sul;0;0;0
Pr-Floresta;0;0;0
Pr-Florestopolis;2;1;2
Pr-Florida;11;11;11
Pr-Formosa do Oeste;1;1;2
Pr-Foz do Iguacu;16;15;10
Pr-Francisco Alves;28;29;34
Pr-Francisco Beltrao;17;11;13
Pr-Foz do Jordao;2;2;1
Pr-General Carneiro;4;6;6
Pr-Godoy Moreira;0;1;0
Pr-Goioere;15;18;16
Pr-Goioxim;0;2;2
Pr-Grandes Rios;30;20;12
Pr-Guaira;40;40;37
Pr-Guairaca;41;39;35
Pr-Guamiranga;2;2;2
Pr-Guapirama;20;18;20
Pr-Guaporema;20;19;20
Pr-Guaraci;35;39;43
Pr-Guaraniacu;39;33;33
Pr-Guarapuava;56;57;55
Pr-Guaraquecaba;1;1;1
Pr-Guaratuba;0;0;0
Pr-Honorio Serpa;6;5;3
Pr-Ibaiti;46;47;47
Pr-Ibema;0;0;1
Pr-Ibipora;12;11;12
Pr-Icaraima;61;57;61
Pr-Iguaracu;6;6;6
Pr-Iguatu;1;1;1
Pr-Imbau;0;1;1
Pr-Imbituva;2;4;3
Pr-Inacio Martins;2;1;1
Pr-Inaja;16;15;17
Pr-Indianopolis;3;5;5
Pr-Ipiranga;1;2;2
Pr-Ipora;52;50;47
Pr-Iracema do Oeste;0;0;0
Pr-Irati;1;2;2
Pr-Iretama;25;25;25
Pr-Itaguaje;20;18;19
Pr-Itaipulandia;1;1;1
Pr-Itambaraca;0;0;2
Pr-Itambe;2;1;3
Pr-Itapejara D Oeste;1;2;1
Pr-Itaperucu;0;0;1
Pr-Itauna do Sul;19;15;11
Pr-Ivai;2;1;1
Pr-Ivaipora;22;24;22
Pr-Ivate;22;20;21
Pr-Ivatuba;0;0;0
Pr-Jaboti;3;4;4
Pr-Jacarezinho;40;38;35
Pr-Jaguapita;41;40;37
Pr-Jaguariaiva;32;28;24
Pr-Jandaia do Sul;15;12;12
Pr-Janiopolis;7;6;6
Pr-Japira;10;7;6
Pr-Japura;2;2;1
Pr-Jardim Alegre;6;5;6
Pr-Jardim Olinda;6;11;12
Pr-Jataizinho;10;9;6
Pr-Jesuitas;4;5;5
Pr-Joaquim Tavora;41;31;30
Pr-Jundiai do Sul;30;30;33
Pr-Juranda;2;1;0
Pr-Jussara;4;3;4
Pr-Kalore;4;4;3
Pr-Lapa;7;6;11
Pr-Laranjal;8;7;8
Pr-Laranjeiras do Sul;19;20;14
Pr-Leopolis;9;8;7
Pr-Lidianopolis;3;2;2
Pr-Lindoeste;11;11;10
Pr-Loanda;54;52;70
Pr-Lobato;8;7;3
Pr-Londrina;162;161;176
Pr-Luiziana;16;17;15
Pr-Lunardelli;3;6;3
Pr-Lupionopolis;21;24;19
Pr-Mallet;1;0;0
Pr-Mambore;0;1;1
Pr-Mandaguacu;19;18;17
Pr-Mandaguari;35;35;31
Pr-Mandirituba;2;1;1
Pr-Manfrinopolis;2;0;0
Pr-Mangueirinha;7;9;8
Pr-Manoel Ribas;25;26;31
Pr-Marechal Candido Rondon;5;7;4
Pr-Maria Helena;58;59;57
Pr-Marialva;13;21;17
Pr-Marilandia do Sul;14;12;12
Pr-Marilena;28;19;16
Pr-Mariluz;6;7;10
Pr-Maringa;33;37;53
Pr-Mariopolis;3;4;8
Pr-Maripa;0;0;0
Pr-Marmeleiro;0;1;1
Pr-Marquinho;4;4;3
Pr-Marumbi;3;5;4
Pr-Matelandia;2;5;3
Pr-Matinhos;0;0;0
Pr-Mato Rico;8;7;4
Pr-Maua da Serra;4;2;2
Pr-Medianeira;6;6;6
Pr-Mercedes;2;1;0
Pr-Mirador;16;19;15
Pr-Miraselva;9;9;9
Pr-Missal;3;2;2
Pr-Moreira Sales;26;24;23
Pr-Morretes;2;1;2
Pr-Munhoz de Melo;10;5;4
Pr-Nossa Senhora das Gracas;18;14;15
Pr-Nova Alianca do Ivai;14;13;14
Pr-Nova America da Colina;5;6;5
Pr-Nova Aurora;1;3;2
Pr-Nova Cantu;23;20;14
Pr-Nova Esperanca;59;54;40
Pr-Nova Esperanca do Sudoeste;2;2;1
Pr-Nova Fatima;10;10;8
Pr-Nova Laranjeiras;21;19;13
Pr-Nova Londrina;52;35;36
Pr-Nova Olimpia;16;17;14
Pr-Nova Santa Barbara;0;0;0
Pr-Nova Santa Rosa;6;3;3
Pr-Nova Prata do Iguacu;5;4;6
Pr-Nova Tebas;12;11;10
Pr-Novo Itacolomi;6;6;5
Pr-Ortigueira;92;85;78
Pr-Ourizona;2;0;0
Pr-Ouro Verde do Oeste;4;4;5
Pr-Paicandu;4;4;4
Pr-Palmas;46;49;35
Pr-Palmeira;23;20;16
Pr-Palmital;24;28;27
Pr-Palotina;5;6;3
Pr-Paraiso do Norte;13;15;13
Pr-Paranacity;18;18;21
Pr-Paranagua;2;2;1
Pr-Paranapoema;6;9;10
Pr-Paranavai;173;178;178
Pr-Pato Bragado;2;2;1
Pr-Pato Branco;13;15;13
Pr-Paula Freitas;2;1;2
Pr-Paulo Frontin;0;0;0
Pr-Peabiru;8;6;7
Pr-Perobal;36;29;29
Pr-Perola;36;39;41
Pr-Perola D Oeste;0;0;0
Pr-Pien;0;0;0
Pr-Pinhais;0;0;0
Pr-Pinhalao;11;8;8
Pr-Pinhal de Sao Bento;1;0;0
Pr-Pinhao;12;11;15
Pr-Pirai do Sul;8;9;10
Pr-Piraquara;1;2;0
Pr-Pitanga;14;15;12
Pr-Pitangueiras;1;1;2
Pr-Planaltina do Parana;58;16;8
Pr-Planalto;3;4;4
Pr-Ponta Grossa;45;54;48
Pr-Pontal do Parana;0;0;0
Pr-Porecatu;4;4;4
Pr-Porto Amazonas;2;1;1
Pr-Porto Barreiro;1;1;1
Pr-Porto Rico;21;13;12
Pr-Porto Vitoria;3;2;2
Pr-Prado Ferreira;4;3;3
Pr-Pranchita;0;0;0
Pr-Presidente Castelo Branco;19;18;13
Pr-Primeiro de Maio;6;4;1
Pr-Prudentopolis;4;3;2
Pr-Quarto Centenario;0;0;0
Pr-Quatigua;16;15;14
Pr-Quatro Barras;0;1;1
Pr-Quatro Pontes;2;1;2
Pr-Quedas do Iguacu;13;12;12
Pr-Querencia do Norte;57;62;66
Pr-Quinta do Sol;1;0;0
Pr-Quitandinha;0;0;0
Pr-Ramilandia;8;8;5
Pr-Rancho Alegre;0;0;0
Pr-Rancho Alegre D Oeste;4;4;3
Pr-Realeza;3;3;3
Pr-Reboucas;0;0;0
Pr-Renascenca;1;1;1
Pr-Reserva;20;25;20
Pr-Reserva do Iguacu;4;6;3
Pr-Ribeirao Claro;60;59;58
Pr-Ribeirao do Pinhal;18;20;20
Pr-Rio Azul;2;2;1
Pr-Rio Bom;14;16;13
Pr-Rio Bonito do Iguacu;4;4;4
Pr-Rio Branco do Ivai;4;7;4
Pr-Rio Branco do Sul;1;1;0
Pr-Rio Negro;2;1;2
Pr-Rolandia;14;14;17
Pr-Roncador;15;15;13
Pr-Rondon;54;54;57
Pr-Rosario do Ivai;10;9;6
Pr-Sabaudia;10;10;12
Pr-Salgado Filho;2;4;3
Pr-Salto do Itarare;4;2;3
Pr-Salto do Lontra;4;3;0
Pr-Santa Amelia;1;2;2
Pr-Santa Cecilia do Pavao;1;2;2
Pr-Santa Cruz de Monte Castelo;49;43;45
Pr-Santa Fe;47;51;50
Pr-Santa Helena;1;1;1
Pr-Santa Ines;14;20;19
Pr-Santa Isabel do Ivai;30;22;27
Pr-Santa Izabel do Oeste;5;3;1
Pr-Santa Lucia;2;3;2
Pr-Santa Maria do Oeste;5;1;1
Pr-Santa Mariana;1;5;6
Pr-Santa Monica;15;15;16
Pr-Santana do Itarare;16;15;7
Pr-Santa Tereza do Oeste;5;3;3
Pr-Santa Terezinha de Itaipu;5;5;4
Pr-Santo Antonio da Platina;106;121;98
Pr-Santo Antonio do Caiua;30;31;24
Pr-Santo Antonio do Paraiso;4;4;3
Pr-Santo Antonio do Sudoeste;4;6;3
Pr-Santo Inacio;56;55;62
Pr-Sao Carlos do Ivai;8;5;3
Pr-Sao Jeronimo da Serra;28;33;25
Pr-Sao Joao;5;4;5
Pr-Sao Joao do Caiua;57;57;50
Pr-Sao Joao do Ivai;7;8;5
Pr-Sao Joao do Triunfo;4;3;3
Pr-Sao Jorge D Oeste;18;18;15
Pr-Sao Jorge do Ivai;5;5;6
Pr-Sao Jorge do Patrocinio;11;10;10
Pr-Sao Jose da Boa Vista;7;6;7
Pr-Sao Jose das Palmeiras;10;7;7
Pr-Sao Jose dos Pinhais;8;9;8
Pr-Sao Manoel do Parana;0;1;3
Pr-Sao Mateus do Sul;1;0;0
Pr-Sao Miguel do Iguacu;6;3;4
Pr-Sao Pedro do Iguacu;3;4;4
Pr-Sao Pedro do Ivai;13;9;8
Pr-Sao Pedro do Parana;10;30;5
Pr-Sao Sebastiao da Amoreira;0;0;0
Pr-Sao Tome;6;6;6
Pr-Sapopema;50;50;50
Pr-Sarandi;3;6;4
Pr-Saudade do Iguacu;0;0;0
Pr-Senges;6;6;7
Pr-Serranopolis do Iguacu;0;0;0
Pr-Sertaneja;3;4;2
Pr-Sertanopolis;9;8;9
Pr-Siqueira Campos;35;28;11
Pr-Sulina;3;2;2
Pr-Tamarana;22;15;10
Pr-Tamboara;26;22;18
Pr-Tapejara;56;62;59
Pr-Tapira;46;50;50
Pr-Teixeira Soares;2;2;1
Pr-Telemaco Borba;29;21;25
Pr-Terra Boa;4;3;3
Pr-Terra Rica;33;31;30
Pr-Terra Roxa;4;7;12
Pr-Tibagi;16;15;15
Pr-Tijucas do Sul;1;1;1
Pr-Toledo;21;15;12
Pr-Tomazina;36;33;31
Pr-Tres Barras do Parana;11;7;6
Pr-Tunas do Parana;0;0;0
Pr-Tuneiras do Oeste;26;22;22
Pr-Tupassi;3;3;3
Pr-Turvo;3;4;4
Pr-Ubirata;10;16;14
Pr-Umuarama;289;294;295
Pr-Uniao da Vitoria;6;8;8
Pr-Uniflor;13;12;7
Pr-Urai;3;5;7
Pr-Wenceslau Braz;24;11;11
Pr-Ventania;8;5;5
Pr-Vera Cruz do Oeste;7;5;5
Pr-Vere;2;2;3
Pr-Alto Paraiso;50;46;41
Pr-Doutor Ulysses;1;0;0
Pr-Virmond;1;2;1
Pr-Vitorino;1;1;1
Pr-Xambre;51;44;44
Pr-Ignorado;0;0;0
Sc-Abdon Batista;0;0;0
Sc-Abelardo Luz;1;1;2
Sc-Agrolandia;3;2;2
Sc-Agronomica;0;0;0
Sc-Agua Doce;15;11;10
Sc-Aguas de Chapeco;1;2;1
Sc-Aguas Frias;1;0;0
Sc-Aguas Mornas;0;0;0
Sc-Alfredo Wagner;3;2;3
Sc-Alto Bela Vista;0;0;0
Sc-Anchieta;4;2;1
Sc-Angelina;0;0;0
Sc-Anita Garibaldi;10;10;9
Sc-Anitapolis;1;0;0
Sc-Antonio Carlos;0;1;1
Sc-Apiuna;2;1;1
Sc-Arabuta;0;0;0
Sc-Araquari;8;8;7
Sc-Ararangua;0;1;0
Sc-Armazem;0;0;0
Sc-Arroio Trinta;0;0;0
Sc-Arvoredo;0;0;0
Sc-Ascurra;0;0;0
Sc-Atalanta;0;0;0
Sc-Aurora;0;0;0
Sc-Balneario Arroio do Silva;0;0;0
Sc-Balneario Camboriu;1;1;1
Sc-Balneario Barra do Sul;1;1;1
Sc-Balneario Gaivota;1;1;1
Sc-Bandeirante;3;3;2
Sc-Barra Bonita;0;1;0
Sc-Barra Velha;1;1;1
Sc-Bela Vista do Toldo;2;1;0
Sc-Belmonte;2;2;2
Sc-Benedito Novo;1;1;1
Sc-Biguacu;0;0;0
Sc-Blumenau;2;1;2
Sc-Bocaina do Sul;2;2;1
Sc-Bombinhas;0;0;0
Sc-Bom Jardim da Serra;6;7;7
Sc-Bom Jesus;0;0;0
Sc-Bom Jesus do Oeste;0;0;0
Sc-Bom Retiro;34;35;34
Sc-Botuvera;0;1;1
Sc-Braco do Norte;0;1;1
Sc-Braco do Trombudo;0;0;0
Sc-Brunopolis;2;2;2
Sc-Brusque;1;0;1
Sc-Cacador;13;13;15
Sc-Caibi;0;0;0
Sc-Calmon;2;1;1
Sc-Camboriu;2;2;1
Sc-Capao Alto;12;8;10
Sc-Campo Alegre;4;3;5
Sc-Campo Belo do Sul;11;8;6
Sc-Campo Ere;0;0;1
Sc-Campos Novos;3;5;3
Sc-Canelinha;0;0;0
Sc-Canoinhas;6;6;7
Sc-Capinzal;1;1;1
Sc-Capivari de Baixo;1;0;0
Sc-Catanduvas;2;1;1
Sc-Caxambu do Sul;2;2;3
Sc-Celso Ramos;1;0;0
Sc-Cerro Negro;1;1;1
Sc-Chapadao do Lageado;0;0;0
Sc-Chapeco;9;6;6
Sc-Cocal do Sul;1;1;1
Sc-Concordia;5;4;3
Sc-Cordilheira Alta;0;0;0
Sc-Coronel Freitas;7;6;4
Sc-Coronel Martins;1;0;0
Sc-Corupa;0;0;0
Sc-Correia Pinto;3;1;1
Sc-Criciuma;2;2;2
Sc-Cunha Pora;1;1;1
Sc-Cunhatai;0;0;0
Sc-Curitibanos;39;41;40
Sc-Descanso;7;7;7
Sc-Dionisio Cerqueira;5;4;3
Sc-Dona Emma;0;0;0
Sc-Doutor Pedrinho;1;1;1
Sc-Entre Rios;1;1;0
Sc-Ermo;0;0;0
Sc-Erval Velho;1;1;1
Sc-Faxinal dos Guedes;1;1;1
Sc-Flor do Sertao;0;0;0
Sc-Florianopolis;3;5;6
Sc-Formosa do Sul;1;1;1
Sc-Forquilhinha;0;0;0
Sc-Fraiburgo;6;6;3
Sc-Frei Rogerio;0;0;0
Sc-Galvao;1;0;0
Sc-Garopaba;0;0;0
Sc-Garuva;5;7;5
Sc-Gaspar;4;4;4
Sc-Governador Celso Ramos;0;0;0
Sc-Grao Para;2;1;2
Sc-Gravatal;3;2;4
Sc-Guabiruba;0;0;0
Sc-Guaraciaba;4;3;3
Sc-Guaramirim;0;0;0
Sc-Guaruja do Sul;0;0;0
Sc-Guatambu;1;1;3
Sc-Herval D Oeste;1;0;1
Sc-Ibiam;0;0;0
Sc-Ibicare;2;2;2
Sc-Ibirama;0;0;0
Sc-Icara;0;0;0
Sc-Ilhota;4;4;2
Sc-Imarui;0;0;0
Sc-Imbituba;0;0;0
Sc-Imbuia;0;1;0
Sc-Indaial;2;2;2
Sc-Iomere;1;1;1
Sc-Ipira;0;0;0
Sc-Ipora do Oeste;1;1;1
Sc-Ipuacu;1;1;0
Sc-Ipumirim;2;1;0
Sc-Iraceminha;0;0;0
Sc-Irani;2;2;1
Sc-Irati;0;0;0
Sc-Irineopolis;0;2;1
Sc-Ita;0;0;0
Sc-Itaiopolis;6;6;6
Sc-Itajai;4;5;4
Sc-Itapema;1;1;1
Sc-Itapiranga;0;0;0
Sc-Itapoa;0;0;0
Sc-Ituporanga;0;0;0
Sc-Jabora;1;1;2
Sc-Jacinto Machado;1;2;1
Sc-Jaguaruna;2;2;2
Sc-Jaragua do Sul;0;3;2
Sc-Jardinopolis;0;0;0
Sc-Joacaba;2;6;5
Sc-Joinville;5;8;8
Sc-Jose Boiteux;0;0;0
Sc-Jupia;0;0;0
Sc-Lacerdopolis;2;0;0
Sc-Lages;146;148;119
Sc-Laguna;2;1;1
Sc-Lajeado Grande;1;0;1
Sc-Laurentino;2;2;2
Sc-Lauro Muller;0;0;0
Sc-Lebon Regis;3;3;2
Sc-Leoberto Leal;0;0;0
Sc-Lindoia do Sul;1;2;2
Sc-Lontras;1;1;1
Sc-Luiz Alves;5;4;2
Sc-Luzerna;0;0;0
Sc-Macieira;0;0;0
Sc-Mafra;4;4;6
Sc-Major Gercino;0;0;0
Sc-Major Vieira;1;1;1
Sc-Maracaja;0;0;0
Sc-Maravilha;0;0;0
Sc-Marema;2;1;2
Sc-Massaranduba;2;1;1
Sc-Matos Costa;1;1;1
Sc-Meleiro;0;1;1
Sc-Mirim Doce;2;2;2
Sc-Modelo;0;0;0
Sc-Mondai;0;0;0
Sc-Monte Carlo;2;1;0
Sc-Monte Castelo;0;0;0
Sc-Morro da Fumaca;0;0;0
Sc-Morro Grande;0;0;0
Sc-Navegantes;4;2;3
Sc-Nova Erechim;0;0;0
Sc-Nova Itaberaba;0;0;0
Sc-Nova Trento;1;1;0
Sc-Nova Veneza;0;0;0
Sc-Novo Horizonte;2;2;1
Sc-Orleans;2;2;3
Sc-Otacilio Costa;2;4;4
Sc-Ouro;0;0;0
Sc-Ouro Verde;1;0;0
Sc-Paial;1;0;0
Sc-Painel;0;2;1
Sc-Palhoca;1;0;0
Sc-Palma Sola;2;2;2
Sc-Palmeira;1;0;1
Sc-Palmitos;1;2;1
Sc-Papanduva;4;3;3
Sc-Paraiso;5;6;6
Sc-Passo de Torres;0;0;0
Sc-Passos Maia;4;2;3
Sc-Paulo Lopes;0;0;0
Sc-Pedras Grandes;0;0;0
Sc-Penha;1;1;1
Sc-Peritiba;0;0;0
Sc-Pescaria Brava;0;0;0
Sc-Petrolandia;0;0;0
Sc-Balneario Picarras;1;0;0
Sc-Pinhalzinho;1;1;1
Sc-Pinheiro Preto;1;0;0
Sc-Piratuba;0;0;0
Sc-Planalto Alegre;0;0;0
Sc-Pomerode;0;0;0
Sc-Ponte Alta;0;0;1
Sc-Ponte Alta do Norte;3;4;2
Sc-Ponte Serrada;8;6;6
Sc-Porto Belo;2;2;2
Sc-Porto Uniao;3;3;1
Sc-Pouso Redondo;3;3;3
Sc-Praia Grande;0;0;0
Sc-Presidente Castello Branco;0;0;0
Sc-Presidente Getulio;2;2;2
Sc-Presidente Nereu;0;0;0
Sc-Princesa;0;0;1
Sc-Quilombo;2;2;1
Sc-Rancho Queimado;1;1;1
Sc-Rio das Antas;4;2;2
Sc-Rio do Campo;2;3;0
Sc-Rio do Oeste;0;0;0
Sc-Rio dos Cedros;5;4;5
Sc-Rio do Sul;1;2;1
Sc-Rio Fortuna;0;0;0
Sc-Rio Negrinho;4;4;5
Sc-Rio Rufino;0;0;2
Sc-Riqueza;0;0;1
Sc-Rodeio;1;1;1
Sc-Romelandia;0;0;1
Sc-Salete;0;0;0
Sc-Saltinho;0;0;0
Sc-Salto Veloso;0;1;1
Sc-Sangao;0;0;0
Sc-Santa Cecilia;27;26;28
Sc-Santa Helena;0;0;0
Sc-Santa Rosa de Lima;0;0;0
Sc-Santa Rosa do Sul;0;0;0
Sc-Santa Terezinha;1;1;2
Sc-Santa Terezinha do Progresso;0;0;0
Sc-Santiago do Sul;0;0;0
Sc-Santo Amaro da Imperatriz;0;0;0
Sc-Sao Bernardino;0;0;0
Sc-Sao Bento do Sul;3;3;5
Sc-Sao Bonifacio;0;0;0
Sc-Sao Carlos;0;1;1
Sc-Sao Cristovao do Sul;1;1;1
Sc-Sao Domingos;2;4;5
Sc-Sao Francisco do Sul;0;0;0
Sc-Sao Joao do Oeste;0;0;0
Sc-Sao Joao Batista;3;4;4
Sc-Sao Joao do Itaperiu;0;0;0
Sc-Sao Joao do Sul;0;0;0
Sc-Sao Joaquim;12;10;7
Sc-Sao Jose;0;0;0
Sc-Sao Jose do Cedro;5;5;4
Sc-Sao Jose do Cerrito;4;3;4
Sc-Sao Lourenco do Oeste;11;11;6
Sc-Sao Ludgero;1;0;1
Sc-Sao Martinho;0;0;0
Sc-Sao Miguel da Boa Vista;0;0;0
Sc-Sao Miguel do Oeste;15;15;11
Sc-Sao Pedro de Alcantara;0;0;0
Sc-Saudades;0;0;0
Sc-Schroeder;0;0;0
Sc-Seara;0;0;0
Sc-Serra Alta;0;0;0
Sc-Sideropolis;0;0;0
Sc-Sombrio;0;0;0
Sc-Sul Brasil;0;0;0
Sc-Taio;2;4;5
Sc-Tangara;0;0;0
Sc-Tigrinhos;0;0;0
Sc-Tijucas;2;1;1
Sc-Timbe do Sul;1;2;2
Sc-Timbo;0;0;1
Sc-Timbo Grande;0;0;0
Sc-Tres Barras;3;0;1
Sc-Treviso;0;0;0
Sc-Treze de Maio;0;0;0
Sc-Treze Tilias;0;0;0
Sc-Trombudo Central;0;3;3
Sc-Tubarao;5;6;6
Sc-Tunapolis;3;2;2
Sc-Turvo;0;0;0
Sc-Uniao do Oeste;1;1;1
Sc-Urubici;12;12;8
Sc-Urupema;6;7;4
Sc-Urussanga;0;0;0
Sc-Vargeao;0;0;0
Sc-Vargem;0;0;0
Sc-Vargem Bonita;2;2;1
Sc-Vidal Ramos;0;0;0
Sc-Videira;3;7;8
Sc-Vitor Meireles;0;0;0
Sc-Witmarsum;0;0;0
Sc-Xanxere;1;1;0
Sc-Xavantina;0;0;0
Sc-Xaxim;8;3;3
Sc-Zortea;2;2;1
Sc-Balneario Rincao;0;0;0
Sc-Ignorado;0;0;0
Rs-Acegua;11;11;10
Rs-Agua Santa;2;2;1
Rs-Agudo;0;0;0
Rs-Ajuricaba;2;0;1
Rs-Alecrim;2;3;3
Rs-Alegrete;464;481;471
Rs-Alegria;0;0;0
Rs-Almirante Tamandare do Sul;0;0;0
Rs-Alpestre;0;0;0
Rs-Alto Alegre;0;0;0
Rs-Alto Feliz;0;0;0
Rs-Alvorada;0;0;0
Rs-Amaral Ferrador;11;8;9
Rs-Ametista do Sul;0;0;0
Rs-Andre da Rocha;5;5;4
Rs-Anta Gorda;0;0;0
Rs-Antonio Prado;4;3;3
Rs-Arambare;5;4;2
Rs-Ararica;0;0;0
Rs-Aratiba;0;0;1
Rs-Arroio do Meio;0;0;1
Rs-Arroio do Sal;1;1;1
Rs-Arroio do Padre;0;0;0
Rs-Arroio dos Ratos;21;20;19
Rs-Arroio do Tigre;0;0;0
Rs-Arroio Grande;67;64;75
Rs-Arvorezinha;1;1;1
Rs-Augusto Pestana;0;0;0
Rs-Aurea;0;0;0
Rs-Bage;279;273;245
Rs-Balneario Pinhal;0;0;0
Rs-Barao;1;0;0
Rs-Barao de Cotegipe;0;0;0
Rs-Barao do Triunfo;1;1;1
Rs-Barracao;3;4;5
Rs-Barra do Guarita;0;0;0
Rs-Barra do Quarai;0;0;0
Rs-Barra do Ribeiro;2;3;3
Rs-Barra do Rio Azul;0;0;0
Rs-Barra Funda;0;0;0
Rs-Barros Cassal;2;2;3
Rs-Benjamin Constant do Sul;0;0;0
Rs-Bento Goncalves;5;5;5
Rs-Boa Vista das Missoes;0;0;0
Rs-Boa Vista do Burica;0;0;0
Rs-Boa Vista do Cadeado;0;0;0
Rs-Boa Vista do Incra;0;0;0
Rs-Boa Vista do Sul;0;0;0
Rs-Bom Jesus;72;78;81
Rs-Bom Principio;2;2;3
Rs-Bom Progresso;0;0;0
Rs-Bom Retiro do Sul;6;4;4
Rs-Boqueirao do Leao;1;1;1
Rs-Bossoroca;16;15;14
Rs-Bozano;1;1;0
Rs-Braga;0;0;0
Rs-Brochier;0;0;0
Rs-Butia;12;9;11
Rs-Cacapava do Sul;70;74;76
Rs-Cacequi;20;21;22
Rs-Cachoeira do Sul;86;82;92
Rs-Cachoeirinha;2;1;1
Rs-Cacique Doble;0;0;1
Rs-Caibate;0;1;0
Rs-Caicara;0;0;0
Rs-Camaqua;23;18;13
Rs-Camargo;0;0;0
Rs-Cambara do Sul;10;5;5
Rs-Campestre da Serra;11;10;10
Rs-Campina das Missoes;0;0;0
Rs-Campinas do Sul;0;0;0
Rs-Campo Bom;2;2;1
Rs-Campo Novo;1;1;1
Rs-Campos Borges;0;0;0
Rs-Candelaria;2;2;3
Rs-Candido Godoi;1;1;0
Rs-Candiota;6;9;7
Rs-Canela;4;2;1
Rs-Cangucu;12;11;15
Rs-Canoas;3;3;4
Rs-Canudos do Vale;0;0;0
Rs-Capao Bonito do Sul;2;1;1
Rs-Capao da Canoa;6;4;3
Rs-Capao do Cipo;3;5;3
Rs-Capao do Leao;18;16;15
Rs-Capivari do Sul;1;1;1
Rs-Capela de Santana;3;5;3
Rs-Capitao;0;0;0
Rs-Carazinho;0;3;0
Rs-Caraa;0;0;0
Rs-Carlos Barbosa;0;0;0
Rs-Carlos Gomes;0;0;0
Rs-Casca;0;0;0
Rs-Caseiros;1;1;1
Rs-Catuipe;2;3;2
Rs-Caxias do Sul;55;54;58
Rs-Centenario;0;0;0
Rs-Cerrito;11;11;11
Rs-Cerro Branco;0;0;0
Rs-Cerro Grande;0;0;0
Rs-Cerro Grande do Sul;0;0;0
Rs-Cerro Largo;0;0;0
Rs-Chapada;0;1;1
Rs-Charqueadas;2;3;4
Rs-Charrua;0;0;0
Rs-Chiapetta;0;0;0
