Município;2021;2020;2019;2018;2017
Sc-Lindoia do Sul;22;24;27;28;45
Sc-Lontras;3;3;5;8;7
Sc-Luiz Alves;44;34;36;22;33
Sc-Luzerna;12;18;14;15;15
Sc-Macieira;0;0;0;14;10
Sc-Mafra;7;7;8;11;22
Sc-Major Gercino;1;1;2;2;0
Sc-Major Vieira;0;0;0;0;0
Sc-Maracaja;90;88;84;76;67
Sc-Maravilha;1964;1777;1627;1549;1571
Sc-Marema;0;0;0;0;0
Sc-Massaranduba;21;24;23;25;26
Sc-Matos Costa;0;0;0;0;0
Sc-Meleiro;2;0;0;0;0
Sc-Mirim Doce;0;0;0;0;0
Sc-Modelo;0;0;0;0;0
Sc-Mondai;0;0;0;0;0
Sc-Monte Carlo;0;0;0;0;0
Sc-Monte Castelo;0;0;0;0;0
Sc-Morro da Fumaca;0;0;0;0;0
Sc-Morro Grande;56;56;60;67;107
Sc-Navegantes;1;0;0;0;0
Sc-Nova Erechim;278;355;332;311;277
Sc-Nova Itaberaba;111;0;0;0;1
Sc-Nova Trento;0;0;0;0;0
Sc-Nova Veneza;1569;1655;1524;1502;1564
Sc-Novo Horizonte;0;0;0;0;0
Sc-Orleans;51;44;32;30;30
Sc-Otacilio Costa;0;0;0;0;0
Sc-Ouro;3;3;2;0;0
Sc-Ouro Verde;0;0;0;0;0
Sc-Paial;0;0;0;0;0
Sc-Painel;0;0;0;0;0
Sc-Palhoca;445;396;295;259;260
Sc-Palma Sola;0;0;0;0;0
Sc-Palmeira;27;25;21;0;0
Sc-Palmitos;7;17;18;10;12
Sc-Papanduva;0;0;0;0;0
Sc-Paraiso;25;0;0;0;0
Sc-Passo de Torres;0;0;0;0;0
Sc-Passos Maia;0;0;0;0;0
Sc-Paulo Lopes;0;0;0;0;0
Sc-Pedras Grandes;175;176;169;148;141
Sc-Penha;0;0;0;0;0
Sc-Peritiba;0;0;0;0;0
Sc-Pescaria Brava;0;0;0;0;0
Sc-Petrolandia;0;0;0;0;0
Sc-Balneario Picarras;0;0;0;0;0
Sc-Pinhalzinho;7;5;9;7;7
Sc-Pinheiro Preto;57;51;52;50;50
Sc-Piratuba;1;1;1;1;2
Sc-Planalto Alegre;0;0;0;0;0
Sc-Pomerode;67;61;59;49;58
Sc-Ponte Alta;0;0;0;0;0
Sc-Ponte Alta do Norte;0;0;0;0;0
Sc-Ponte Serrada;0;0;0;0;0
Sc-Porto Belo;29;20;22;25;21
Sc-Porto Uniao;17;17;12;11;30
Sc-Pouso Redondo;245;254;259;270;249
Sc-Praia Grande;1;2;0;3;3
Sc-Presidente Castello Branco;0;0;0;0;0
Sc-Presidente Getulio;1128;1084;1000;957;886
Sc-Presidente Nereu;0;0;0;0;0
Sc-Princesa;0;0;0;0;0
Sc-Quilombo;1940;1855;1470;1380;1479
Sc-Rancho Queimado;0;0;1;2;0
Sc-Rio das Antas;0;0;0;7;0
Sc-Rio do Campo;52;57;46;22;14
Sc-Rio do Oeste;43;32;20;19;15
Sc-Rio dos Cedros;58;53;52;53;53
Sc-Rio do Sul;2216;2077;1786;1647;1593
Sc-Rio Fortuna;1;1;1;2;3
Sc-Rio Negrinho;38;39;35;35;38
Sc-Rio Rufino;0;0;0;0;0
Sc-Riqueza;0;0;0;0;0
Sc-Rodeio;7;4;3;0;0
Sc-Romelandia;0;0;0;0;0
Sc-Salete;14;12;11;9;9
Sc-Saltinho;0;0;0;0;0
Sc-Salto Veloso;659;611;566;567;528
Sc-Sangao;0;0;0;0;0
Sc-Santa Cecilia;190;203;191;191;187
Sc-Santa Helena;0;0;0;0;1
Sc-Santa Rosa de Lima;1;7;7;7;6
Sc-Santa Rosa do Sul;0;0;0;0;0
Sc-Santa Terezinha;0;0;0;0;0
Sc-Santa Terezinha do Progresso;0;0;0;0;0
Sc-Santiago do Sul;0;0;0;0;0
Sc-Santo Amaro da Imperatriz;78;66;48;45;39
Sc-Sao Bernardino;0;0;0;0;0
Sc-Sao Bento do Sul;15;14;17;15;13
Sc-Sao Bonifacio;8;9;11;9;9
Sc-Sao Carlos;15;10;11;12;11
Sc-Sao Cristovao do Sul;0;0;0;0;0
Sc-Sao Domingos;5;5;5;3;3
Sc-Sao Francisco do Sul;6;6;5;1;0
Sc-Sao Joao do Oeste;29;34;30;24;26
Sc-Sao Joao Batista;2;0;2;2;0
Sc-Sao Joao do Itaperiu;457;397;365;375;359
Sc-Sao Joao do Sul;0;0;0;0;0
Sc-Sao Joaquim;0;0;0;0;1
Sc-Sao Jose;1336;896;851;834;1177
Sc-Sao Jose do Cedro;46;43;30;72;67
Sc-Sao Jose do Cerrito;0;0;0;0;0
Sc-Sao Lourenco do Oeste;0;0;0;0;0
Sc-Sao Ludgero;70;64;70;59;61
Sc-Sao Martinho;47;49;47;39;34
Sc-Sao Miguel da Boa Vista;0;0;0;0;0
Sc-Sao Miguel do Oeste;2273;2022;1752;1653;1619
Sc-Sao Pedro de Alcantara;0;0;0;0;0
Sc-Saudades;0;0;0;0;0
Sc-Schroeder;0;0;0;0;0
Sc-Seara;4592;4687;3800;3729;3534
Sc-Serra Alta;0;0;0;0;0
Sc-Sideropolis;0;0;0;0;0
Sc-Sombrio;2;2;2;2;5
Sc-Sul Brasil;0;1;2;0;0
Sc-Taio;344;396;318;290;247
Sc-Tangara;92;85;85;84;110
Sc-Tigrinhos;0;0;0;0;0
Sc-Tijucas;89;83;75;72;70
Sc-Timbe do Sul;0;0;0;0;0
Sc-Timbo;321;283;272;254;243
Sc-Timbo Grande;0;0;0;0;0
Sc-Tres Barras;0;0;0;0;0
Sc-Treviso;0;0;0;0;0
Sc-Treze de Maio;4;5;3;1;1
Sc-Treze Tilias;0;0;2;0;0
Sc-Trombudo Central;0;0;0;0;0
Sc-Tubarao;156;145;135;111;111
Sc-Tunapolis;11;8;9;8;12
Sc-Turvo;0;0;0;0;0
Sc-Uniao do Oeste;0;0;0;0;0
Sc-Urubici;0;0;0;3;7
Sc-Urupema;0;0;0;0;0
Sc-Urussanga;4;5;3;3;2
Sc-Vargeao;0;0;0;0;0
Sc-Vargem;0;0;0;0;0
Sc-Vargem Bonita;0;0;0;0;0
Sc-Vidal Ramos;0;0;0;0;0
Sc-Videira;3768;3347;3045;3917;3621
Sc-Vitor Meireles;0;0;0;0;0
Sc-Witmarsum;7;1;1;1;1
Sc-Xanxere;587;567;556;461;475
Sc-Xavantina;0;0;0;0;0
Sc-Xaxim;2333;2375;2062;2076;2100
Sc-Zortea;0;0;0;5;0
Sc-Balneario Rincao;0;0;0;0;0
Sc-Ignorado;0;0;0;0;0
Rs-Acegua;0;0;0;0;0
Rs-Agua Santa;55;2;15;10;3
Rs-Agudo;0;0;0;0;0
Rs-Ajuricaba;0;0;0;0;0
Rs-Alecrim;5;4;4;3;0
Rs-Alegrete;800;847;815;794;792
Rs-Alegria;0;0;0;0;0
Rs-Almirante Tamandare do Sul;15;19;19;22;20
Rs-Alpestre;1;0;1;0;0
Rs-Alto Alegre;0;0;0;0;0
Rs-Alto Feliz;0;0;0;0;0
Rs-Alvorada;0;0;4;5;5
Rs-Amaral Ferrador;0;0;0;0;0
Rs-Ametista do Sul;0;0;0;0;0
Rs-Andre da Rocha;0;0;0;0;0
Rs-Anta Gorda;39;40;41;42;27
Rs-Antonio Prado;12;12;10;11;11
Rs-Arambare;0;0;0;0;0
Rs-Ararica;1;2;3;5;2
Rs-Aratiba;5;5;5;6;7
Rs-Arroio do Meio;923;799;348;312;303
Rs-Arroio do Sal;0;0;0;0;0
Rs-Arroio do Padre;0;1;0;0;0
Rs-Arroio dos Ratos;4;3;3;2;7
Rs-Arroio do Tigre;2;0;1;1;2
Rs-Arroio Grande;18;20;19;15;14
Rs-Arvorezinha;0;1;0;1;0
Rs-Augusto Pestana;76;68;71;76;67
Rs-Aurea;0;0;0;0;0
Rs-Bage;893;940;933;990;1018
Rs-Balneario Pinhal;0;0;0;0;0
Rs-Barao;1;1;1;1;1
Rs-Barao de Cotegipe;0;2;3;2;0
Rs-Barao do Triunfo;0;0;0;0;0
Rs-Barracao;5;6;7;7;6
Rs-Barra do Guarita;0;0;0;0;0
Rs-Barra do Quarai;0;0;0;0;0
Rs-Barra do Ribeiro;0;0;0;0;0
Rs-Barra do Rio Azul;0;0;0;0;0
Rs-Barra Funda;0;0;0;0;0
Rs-Barros Cassal;0;0;1;1;1
Rs-Benjamin Constant do Sul;0;0;0;0;0
Rs-Bento Goncalves;27;23;21;26;34
Rs-Boa Vista das Missoes;0;0;0;0;0
Rs-Boa Vista do Burica;12;17;22;4;4
Rs-Boa Vista do Cadeado;0;0;4;3;4
Rs-Boa Vista do Incra;0;0;0;0;0
Rs-Boa Vista do Sul;119;114;126;97;89
Rs-Bom Jesus;0;0;0;0;0
Rs-Bom Principio;0;0;1;2;2
Rs-Bom Progresso;0;0;0;0;0
Rs-Bom Retiro do Sul;654;608;537;491;499
Rs-Boqueirao do Leao;0;0;1;2;3
Rs-Bossoroca;1;1;1;0;0
Rs-Bozano;0;0;0;0;0
Rs-Braga;0;0;0;0;0
Rs-Brochier;0;0;0;0;0
Rs-Butia;2;4;4;3;5
Rs-Cacapava do Sul;38;24;9;100;96
Rs-Cacequi;6;6;0;0;1
Rs-Cachoeira do Sul;68;70;51;49;47
Rs-Cachoeirinha;9;9;9;15;23
Rs-Cacique Doble;0;0;0;0;0
Rs-Caibate;0;0;0;0;0
Rs-Caicara;0;0;0;0;0
Rs-Camaqua;32;27;18;6;8
Rs-Camargo;0;0;0;0;0
Rs-Cambara do Sul;0;0;0;0;0
Rs-Campestre da Serra;0;0;0;0;0
Rs-Campina das Missoes;2;1;2;2;2
Rs-Campinas do Sul;1;1;1;0;0
Rs-Campo Bom;4;4;2;1;2
Rs-Campo Novo;0;0;0;0;0
Rs-Campos Borges;3;7;7;5;2
Rs-Candelaria;1;0;0;0;0
Rs-Candido Godoi;1;1;1;1;0
Rs-Candiota;0;0;0;0;0
Rs-Canela;2;2;2;2;2
Rs-Cangucu;41;41;42;50;56
Rs-Canoas;85;65;74;24;21
Rs-Canudos do Vale;0;0;0;0;0
Rs-Capao Bonito do Sul;0;0;0;0;0
Rs-Capao da Canoa;0;0;0;0;0
Rs-Capao do Cipo;0;0;0;0;0
Rs-Capao do Leao;30;35;38;33;57
Rs-Capivari do Sul;0;0;0;1;2
Rs-Capela de Santana;49;42;55;78;63
Rs-Capitao;0;0;0;0;0
Rs-Carazinho;0;8;10;8;18
Rs-Caraa;0;0;0;0;0
Rs-Carlos Barbosa;239;247;251;239;261
Rs-Carlos Gomes;0;0;0;0;0
Rs-Casca;54;45;46;53;54
Rs-Caseiros;1;0;0;0;1
Rs-Catuipe;0;0;0;0;0
Rs-Caxias do Sul;2867;2868;2735;2645;2460
Rs-Centenario;0;0;0;0;0
Rs-Cerrito;1;1;0;1;2
Rs-Cerro Branco;0;0;0;0;0
Rs-Cerro Grande;0;0;0;0;0
Rs-Cerro Grande do Sul;0;0;0;0;0
Rs-Cerro Largo;0;0;0;0;0
Rs-Chapada;21;17;15;15;11
Rs-Charqueadas;5;0;0;0;0
Rs-Charrua;0;0;0;0;0
Rs-Chiapetta;0;0;0;0;0
Rs-Chui;4;2;2;3;2
Rs-Chuvisca;0;0;0;0;0
Rs-Cidreira;17;16;16;0;0
Rs-Ciriaco;39;42;33;20;10
Rs-Colinas;0;0;1;1;0
Rs-Colorado;0;0;0;0;0
Rs-Condor;202;205;194;185;190
Rs-Constantina;0;4;3;4;5
Rs-Coqueiro Baixo;0;0;0;0;0
Rs-Coqueiros do Sul;0;0;0;0;0
Rs-Coronel Barros;0;0;0;0;0
Rs-Coronel Bicaco;18;17;19;16;18
Rs-Coronel Pilar;0;0;0;0;0
Rs-Cotipora;175;138;132;121;114
Rs-Coxilha;0;0;0;0;0
Rs-Crissiumal;3;4;6;7;7
Rs-Cristal;0;0;0;0;0
Rs-Cristal do Sul;0;0;0;0;0
Rs-Cruz Alta;4;3;4;5;1
Rs-Cruzaltense;0;0;0;0;0
Rs-Cruzeiro do Sul;235;237;244;245;231
Rs-David Canabarro;0;0;0;0;0
Rs-Derrubadas;14;15;14;11;0
Rs-Dezesseis de Novembro;0;0;0;0;0
Rs-Dilermando de Aguiar;0;0;0;0;0
Rs-Dois Irmaos;19;19;8;12;14
Rs-Dois Irmaos das Missoes;0;0;0;0;0
Rs-Dois Lajeados;0;3;3;2;2
Rs-Dom Feliciano;0;0;0;0;0
Rs-Dom Pedro de Alcantara;0;0;0;0;0
Rs-Dom Pedrito;13;13;14;12;9
Rs-Dona Francisca;0;0;0;0;0
Rs-Doutor Mauricio Cardoso;3;4;2;4;2
Rs-Doutor Ricardo;31;30;28;25;22
Rs-Eldorado do Sul;0;0;0;0;0
Rs-Encantado;1875;1889;1811;1841;1841
Rs-Encruzilhada do Sul;18;4;7;2;18
Rs-Engenho Velho;3;2;2;6;6
Rs-Entre-Ijuis;0;0;0;0;0
Rs-Entre Rios do Sul;0;0;0;0;0
Rs-Erebango;0;0;0;0;0
Rs-Erechim;2947;2819;2461;2426;2484
Rs-Ernestina;1;1;1;2;1
Rs-Herval;0;0;0;0;0
Rs-Erval Grande;0;0;0;0;0
Rs-Erval Seco;0;0;0;0;0
Rs-Esmeralda;0;0;0;0;0
Rs-Esperanca do Sul;0;0;0;0;0
Rs-Espumoso;57;68;78;76;75
Rs-Estacao;1;9;9;517;529
Rs-Estancia Velha;0;1;2;51;10
Rs-Esteio;0;0;0;0;0
Rs-Estrela;9;5;4;3;0
Rs-Estrela Velha;0;0;0;0;0
Rs-Eugenio de Castro;0;0;0;0;0
Rs-Fagundes Varela;0;0;0;0;0
Rs-Farroupilha;526;430;392;396;409
Rs-Faxinal do Soturno;34;0;0;15;15
Rs-Faxinalzinho;0;0;0;0;0
Rs-Fazenda Vilanova;2;0;0;0;0
Rs-Feliz;15;12;12;12;10
Rs-Flores da Cunha;151;153;154;140;129
Rs-Floriano Peixoto;0;0;0;0;0
Rs-Fontoura Xavier;1;0;0;0;0
Rs-Formigueiro;0;0;0;0;0
Rs-Forquetinha;0;0;0;0;0
Rs-Fortaleza dos Valos;0;0;0;0;0
Rs-Frederico Westphalen;870;765;440;947;944
Rs-Garibaldi;2631;2623;2593;1533;1498
Rs-Garruchos;0;0;0;0;0
Rs-Gaurama;0;0;0;0;0
Rs-General Camara;0;0;0;0;0
Rs-Gentil;1;0;0;0;0
Rs-Getulio Vargas;33;35;28;25;25
Rs-Girua;8;8;6;9;8
Rs-Glorinha;0;0;0;0;0
Rs-Gramado;11;7;10;5;5
Rs-Gramado dos Loureiros;0;0;0;0;0
Rs-Gramado Xavier;0;0;0;0;0
Rs-Gravatai;110;96;90;88;76
Rs-Guabiju;0;0;0;0;0
Rs-Guaiba;0;0;0;0;0
Rs-Guapore;0;0;0;1;3
Rs-Guarani das Missoes;3;1;1;2;3
Rs-Harmonia;711;643;591;499;443
Rs-Herveiras;0;0;0;0;0
Rs-Horizontina;52;46;28;16;17
Rs-Hulha Negra;1766;1665;1556;1582;1526
Rs-Humaita;1;3;3;0;2
Rs-Ibarama;44;37;43;35;42
Rs-Ibiaca;38;41;29;21;21
Rs-Ibiraiaras;14;15;17;21;18
Rs-Ibirapuita;0;0;0;0;0
Rs-Ibiruba;1;0;0;0;0
Rs-Igrejinha;2;3;3;3;2
Rs-Ijui;7;4;5;3;3
Rs-Ilopolis;0;0;0;0;0
Rs-Imbe;23;20;23;0;0
Rs-Imigrante;0;6;8;0;5
Rs-Independencia;2;2;1;2;0
Rs-Inhacora;0;0;0;0;0
Rs-Ipe;0;0;0;0;0
Rs-Ipiranga do Sul;0;0;0;0;0
Rs-Irai;7;6;3;4;0
Rs-Itaara;0;0;0;0;0
Rs-Itacurubi;0;0;0;0;0
Rs-Itapuca;0;0;0;0;0
Rs-Itaqui;0;0;0;0;0
Rs-Itati;0;0;0;0;0
Rs-Itatiba do Sul;0;0;0;0;0
Rs-Ivora;0;0;0;0;0
Rs-Ivoti;0;0;0;0;0
Rs-Jaboticaba;0;0;0;0;0
Rs-Jacuizinho;0;0;0;0;0
Rs-Jacutinga;1;1;1;0;0
Rs-Jaguarao;2;3;4;5;0
Rs-Jaguari;2;0;0;0;0
Rs-Jaquirana;0;0;0;0;0
Rs-Jari;0;0;0;0;0
Rs-Joia;0;0;0;0;0
Rs-Julio de Castilhos;20;252;6;208;164
Rs-Lagoa Bonita do Sul;0;0;0;0;0
Rs-Lagoao;0;0;0;0;0
Rs-Lagoa dos Tres Cantos;0;0;0;0;0
Rs-Lagoa Vermelha;5;7;9;8;7
Rs-Lajeado;5364;5646;5084;5022;5067
Rs-Lajeado do Bugre;0;0;0;0;0
Rs-Lavras do Sul;0;0;0;5;1
Rs-Liberato Salzano;0;0;1;2;2
Rs-Lindolfo Collor;3;13;15;0;0
Rs-Linha Nova;0;0;0;0;0
Rs-Machadinho;9;6;7;8;6
Rs-Macambara;1;0;0;0;0
Rs-Mampituba;0;0;0;0;0
Rs-Manoel Viana;0;0;0;0;0
Rs-Maquine;0;0;0;0;0
Rs-Marata;0;0;0;0;0
Rs-Marau;3208;3332;2899;2941;2882
Rs-Marcelino Ramos;0;0;0;0;0
Rs-Mariana Pimentel;0;0;0;0;0
Rs-Mariano Moro;15;16;16;17;17
Rs-Marques de Souza;3;1;9;9;10
Rs-Mata;0;0;0;0;0
Rs-Mato Castelhano;0;0;0;0;0
Rs-Mato Leitao;47;45;0;0;1
Rs-Mato Queimado;0;0;0;0;0
Rs-Maximiliano de Almeida;1;1;1;1;1
Rs-Minas do Leao;0;1;1;1;0
Rs-Miraguai;1166;1244;815;801;745
Rs-Montauri;0;0;0;0;0
Rs-Monte Alegre dos Campos;0;0;0;0;0
Rs-Monte Belo do Sul;0;0;0;0;0
Rs-Montenegro;2535;2782;2348;3123;3038
Rs-Mormaco;0;0;0;0;0
Rs-Morrinhos do Sul;0;0;0;0;0
Rs-Morro Redondo;5;5;3;3;3
Rs-Morro Reuter;422;401;381;388;371
Rs-Mostardas;0;0;0;0;0
Rs-Mucum;0;0;0;0;0
Rs-Muitos Capoes;0;0;0;0;0
Rs-Muliterno;0;0;0;0;0
Rs-Nao-Me-Toque;0;0;0;0;0
Rs-Nicolau Vergueiro;1;0;1;1;0
Rs-Nonoai;0;0;0;0;0
Rs-Nova Alvorada;1;1;1;1;8
Rs-Nova Araca;1625;1639;1532;1302;1381
Rs-Nova Bassano;9;9;11;12;13
Rs-Nova Boa Vista;0;0;9;4;6
Rs-Nova Brescia;53;39;24;5;3
Rs-Nova Candelaria;0;0;0;0;0
Rs-Nova Esperanca do Sul;0;0;0;0;0
Rs-Nova Hartz;0;0;0;0;0
Rs-Nova Padua;0;0;0;0;0
Rs-Nova Palma;0;0;0;0;0
Rs-Nova Petropolis;144;122;120;75;129
Rs-Nova Prata;69;56;63;58;55
Rs-Nova Ramada;0;0;0;0;0
Rs-Nova Roma do Sul;5;6;8;10;12
Rs-Nova Santa Rita;2;3;4;4;3
Rs-Novo Cabrais;0;0;0;0;0
Rs-Novo Hamburgo;2;2;2;2;9
Rs-Novo Machado;0;0;0;0;0
Rs-Novo Tiradentes;0;0;0;0;0
Rs-Novo Xingu;0;0;0;0;0
Rs-Novo Barreiro;0;0;1;4;4
Rs-Osorio;319;297;277;255;247
Rs-Paim Filho;0;0;0;0;0
Rs-Palmares do Sul;0;0;0;0;0
Rs-Palmeira das Missoes;1;1;1;1;1
Rs-Palmitinho;0;0;0;0;0
Rs-Panambi;6;6;7;7;7
Rs-Pantano Grande;416;270;302;0;0
Rs-Parai;0;0;0;0;0
Rs-Paraiso do Sul;0;0;0;0;0
Rs-Pareci Novo;0;0;0;0;0
Rs-Parobe;448;429;382;286;296
Rs-Passa Sete;0;0;0;0;0
Rs-Passo do Sobrado;105;112;103;113;105
Rs-Passo Fundo;3163;3074;2700;2732;2697
Rs-Paulo Bento;0;0;0;0;0
Rs-Paverama;65;67;65;63;60
Rs-Pedras Altas;1;2;2;0;1
Rs-Pedro Osorio;2;2;2;0;0
Rs-Pejucara;0;0;0;0;4
Rs-Pelotas;482;473;452;452;433
Rs-Picada Cafe;19;23;22;22;20
Rs-Pinhal;22;16;14;5;1
Rs-Pinhal da Serra;0;0;0;0;0
Rs-Pinhal Grande;7;5;7;6;3
Rs-Pinheirinho do Vale;0;0;2;0;0
Rs-Pinheiro Machado;0;0;0;0;0
Rs-Pinto Bandeira;0;0;0;0;0
Rs - Pinto Bandeira;0;0;0;0;0
Rs-Pirapo;0;0;0;0;0
Rs-Piratini;0;0;0;0;0
Rs-Planalto;12;11;11;10;1
Rs-Poco das Antas;692;683;625;715;745
Rs-Pontao;0;0;0;9;6
Rs-Ponte Preta;0;0;0;0;0
Rs-Portao;0;6;2;3;4
Rs-Porto Alegre;209;192;200;213;206
Rs-Porto Lucena;2;3;3;3;2
Rs-Porto Maua;0;0;0;0;0
Rs-Porto Vera Cruz;0;0;0;0;0
Rs-Porto Xavier;5;6;4;6;6
Rs-Pouso Novo;0;0;0;0;0
Rs-Presidente Lucena;946;926;797;679;667
Rs-Progresso;0;1;1;0;1
Rs-Protasio Alves;0;0;0;0;0
Rs-Putinga;27;37;26;37;37
Rs-Quarai;0;4;4;29;6
Rs-Quatro Irmaos;0;0;0;0;0
Rs-Quevedos;0;0;0;0;0
Rs-Quinze de Novembro;1;1;2;2;3
Rs-Redentora;0;0;0;0;0
Rs-Relvado;1;0;0;0;0
Rs-Restinga Seca;0;1;1;2;2
Rs-Rio dos Indios;0;0;0;0;0
Rs-Rio Grande;51;50;53;55;27
Rs-Rio Pardo;45;48;48;45;47
Rs-Riozinho;0;0;0;0;0
Rs-Roca Sales;559;588;531;486;450
Rs-Rodeio Bonito;0;0;0;0;0
Rs-Rolador;0;0;0;0;0
Rs-Rolante;53;28;26;28;20
Rs-Ronda Alta;9;4;2;2;2
Rs-Rondinha;0;0;0;2;2
Rs-Roque Gonzales;0;0;0;0;0
Rs-Rosario do Sul;88;91;91;87;83
Rs-Sagrada Familia;0;0;0;0;0
Rs-Saldanha Marinho;0;0;0;0;0
Rs-Salto do Jacui;0;0;0;0;0
Rs-Salvador das Missoes;0;1;1;1;1
Rs-Salvador do Sul;25;25;23;30;22
Rs-Sananduva;660;613;571;484;554
Rs-Santa Barbara do Sul;0;0;0;0;0
Rs-Santa Cecilia do Sul;0;0;0;0;0
Rs-Santa Clara do Sul;1;1;1;53;49
Rs-Santa Cruz do Sul;1080;1148;1066;1078;977
Rs-Santa Maria;1135;1160;1142;1183;1222
Rs-Santa Maria do Herval;172;198;258;282;216
Rs-Santa Margarida do Sul;0;0;0;0;0
Rs-Santana da Boa Vista;1;1;0;0;0
Rs-Sant Ana do Livramento;33;30;44;21;36
Rs-Santa Rosa;1603;1776;1600;1594;1620
Rs-Santa Tereza;0;0;0;0;0
Rs-Santa Vitoria do Palmar;42;47;45;36;28
Rs-Santiago;53;56;50;57;53
Rs-Santo Angelo;2369;2355;2006;1967;1869
Rs-Santo Antonio do Palma;0;0;0;0;0
Rs-Santo Antonio da Patrulha;5;1;4;96;110
Rs-Santo Antonio das Missoes;1;1;2;2;2
Rs-Santo Antonio do Planalto;0;0;0;0;0
Rs-Santo Augusto;43;44;46;40;37
Rs-Santo Cristo;37;36;39;38;20
Rs-Santo Expedito do Sul;0;0;0;0;0
Rs-Sao Borja;12;8;10;26;19
Rs-Sao Domingos do Sul;0;0;0;0;0
Rs-Sao Francisco de Assis;0;0;0;0;0
Rs-Sao Francisco de Paula;15;8;0;11;15
Rs-Sao Gabriel;1019;1248;962;1135;1123
Rs-Sao Jeronimo;95;84;5;71;65
Rs-Sao Joao da Urtiga;0;0;0;1;0
Rs-Sao Joao do Polesine;0;0;0;0;0
Rs-Sao Jorge;19;15;14;10;11
Rs-Sao Jose das Missoes;0;0;0;0;0
Rs-Sao Jose do Herval;0;0;0;54;59
Rs-Sao Jose do Hortencio;0;0;0;0;0
Rs-Sao Jose do Inhacora;0;0;0;0;0
Rs-Sao Jose do Norte;0;0;0;0;0
Rs-Sao Jose do Ouro;13;14;12;14;12
Rs-Sao Jose do Sul;27;26;25;16;29
Rs-Sao Jose dos Ausentes;0;0;0;0;0
Rs-Sao Leopoldo;183;176;160;107;109
Rs-Sao Lourenco do Sul;109;111;113;108;105
Rs-Sao Luiz Gonzaga;732;694;718;757;638
Rs-Sao Marcos;10;12;11;9;9
Rs-Sao Martinho;1;1;0;0;0
Rs-Sao Martinho da Serra;3;4;5;6;6
Rs-Sao Miguel das Missoes;6;6;6;4;3
Rs-Sao Nicolau;0;0;0;0;0
Rs-Sao Paulo das Missoes;0;0;0;0;0
Rs-Sao Pedro da Serra;5;5;5;4;4
Rs-Sao Pedro das Missoes;0;0;0;0;0
Rs-Sao Pedro do Butia;53;53;41;38;24
Rs-Sao Pedro do Sul;4;2;2;3;4
Rs-Sao Sebastiao do Cai;2121;2376;2395;2548;2517
Rs-Sao Sepe;0;0;0;0;2
Rs-Sao Valentim;0;0;0;0;0
Rs-Sao Valentim do Sul;0;0;0;0;0
Rs-Sao Valerio do Sul;0;0;0;0;0
Rs-Sao Vendelino;0;0;0;0;0
Rs-Sao Vicente do Sul;0;0;0;0;2
Rs-Sapiranga;71;27;52;64;62
Rs-Sapucaia do Sul;1;1;1;12;17
Rs-Sarandi;1252;1091;934;915;895
Rs-Seberi;1236;1202;840;867;846
Rs-Sede Nova;0;0;0;0;0
Rs-Segredo;5;5;5;2;2
Rs-Selbach;13;45;23;31;52
Rs-Senador Salgado Filho;0;0;0;0;0
Rs-Sentinela do Sul;0;0;0;0;0
Rs-Serafina Correa;1607;1669;1499;1528;1499
Rs-Serio;0;0;0;0;0
Rs-Sertao;2;3;1;3;3
Rs-Sertao Santana;5;6;7;7;10
Rs-Sete de Setembro;0;0;0;0;0
Rs-Severiano de Almeida;0;0;0;0;0
Rs-Silveira Martins;0;0;0;0;0
Rs-Sinimbu;6;7;7;7;0
Rs-Sobradinho;0;0;3;4;4
Rs-Soledade;228;291;158;9;3
Rs-Tabai;0;0;0;0;0
Rs-Tapejara;2283;2005;1838;1684;1601
Rs-Tapera;0;0;0;0;0
Rs-Tapes;0;0;0;0;0
Rs-Taquara;121;132;120;125;114
Rs-Taquari;8;12;12;3;10
Rs-Taquarucu do Sul;0;0;0;0;0
Rs-Tavares;0;1;2;1;1
Rs-Tenente Portela;4;0;0;0;0
Rs-Terra de Areia;32;26;23;17;11
Rs-Teutonia;253;214;235;225;93
Rs-Tio Hugo;66;62;49;51;49
Rs-Tiradentes do Sul;1;2;2;1;0
Rs-Toropi;0;0;0;0;0
Rs-Torres;0;0;0;0;0
Rs-Tramandai;0;0;0;0;0
Rs-Travesseiro;5;0;0;0;0
Rs-Tres Arroios;1;1;0;1;1
Rs-Tres Cachoeiras;0;0;0;0;0
Rs-Tres Coroas;0;0;1;3;9
Rs-Tres de Maio;11;8;9;43;30
Rs-Tres Forquilhas;0;0;0;0;0
Rs-Tres Palmeiras;0;0;0;0;0
Rs-Tres Passos;1221;1078;988;913;900
Rs-Trindade do Sul;1603;1659;1306;1051;722
Rs-Triunfo;167;165;173;163;94
Rs-Tucunduva;2;2;10;13;18
Rs-Tunas;0;0;0;0;0
Rs-Tupanci do Sul;0;0;0;0;0
Rs-Tupancireta;0;0;0;0;0
Rs-Tupandi;0;0;0;0;0
Rs-Tuparendi;5;5;2;0;0
Rs-Turucu;0;0;0;0;0
Rs-Ubiretama;0;0;0;0;0
Rs-Uniao da Serra;0;0;0;0;0
Rs-Unistalda;0;0;0;0;0
Rs-Uruguaiana;2;1;1;0;0
Rs-Vacaria;65;63;68;65;68
Rs-Vale Verde;0;0;0;0;1
Rs-Vale do Sol;0;0;0;0;0
Rs-Vale Real;0;0;0;0;0
Rs-Vanini;0;0;0;0;0
