Município;2021;2020;2019;2018;2017
Rj-Campos dos Goytacazes;703;714;744;750;752
Rj-Cantagalo;173;177;186;188;317
Rj-Cardoso Moreira;130;119;134;145;151
Rj-Carmo;133;99;107;112;122
Rj-Casimiro de Abreu;161;133;119;162;158
Rj-Conceicao de Macabu;121;117;135;132;138
Rj-Cordeiro;60;59;58;65;72
Rj-Duas Barras;137;130;131;130;125
Rj-Duque de Caxias;1;4;4;0;0
Rj-Engenheiro Paulo de Frontin;8;7;8;9;8
Rj-Guapimirim;45;44;56;71;58
Rj-Iguaba Grande;3;3;3;4;3
Rj-Itaborai;111;118;120;108;102
Rj-Itaguai;16;26;32;30;28
Rj-Italva;61;46;44;60;62
Rj-Itaocara;58;64;100;97;91
Rj-Itaperuna;452;445;511;513;512
Rj-Itatiaia;10;5;15;14;16
Rj-Japeri;3;2;2;2;2
Rj-Laje do Muriae;69;94;93;96;100
Rj-Macae;286;302;300;351;354
Rj-Macuco;26;31;36;39;41
Rj-Mage;8;13;14;26;27
Rj-Mangaratiba;2;0;13;8;2
Rj-Marica;22;18;32;35;39
Rj-Mendes;6;7;8;6;5
Rj-Mesquita;0;0;0;0;0
Rj-Miguel Pereira;23;57;65;76;63
Rj-Miracema;118;130;140;131;151
Rj-Natividade;200;193;201;202;196
Rj-Nilopolis;0;0;3;0;0
Rj-Niteroi;5;6;4;13;7
Rj-Nova Friburgo;7;6;8;17;10
Rj-Nova Iguacu;7;8;5;7;2
Rj-Paracambi;12;12;23;20;10
Rj-Paraiba do Sul;236;259;244;245;238
Rj-Paraty;0;4;4;7;6
Rj-Paty do Alferes;21;15;18;11;16
Rj-Petropolis;78;83;97;75;73
Rj-Pinheiral;17;16;14;14;23
Rj-Pirai;94;90;107;109;127
Rj-Porciuncula;88;81;90;91;90
Rj-Porto Real;15;13;20;19;20
Rj-Quatis;62;34;54;68;65
Rj-Queimados;2;2;2;2;2
Rj-Quissama;57;63;65;77;86
Rj-Resende;117;114;262;256;266
Rj-Rio Bonito;132;134;131;134;136
Rj-Rio Claro;223;166;218;224;207
Rj-Rio das Flores;172;150;134;123;132
Rj-Rio das Ostras;45;53;48;45;63
Rj-Rio de Janeiro;200;330;306;413;206
Rj-Santa Maria Madalena;201;196;199;211;203
Rj-Santo Antonio de Padua;151;147;163;189;194
Rj-Sao Francisco de Itabapoana;141;142;159;156;159
Rj-Sao Fidelis;168;183;199;208;201
Rj-Sao Goncalo;7;10;7;22;25
Rj-Sao Joao da Barra;56;76;77;68;66
Rj-Sao Joao de Meriti;0;0;0;0;0
Rj-Sao Jose de Uba;42;51;47;48;55
Rj-Sao Jose do Vale do Rio Preto;25;22;23;23;26
Rj-Sao Pedro da Aldeia;88;89;84;61;69
Rj-Sao Sebastiao do Alto;108;99;108;109;105
Rj-Sapucaia;149;152;140;164;174
Rj-Saquarema;23;24;26;30;26
Rj-Seropedica;15;19;18;10;10
Rj-Silva Jardim;268;270;298;310;317
Rj-Sumidouro;93;94;106;109;110
Rj-Tangua;11;24;34;24;32
Rj-Teresopolis;45;35;26;30;19
Rj-Trajano de Moraes;69;64;68;74;77
Rj-Tres Rios;85;108;145;154;169
Rj-Valenca;386;382;427;433;416
Rj-Varre-Sai;19;19;26;29;29
Rj-Vassouras;227;210;241;253;250
Rj-Volta Redonda;33;37;45;40;22
Rj-Ignorado;0;0;0;0;0
Sp-Adamantina;89;95;86;101;103
Sp-Adolfo;27;24;24;27;24
Sp-Aguai;26;25;74;36;50
Sp-Aguas da Prata;18;18;14;15;16
Sp-Aguas de Lindoia;18;15;19;16;21
Sp-Aguas de Santa Barbara;46;44;52;66;51
Sp-Aguas de Sao Pedro;0;0;0;2;2
Sp-Agudos;148;177;170;212;207
Sp-Alambari;51;44;39;46;40
Sp-Alfredo Marcondes;37;35;29;20;50
Sp-Altair;21;23;24;24;34
Sp-Altinopolis;70;75;64;74;105
Sp-Alto Alegre;41;40;50;49;44
Sp-Aluminio;4;5;5;5;7
Sp-Alvares Florence;94;91;82;96;100
Sp-Alvares Machado;74;72;69;76;99
Sp-Alvaro de Carvalho;38;33;35;38;44
Sp-Alvinlandia;10;8;8;12;14
Sp-Americana;11;12;24;32;34
Sp-Americo Brasiliense;3;2;3;3;4
Sp-Americo de Campos;35;35;31;25;32
Sp-Amparo;229;242;258;240;264
Sp-Analandia;94;94;87;118;146
Sp-Andradina;186;233;228;233;226
Sp-Angatuba;166;198;161;191;215
Sp-Anhembi;87;82;104;109;119
Sp-Anhumas;60;61;54;52;53
Sp-Aparecida;43;53;64;57;67
Sp-Aparecida D Oeste;18;17;17;46;19
Sp-Apiai;8;12;11;9;9
Sp-Aracariguama;4;4;4;4;3
Sp-Aracatuba;400;423;455;532;509
Sp-Aracoiaba da Serra;66;69;77;79;70
Sp-Aramina;7;4;6;6;4
Sp-Arandu;170;178;167;134;191
Sp-Arapei;32;27;30;25;26
Sp-Araraquara;27;24;23;22;24
Sp-Araras;33;31;34;38;43
Sp-Arco-Iris;29;27;28;28;28
Sp-Arealva;121;104;126;128;139
Sp-Areias;166;185;204;213;200
Sp-Areiopolis;5;4;3;4;7
Sp-Ariranha;0;0;0;0;0
Sp-Artur Nogueira;18;8;6;5;8
Sp-Aruja;0;3;3;3;1
Sp-Aspasia;7;6;8;11;9
Sp-Assis;38;36;47;45;40
Sp-Atibaia;51;59;62;60;66
Sp-Auriflama;126;159;147;130;139
Sp-Avai;94;127;119;165;158
Sp-Avanhandava;20;19;18;25;16
Sp-Avare;415;422;436;561;570
Sp-Bady Bassitt;40;38;38;40;50
Sp-Balbinos;8;12;12;19;29
Sp-Balsamo;31;29;31;31;31
Sp-Bananal;195;158;181;182;189
Sp-Barao de Antonina;20;26;26;27;28
Sp-Barbosa;26;27;29;30;22
Sp-Bariri;78;70;62;62;67
Sp-Barra Bonita;6;8;7;5;5
Sp-Barra do Chapeu;9;14;15;15;11
Sp-Barra do Turvo;38;32;26;21;27
Sp-Barretos;327;321;319;338;351
Sp-Barrinha;5;5;2;2;4
Sp-Barueri;5;24;12;9;41
Sp-Bastos;88;175;136;119;123
Sp-Batatais;49;44;50;78;65
Sp-Bauru;196;196;332;337;346
Sp-Bebedouro;24;15;15;23;22
Sp-Bento de Abreu;20;27;26;25;25
Sp-Bernardino de Campos;59;50;50;57;69
Sp-Bertioga;0;0;0;0;0
Sp-Bilac;41;44;42;49;47
Sp-Birigui;220;224;215;216;275
Sp-Biritiba-Mirim;0;0;0;0;0
Sp-Boa Esperanca do Sul;24;18;11;13;42
Sp-Bocaina;104;73;109;109;114
Sp-Bofete;104;160;135;160;119
Sp-Boituva;49;36;45;47;60
Sp-Bom Jesus dos Perdoes;7;8;12;10;16
Sp-Bom Sucesso de Itarare;1;1;1;2;1
Sp-Bora;16;17;21;17;16
Sp-Boraceia;6;4;6;9;10
Sp-Borborema;63;59;64;66;63
Sp-Borebi;5;4;4;2;0
Sp-Botucatu;364;332;333;371;374
Sp-Braganca Paulista;237;248;278;252;257
Sp-Brauna;21;20;22;27;32
Sp-Brejo Alegre;18;16;15;22;14
Sp-Brodowski;49;41;43;41;38
Sp-Brotas;155;124;127;197;196
Sp-Buri;127;146;141;203;181
Sp-Buritama;92;89;89;104;108
Sp-Buritizal;26;26;29;35;32
Sp-Cabralia Paulista;92;91;95;88;93
Sp-Cabreuva;61;46;35;46;39
Sp-Cacapava;180;189;208;215;217
Sp-Cachoeira Paulista;159;145;178;172;188
Sp-Caconde;32;34;29;28;48
Sp-Cafelandia;145;174;183;185;167
Sp-Caiabu;18;19;11;14;25
Sp-Caieiras;0;0;0;0;1
Sp-Caiua;130;130;128;138;137
Sp-Cajamar;0;0;0;0;0
Sp-Cajati;25;23;25;28;29
Sp-Cajobi;12;13;13;12;10
Sp-Cajuru;116;124;141;141;136
Sp-Campina do Monte Alegre;83;80;108;96;109
Sp-Campinas;165;198;213;262;260
Sp-Campo Limpo Paulista;6;6;8;4;6
Sp-Campos do Jordao;3;6;5;5;4
Sp-Campos Novos Paulista;54;48;42;46;49
Sp-Cananeia;17;14;15;17;14
Sp-Canas;15;14;21;34;58
Sp-Candido Mota;11;12;11;11;8
Sp-Candido Rodrigues;0;0;0;0;0
Sp-Canitar;1;0;0;2;3
Sp-Capao Bonito;115;105;105;98;98
Sp-Capela do Alto;23;22;24;28;27
Sp-Capivari;6;5;6;4;2
Sp-Caraguatatuba;87;85;90;89;105
Sp-Carapicuiba;0;0;0;0;0
Sp-Cardoso;144;124;124;121;129
Sp-Casa Branca;81;70;38;53;46
Sp-Cassia dos Coqueiros;56;54;43;44;55
Sp-Castilho;207;190;187;178;159
Sp-Catanduva;14;16;19;27;28
Sp-Catigua;0;0;0;1;4
Sp-Cedral;65;72;83;81;90
Sp-Cerqueira Cesar;183;179;166;175;168
Sp-Cerquilho;35;18;20;16;16
Sp-Cesario Lange;62;50;89;89;88
Sp-Charqueada;4;6;4;5;6
Sp-Clementina;24;24;39;27;36
Sp-Colina;19;43;38;42;27
Sp-Colombia;38;52;51;44;54
Sp-Conchal;4;2;2;1;1
Sp-Conchas;124;145;174;163;151
Sp-Cordeiropolis;18;21;22;2;8
Sp-Coroados;74;82;70;82;68
Sp-Coronel Macedo;30;28;29;30;21
Sp-Corumbatai;74;68;72;19;23
Sp-Cosmopolis;2;2;2;4;6
Sp-Cosmorama;52;54;55;62;54
Sp-Cotia;3;3;4;5;3
Sp-Cravinhos;34;34;36;35;6
Sp-Cristais Paulista;66;62;64;71;64
Sp-Cruzalia;1;0;2;0;0
Sp-Cruzeiro;85;86;102;124;124
Sp-Cubatao;0;0;0;0;0
Sp-Cunha;287;312;347;371;445
Sp-Descalvado;273;351;321;407;382
Sp-Diadema;0;0;0;0;0
Sp-Dirce Reis;8;9;11;9;10
Sp-Divinolandia;10;17;13;13;10
Sp-Dobrada;7;7;7;6;4
Sp-Dois Corregos;22;19;21;26;24
Sp-Dolcinopolis;11;10;13;8;4
Sp-Dourado;45;36;35;41;45
Sp-Dracena;94;111;121;112;113
Sp-Duartina;73;91;92;99;81
Sp-Dumont;0;0;0;0;2
Sp-Echapora;56;63;62;88;79
Sp-Eldorado;33;55;51;72;56
Sp-Elias Fausto;13;12;12;12;12
Sp-Elisiario;2;5;4;3;0
Sp-Embauba;0;1;3;3;2
Sp-Embu das Artes;0;0;0;0;1
Sp-Embu-Guacu;7;6;8;8;2
Sp-Emilianopolis;48;36;35;26;36
Sp-Engenheiro Coelho;18;44;34;23;18
Sp-Espirito Santo do Pinhal;68;52;66;65;69
Sp-Espirito Santo do Turvo;29;33;40;38;44
Sp-Estrela D Oeste;145;124;124;128;107
Sp-Estrela do Norte;40;46;46;39;41
Sp-Euclides da Cunha Paulista;94;124;98;117;100
Sp-Fartura;68;68;76;67;57
Sp-Fernandopolis;114;101;127;113;141
Sp-Fernando Prestes;1;0;0;0;0
Sp-Fernao;14;18;15;14;34
Sp-Ferraz de Vasconcelos;0;0;0;0;0
Sp-Flora Rica;44;44;52;46;44
Sp-Floreal;31;30;42;44;34
Sp-Florida Paulista;104;97;86;101;101
Sp-Florinia;2;4;3;3;1
Sp-Franca;108;106;99;112;104
Sp-Francisco Morato;0;0;0;0;0
Sp-Franco da Rocha;6;0;0;0;0
Sp-Gabriel Monteiro;18;15;16;15;14
Sp-Galia;85;85;85;146;101
Sp-Garca;144;146;178;185;201
Sp-Gastao Vidigal;21;40;36;53;53
Sp-Gaviao Peixoto;2;2;2;2;2
Sp-General Salgado;140;156;152;140;140
Sp-Getulina;128;109;115;111;114
Sp-Glicerio;64;66;69;53;47
Sp-Guaicara;82;80;100;81;90
Sp-Guaimbe;153;124;69;95;88
Sp-Guaira;85;93;81;66;67
Sp-Guapiacu;45;59;68;68;71
Sp-Guapiara;1;3;8;5;2
Sp-Guara;21;24;16;14;12
Sp-Guaracai;94;106;111;113;115
Sp-Guaraci;39;35;34;41;47
Sp-Guarani D Oeste;16;21;21;18;16
Sp-Guaranta;130;128;129;155;168
Sp-Guararapes;258;295;226;246;256
Sp-Guararema;18;21;21;25;21
Sp-Guaratingueta;375;398;424;420;525
Sp-Guarei;91;82;78;87;84
Sp-Guariba;0;0;0;0;0
Sp-Guaruja;0;0;0;0;0
Sp-Guarulhos;1;1;1;1;1
Sp-Guatapara;10;14;16;15;8
Sp-Guzolandia;91;112;116;110;129
Sp-Herculandia;73;71;69;78;73
Sp-Holambra;6;8;7;6;8
Sp-Hortolandia;2;3;1;1;3
Sp-Iacanga;50;60;62;63;83
Sp-Iacri;50;57;51;62;64
Sp-Iaras;53;56;54;53;43
Sp-Ibate;15;13;13;18;25
Sp-Ibira;18;16;18;18;10
Sp-Ibirarema;8;6;6;8;6
Sp-Ibitinga;46;36;39;41;56
Sp-Ibiuna;10;8;7;6;18
Sp-Icem;55;55;44;39;51
Sp-Iepe;71;66;75;76;71
Sp-Igaracu do Tiete;0;0;0;0;0
Sp-Igarapava;10;9;12;14;28
Sp-Igarata;55;56;63;61;76
Sp-Iguape;50;55;55;49;55
Sp-Ilhabela;1;0;0;0;0
Sp-Ilha Comprida;0;0;0;0;0
Sp-Ilha Solteira;33;62;81;88;83
Sp-Indaiatuba;181;186;139;151;113
Sp-Indiana;30;36;30;26;32
Sp-Indiapora;31;63;61;67;59
Sp-Inubia Paulista;124;111;43;46;47
Sp-Ipaussu;20;21;20;15;14
Sp-Ipero;16;12;10;13;11
Sp-Ipeuna;29;32;35;14;15
Sp-Ipigua;51;37;47;42;39
Sp-Iporanga;8;8;9;10;8
Sp-Ipua;44;39;34;25;18
Sp-Iracemapolis;0;0;0;0;0
Sp-Irapua;16;15;17;26;26
Sp-Irapuru;29;24;31;28;34
Sp-Itabera;76;86;77;104;84
Sp-Itai;151;178;174;193;222
Sp-Itajobi;24;32;27;35;33
Sp-Itaju;32;29;40;30;32
Sp-Itanhaem;0;0;0;0;0
Sp-Itaoca;8;8;7;9;11
Sp-Itapecerica da Serra;2;2;2;3;3
Sp-Itapetininga;525;524;558;465;523
Sp-Itapeva;221;191;198;118;111
Sp-Itapevi;0;0;0;0;0
Sp-Itapira;190;182;189;190;196
Sp-Itapirapua Paulista;11;11;8;9;12
Sp-Itapolis;59;68;70;68;66
Sp-Itaporanga;103;104;109;111;114
Sp-Itapui;7;2;6;5;13
Sp-Itapura;71;70;69;66;121
Sp-Itaquaquecetuba;0;0;0;0;0
Sp-Itarare;43;61;63;76;75
Sp-Itariri;0;0;0;0;0
Sp-Itatiba;163;159;174;182;149
Sp-Itatinga;202;195;200;184;193
Sp-Itirapina;168;172;182;158;144
Sp-Itirapua;45;49;66;68;79
Sp-Itobi;66;58;70;73;83
Sp-Itu;268;269;270;257;270
Sp-Itupeva;40;33;26;29;30
Sp-Ituverava;78;70;84;48;62
Sp-Jaborandi;24;22;23;11;8
Sp-Jaboticabal;46;44;64;63;59
Sp-Jacarei;174;174;180;211;199
Sp-Jaci;20;17;19;21;22
Sp-Jacupiranga;94;88;91;113;122
Sp-Jaguariuna;100;109;112;76;103
Sp-Jales;55;56;59;76;94
Sp-Jambeiro;47;49;55;55;57
Sp-Jandira;0;0;0;0;0
Sp-Jardinopolis;9;17;19;23;23
Sp-Jarinu;30;33;37;19;32
Sp-Jau;77;93;89;85;109
Sp-Jeriquara;2;2;18;20;14
Sp-Joanopolis;32;23;26;23;23
Sp-Joao Ramalho;59;61;62;66;60
Sp-Jose Bonifacio;158;128;125;137;141
Sp-Julio Mesquita;30;30;30;19;29
Sp-Jumirim;53;48;48;50;47
Sp-Jundiai;13;10;11;32;40
Sp-Junqueiropolis;52;59;63;58;79
Sp-Juquia;27;45;36;53;78
Sp-Juquitiba;5;8;5;3;1
Sp-Lagoinha;116;127;136;138;152
Sp-Laranjal Paulista;38;40;54;50;42
Sp-Lavinia;116;111;113;113;105
Sp-Lavrinhas;51;50;47;43;45
Sp-Leme;4;7;8;9;11
Sp-Lencois Paulista;23;30;34;26;27
Sp-Limeira;40;31;32;52;45
Sp-Lindoia;18;17;12;8;11
Sp-Lins;281;250;205;262;248
Sp-Lorena;282;290;277;294;304
Sp-Lourdes;20;24;21;16;17
Sp-Louveira;3;3;3;4;3
Sp-Lucelia;81;77;76;75;76
Sp-Lucianopolis;35;32;40;85;82
Sp-Luis Antonio;63;58;31;38;39
Sp-Luiziania;23;23;54;25;28
Sp-Lupercio;29;24;21;26;25
Sp-Lutecia;73;77;80;85;84
Sp-Macatuba;5;8;9;1;6
Sp-Macaubal;33;28;31;38;41
Sp-Macedonia;56;51;57;62;61
Sp-Magda;42;44;4;167;177
Sp-Mairinque;8;6;8;7;9
Sp-Mairipora;7;10;1;0;0
Sp-Manduri;25;25;30;23;32
Sp-Maraba Paulista;145;165;171;176;165
Sp-Maracai;17;14;17;12;13
Sp-Marapoama;1;4;3;3;5
Sp-Mariapolis;62;63;63;75;62
Sp-Marilia;337;367;403;425;401
Sp-Marinopolis;49;16;16;13;12
Sp-Martinopolis;211;259;285;274;320
Sp-Matao;11;12;6;14;13
Sp-Maua;0;0;0;0;0
Sp-Mendonca;16;14;17;23;20
Sp-Meridiano;70;55;51;55;53
Sp-Mesopolis;6;8;9;10;12
Sp-Miguelopolis;26;17;24;19;29
Sp-Mineiros do Tiete;6;11;11;14;15
Sp-Miracatu;2;0;3;0;8
Sp-Mira Estrela;42;48;46;45;39
Sp-Mirandopolis;129;116;133;132;145
Sp-Mirante do Paranapanema;141;137;142;142;146
Sp-Mirassol;54;62;67;42;52
Sp-Mirassolandia;20;18;19;29;25
Sp-Mococa;271;264;278;295;347
Sp-Mogi das Cruzes;23;14;16;24;24
Sp-Mogi Guacu;129;76;68;72;84
Sp-Mogi Mirim;179;161;159;84;161
Sp-Mombuca;2;2;4;3;2
Sp-Moncoes;12;10;13;10;15
Sp-Mongagua;0;0;0;0;0
Sp-Monte Alegre do Sul;15;22;16;14;16
Sp-Monte Alto;31;34;33;37;45
Sp-Monte Aprazivel;67;65;59;56;53
Sp-Monte Azul Paulista;31;32;38;35;24
Sp-Monte Castelo;34;39;39;36;37
Sp-Monteiro Lobato;18;18;13;56;61
Sp-Monte Mor;19;18;16;16;15
Sp-Morro Agudo;43;49;38;22;32
Sp-Morungaba;27;23;28;19;15
Sp-Motuca;4;2;3;0;0
Sp-Murutinga do Sul;65;58;62;60;62
Sp-Nantes;47;45;47;41;45
Sp-Narandiba;49;57;58;61;108
Sp-Natividade da Serra;85;63;72;77;89
Sp-Nazare Paulista;18;5;8;5;8
Sp-Neves Paulista;54;47;46;39;41
Sp-Nhandeara;98;101;94;103;116
Sp-Nipoa;23;23;28;23;24
Sp-Nova Alianca;41;45;48;55;49
Sp-Nova Campina;0;0;1;1;0
Sp-Nova Canaa Paulista;11;11;12;20;19
Sp-Nova Castilho;34;32;27;33;35
Sp-Nova Europa;0;0;0;1;1
Sp-Nova Granada;123;120;134;127;172
Sp-Nova Guataporanga;7;5;7;7;5
Sp-Nova Independencia;53;47;45;42;29
Sp-Novais;2;2;2;2;2
Sp-Nova Luzitania;10;14;7;14;13
Sp-Nova Odessa;9;16;23;24;26
Sp-Novo Horizonte;112;131;137;167;165
Sp-Nuporanga;8;6;6;12;10
Sp-Ocaucu;70;67;86;113;182
Sp-Oleo;35;41;37;37;36
Sp-Olimpia;31;30;48;61;55
Sp-Onda Verde;15;17;21;24;29
Sp-Oriente;48;59;82;91;95
Sp-Orindiuva;28;25;16;17;28
Sp-Orlandia;17;34;34;24;29
Sp-Osasco;0;1;1;0;0
Sp-Oscar Bressane;53;34;41;39;39
Sp-Osvaldo Cruz;74;74;74;66;83
Sp-Ourinhos;20;23;15;10;19
Sp-Ouroeste;40;50;53;62;58
Sp-Ouro Verde;35;46;37;54;53
Sp-Pacaembu;90;93;83;84;83
Sp-Palestina;130;121;109;114;130
Sp-Palmares Paulista;0;0;0;0;0
Sp-Palmeira D Oeste;78;77;77;73;77
Sp-Palmital;2;4;3;3;4
Sp-Panorama;68;70;65;62;57
Sp-Paraguacu Paulista;94;100;82;96;100
Sp-Paraibuna;185;187;190;201;213
Sp-Paraiso;1;2;2;0;0
Sp-Paranapanema;111;130;131;131;182
Sp-Paranapua;17;16;19;20;24
Sp-Parapua;82;81;82;86;89
Sp-Pardinho;85;87;76;83;79
Sp-Pariquera-Acu;27;43;38;35;34
Sp-Parisi;24;26;31;40;36
Sp-Patrocinio Paulista;127;117;114;128;151
Sp-Pauliceia;35;45;48;49;59
Sp-Paulinia;12;13;1;13;15
Sp-Paulistania;23;24;27;33;37
Sp-Paulo de Faria;81;86;100;95;94
Sp-Pederneiras;70;39;68;48;44
Sp-Pedra Bela;52;39;35;42;40
Sp-Pedranopolis;47;53;67;63;62
Sp-Pedregulho;73;71;71;88;85
Sp-Pedreira;35;31;33;37;23
Sp-Pedrinhas Paulista;13;11;11;5;7
Sp-Pedro de Toledo;18;26;23;19;19
Sp-Penapolis;98;94;103;129;125
Sp-Pereira Barreto;171;159;149;158;205
Sp-Pereiras;49;76;94;64;125
Sp-Peruibe;2;2;2;2;2
Sp-Piacatu;31;41;42;41;44
Sp-Piedade;46;41;43;45;36
Sp-Pilar do Sul;54;45;49;38;30
Sp-Pindamonhangaba;282;283;278;280;274
Sp-Pindorama;20;17;10;11;16
Sp-Pinhalzinho;4;4;10;8;25
Sp-Piquerobi;149;150;138;123;123
Sp-Piquete;63;48;58;53;57
Sp-Piracaia;59;56;51;62;71
Sp-Piracicaba;167;130;122;147;128
Sp-Piraju;148;122;135;158;142
Sp-Pirajui;177;186;203;197;212
Sp-Pirangi;1;1;3;7;10
Sp-Pirapora do Bom Jesus;0;0;0;0;0
Sp-Pirapozinho;90;104;102;85;105
Sp-Pirassununga;29;30;30;34;34
Sp-Piratininga;116;119;137;157;153
Sp-Pitangueiras;16;14;13;11;9
Sp-Planalto;64;51;47;52;56
Sp-Platina;41;40;40;35;37
Sp-Poa;0;0;0;0;0
Sp-Poloni;19;17;17;18;12
Sp-Pompeia;198;174;181;170;189
Sp-Pongai;21;16;16;27;31
Sp-Pontal;1;6;6;6;6
Sp-Pontalinda;44;40;39;47;55
Sp-Pontes Gestal;13;14;12;233;243
Sp-Populina;51;82;73;69;86
Sp-Porangaba;142;136;136;136;148
Sp-Porto Feliz;175;145;159;160;130
Sp-Porto Ferreira;14;13;17;10;16
Sp-Potim;33;34;32;35;41
Sp-Potirendaba;68;65;54;54;74
Sp-Pracinha;10;6;7;9;15
Sp-Pradopolis;0;0;0;0;0
Sp-Praia Grande;0;0;0;0;0
Sp-Pratania;25;25;25;28;26
Sp-Presidente Alves;70;75;86;124;123
Sp-Presidente Bernardes;293;291;293;283;189
Sp-Presidente Epitacio;227;234;230;233;235
Sp-Presidente Prudente;182;198;186;213;351
Sp-Presidente Venceslau;228;228;231;228;206
Sp-Promissao;91;92;105;82;101
Sp-Quadra;44;49;57;50;43
Sp-Quata;69;76;73;90;80
Sp-Queiroz;91;108;113;114;135
Sp-Queluz;39;13;19;45;62
Sp-Quintana;79;85;91;91;135
Sp-Rafard;17;15;18;25;28
Sp-Rancharia;475;475;440;411;399
Sp-Redencao da Serra;76;73;99;83;77
Sp-Regente Feijo;107;109;116;112;133
Sp-Reginopolis;80;86;92;110;100
Sp-Registro;123;115;88;81;80
Sp-Restinga;78;56;63;71;57
Sp-Ribeira;17;17;20;26;22
Sp-Ribeirao Bonito;57;42;41;49;58
Sp-Ribeirao Branco;42;35;45;38;40
Sp-Ribeirao Corrente;9;10;7;10;10
Sp-Ribeirao do Sul;8;13;10;12;11
Sp-Ribeirao dos Indios;18;16;22;27;32
Sp-Ribeirao Grande;12;12;10;8;6
Sp-Ribeirao Pires;0;0;0;0;0
Sp-Ribeirao Preto;40;36;40;43;44
Sp-Riversul;108;83;81;79;78
Sp-Rifaina;32;40;38;26;28
Sp-Rincao;4;5;6;4;4
Sp-Rinopolis;97;91;106;95;103
Sp-Rio Claro;75;72;70;27;30
Sp-Rio das Pedras;6;4;1;2;2
Sp-Rio Grande da Serra;0;0;0;0;0
Sp-Riolandia;111;126;123;141;135
Sp-Rosana;116;114;120;97;112
Sp-Roseira;47;50;50;64;84
Sp-Rubiacea;81;67;67;74;83
Sp-Rubineia;70;55;75;69;77
Sp-Sabino;30;30;31;53;51
Sp-Sagres;21;23;19;22;29
Sp-Sales;26;32;35;40;35
Sp-Sales Oliveira;42;51;81;79;94
Sp-Salesopolis;10;14;20;16;18
Sp-Salmourao;81;79;44;63;46
Sp-Saltinho;7;7;6;5;4
Sp-Salto;69;57;45;49;54
Sp-Salto de Pirapora;32;34;34;35;30
Sp-Salto Grande;12;18;14;28;22
Sp-Sandovalina;60;101;88;85;83
Sp-Santa Adelia;10;14;11;9;11
Sp-Santa Albertina;32;35;40;36;38
Sp-Santa Barbara D Oeste;5;1;2;0;1
Sp-Santa Branca;74;63;79;57;55
Sp-Santa Clara D Oeste;26;23;24;19;17
Sp-Santa Cruz da Conceicao;26;29;36;29;67
Sp-Santa Cruz da Esperanca;5;8;4;3;4
Sp-Santa Cruz das Palmeiras;21;18;17;14;15
Sp-Santa Cruz do Rio Pardo;211;229;232;253;243
Sp-Santa Ernestina;0;0;0;0;0
Sp-Santa Fe do Sul;42;62;65;60;60
Sp-Santa Gertrudes;4;6;10;0;0
Sp-Santa Isabel;24;29;35;66;91
Sp-Santa Lucia;1;2;2;3;3
Sp-Santa Maria da Serra;22;33;34;34;39
Sp-Santa Mercedes;46;48;47;49;45
Sp-Santana da Ponte Pensa;25;29;29;36;39
Sp-Santana de Parnaiba;3;3;3;2;0
Sp-Santa Rita D Oeste;27;26;23;34;38
Sp-Santa Rita do Passa Quatro;110;107;77;85;79
Sp-Santa Rosa de Viterbo;34;32;37;35;36
Sp-Santa Salete;16;14;13;13;15
Sp-Santo Anastacio;169;210;212;199;196
Sp-Santo Andre;1;2;3;3;22
Sp-Santo Antonio da Alegria;118;115;122;135;127
Sp-Santo Antonio de Posse;24;10;12;26;20
Sp-Santo Antonio do Aracangua;300;310;309;317;342
Sp-Santo Antonio do Jardim;13;7;18;14;18
Sp-Santo Antonio do Pinhal;12;16;15;14;12
Sp-Santo Expedito;19;21;9;9;23
Sp-Santopolis do Aguapei;16;17;16;17;17
Sp-Santos;0;0;0;0;0
Sp-Sao Bento do Sapucai;42;44;42;37;37
Sp-Sao Bernardo do Campo;4;1;1;5;13
Sp-Sao Caetano do Sul;4;2;2;3;7
Sp-Sao Carlos;254;230;231;244;255
Sp-Sao Francisco;9;11;12;9;9
Sp-Sao Joao da Boa Vista;237;257;253;298;257
Sp-Sao Joao das Duas Pontes;32;29;29;25;24
Sp-Sao Joao de Iracema;17;20;17;18;31
Sp-Sao Joao do Pau D Alho;7;6;7;10;13
Sp-Sao Joaquim da Barra;17;19;16;17;14
Sp-Sao Jose da Bela Vista;18;15;14;25;20
Sp-Sao Jose do Barreiro;123;117;130;125;132
Sp-Sao Jose do Rio Pardo;182;172;183;178;181
Sp-Sao Jose do Rio Preto;104;111;151;240;265
Sp-Sao Jose dos Campos;318;332;397;402;395
Sp-Sao Lourenco da Serra;0;1;1;0;0
Sp-Sao Luis do Paraitinga;245;230;246;240;236
Sp-Sao Manuel;103;95;77;65;102
Sp-Sao Miguel Arcanjo;122;111;120;133;156
Sp-Sao Paulo;421;431;481;473;560
Sp-Sao Pedro;176;186;181;180;178
Sp-Sao Pedro do Turvo;119;109;118;120;132
Sp-Sao Roque;21;21;19;10;10
Sp-Sao Sebastiao;0;1;0;0;7
Sp-Sao Sebastiao da Grama;35;29;32;22;22
Sp-Sao Simao;48;49;56;65;70
Sp-Sao Vicente;0;0;0;0;0
Sp-Sarapui;98;90;94;126;141
Sp-Sarutaia;11;5;3;7;15
Sp-Sebastianopolis do Sul;14;15;13;11;8
Sp-Serra Azul;2;10;3;26;17
Sp-Serrana;10;11;66;66;69
